confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
1473	1	1	1	2	0.2080957040792272	-172.2570164452947	0.9999999999999999	38.80075550040962	C34H67NO	[M + H]+	VMRGZRVLZQSNHC	InChI=1S/C34H67NO/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-33-35-34(36)32-30-28-26-24-22-20-16-14-12-10-8-6-4-2/h17-18H,3-16,19-33H2,1-2H3,(H,35,36)	Oleyl palmitamide	CCCCCCCCCCCCCCCC(=O)NCCCCCCCCC=CCCCCCCCC	14.8000002	85350;6436436;6537946	NORMAN:(NS00001491);PubChem class - food;PubChem class - safety and toxic;PubChem:(85350 6436436 6537946)	201588738	506.52870178222656	566.272512	2304_mapp_batch_00110_sirius_2579	2579
1474	1	1	2	2	0.2079440085342781	-84.31988659691497	0.9999999999999999	67.06989020288913	C9H17NO2	[M + H]+	IHSUFLCKRIHFGY	InChI=1S/C9H17NO2/c1-2-12-9(11)7-8-3-5-10-6-4-8/h8,10H,2-7H2,1H3	ACMC-20aiuo	CCOC(=O)CC1CCNCC1	0.699999988	2760465;7022179	PubChem:(2760465 7022179);PubChem class - safety and toxic	67108866	172.13323211669922	95.73051	2236_mapp_batch_00110_sirius_2500	2500
1475	1	1	1	2	0.20754180953575685	-272.4279615350679	0.28241206030150756	32.83648789493457	C33H44O21	[M + K]+	LVQWSJLRSMOALG	InChI=1S/C33H44O21/c1-4-12-14(6-20(36)37)16(28(45)47-3)10-48-31(12)54-33-26(44)27(23(41)19(9-35)51-33)52-29(46)17-11-49-30(13(5-2)15(17)7-21(38)39)53-32-25(43)24(42)22(40)18(8-34)50-32/h4-5,10-11,14-15,18-19,22-27,30-35,40-44H,6-9H2,1-3H3,(H,36,37)(H,38,39)	null	CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC3C(C(OC(C3O)OC4C(=CC)C(C(=CO4)C(=O)OC)CC(=O)O)CO)O)CC(=O)O	-2.47583342	""	COCONUT:(CNP0075191)	2097152	815.2024536132812	269.174502	605_mapp_batch_00110_sirius_699	699
1476	1	1	1	2	0.20731880514336848	-154.47346177619727	0.9994974874371858	36.40489467917675	C7H16NO7P	[M + H]+	OZSOSOMDMHEXQY	InChI=1S/C7H16NO7P/c1-6(10)8-2-3-14-16(12,13)15-5-7(11)4-9/h7,9,11H,2-5H2,1H3,(H,8,10)(H,12,13)	null	CC(=O)NCCOP(=O)(O)OCC(CO)O	-3.0	9921342;9921343;139583300	PubChem:(9921342 9921343 139583300);COCONUT:(CNP0356902)	2097154	258.07366943359375	104.464104	2268_mapp_batch_00110_sirius_2540	2540
1477	1	2	1	5	0.20684850565535182	-171.64845583483978	0.08492462311557789	48.59024775402486	C41H65NO10	[M + K]+	SRJQTHAZUNRMPR	InChI=1S/C41H65NO10/c1-10-26-12-11-13-34(52-36-17-16-33(42(5)6)23(3)48-36)22(2)37(44)32-20-30-28(31(32)21-35(43)50-26)15-14-25-18-27(19-29(25)30)51-41-40(47-9)39(46-8)38(45-7)24(4)49-41/h14-15,20,22-31,33-34,36,38-41H,10-13,16-19,21H2,1-9H3	Spinosyn A	CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C	4.9000001	115003;443059;4487554;10941617;11722287;11170093;11828703;11491081;16760157;17999935;18772467;21457099;21457328;21457670;21458091;24721309;90657828;90163447;90442344;102351668;117071332;118699682;121488166;125035996;125035997;125035998;125035999;125121678;125121679;130338941;131706651;134692724;134963708;137706607;138981341	SuperNatural:(SN00342762);additional;HSDB:(131929-60-7);MeSH:(443059 90657828);PubMed;NORMAN:(NS00004555);COCONUT:(CNP0210663);KNApSAcK:(41878);Natural Products:(UNPD189692);PubChem:(115003 443059 4487554 10941617 11722287 11170093 11828703 11491081 16760157 17999935 18772467 21457099 21457328 21457670 21458091 24721309 90657828 90163447 90442344 102351668 117071332 118699682 121488166 125035996 125035997 125035998 125035999 125121678 125121679 130338941 131706651 134692724 134963708 137706607 138981341);CHEBI:(9230);PubChem class - bio and metabolites;KEGG:(C11054);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-13385)	87870326	770.4266967773438	423.650472	1047_mapp_batch_00110_sirius_1196	1196
1478	1	1	2	2	0.20677238272967527	-154.48172504143338	0.9999999999999999	82.94370499099968	C20H39NO6	[M - H2O + H]+	UAPFYKYEEDCCTL	InChI=1S/C20H39NO6/c1-2-3-4-9-12-15(22)13-10-7-5-6-8-11-14-16(23)18(24)19(25)17(21)20(26)27/h11,14-19,22-25H,2-10,12-13,21H2,1H3,(H,26,27)	Sphingofungin B	CCCCCCC(CCCCCCC=CC(C(C(C(C(=O)O)N)O)O)O)O	0.100000001	129332;6439077;6475777;6475778;6475780;6475781;6475782;6477166;9821730;10430435;20842182;54343456	COCONUT:(CNP0233541);KNApSAcK:(17277);Natural Products:(UNPD120984);PubChem:(129332 6439077 6475777 6475778 6475780 6475781 6475782 6477166 9821730 10430435 20842182 54343456);MeSH:(6439077);PubMed	2130006	372.2742919921875	398.300862	1812_mapp_batch_00110_sirius_2049	2049
1479	1	2	1	4	0.2065460602904012	-84.65466712548535	0.24371859296482412	14.054210890103207	C18H24O11	[M + K]+	VJWJBEKMAHGPHV	InChI=1S/C18H24O11/c19-6-9-11(20)14(23)17(27-9)26-7-10-12(21)13(22)15(24)18(28-10)29-16(25)8-4-2-1-3-5-8/h1-5,9-15,17-24H,6-7H2	[(2R,3S,4R,5R,6S)-6-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] benzoate	C1=CC=C(C=C1)C(=O)OC2C(C(C(C(O2)COC3C(C(C(O3)CO)O)O)O)O)O	-1.89999998	16084714	COCONUT:(CNP0149631);Natural Products:(UNPD182039);PubChem:(16084714);SuperNatural:(SN00335645)	3178498	455.09376525878906	287.917374	141_mapp_batch_00110_sirius_165	165
1480	1	1	2	2	0.20652103611785652	-249.80991893932307	0.9999999999999999	44.36768984110896	C18H23NO6	[M - H2O + H]+	SVCNNZDUGWLODJ	InChI=1S/C18H23NO6/c1-3-12-8-11(2)18(23,10-20)17(22)24-9-13-4-6-19-7-5-14(15(13)19)25-16(12)21/h3-4,14-15,20,23H,2,5-10H2,1H3	Riddeliin	CC=C1CC(=C)C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(CO)O	0.200000003	31745;5969895;5281744;5358057;20849362;22524561;21158523;91746534	SuperNatural:(SN00168289 SN00229826);ZINC bio:(ZINC04098687);HSDB:(23246-96-0);MeSH:(5281744);PubMed;COCONUT:(CNP0174500);KNApSAcK:(2110);Natural Products:(UNPD111289 UNPD217859);PubChem:(31745 5969895 5281744 5358057 20849362 22524561 21158523 91746534);CHEBI:(63924);PubChem class - bio and metabolites;KEGG:(C10375);PubChem class - safety and toxic	87073654	332.14862060546875	194.401752	1751_mapp_batch_00110_sirius_1982	1982
1481	1	1	1	1	0.20637672744617183	-216.23541581647797	0.9999999999999999	58.4134463625544	C8H16ClO3P	[M + K]+	UDNWWDKGKIGFKO	InChI=1S/C8H16ClO3P/c1-3-5-8-7(4-2)6-11-13(9,10)12-8/h7-8H,3-6H2,1-2H3	2-chloro-5-ethyl-4-propyl-1,3,2	CCCC1C(COP(=O)(O1)Cl)CC	2.5	112011;121596569;121596570;121596571;121596572;121596573	PubChem:(112011 121596569 121596570 121596571 121596572 121596573);PubChem class - safety and toxic	67108866	265.01580810546875	30.382472999999997	3150_mapp_batch_00110_sirius_3488	3488
1482	1	1	2	2	0.20626722258610164	-84.98714636496436	0.9999999999999999	51.44827345836916	C19H32O4	[M - H2O + H]+	CMKZRSCSOAUETD	InChI=1S/C19H32O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h3-4,6-7,9-10,18,20-21H,2,5,8,11-17H2,1H3	null	CCC=CCC=CCC=CCCCCCC(=O)OCC(CO)O	4.37473965	101524034;125416154;125416160	PubChem:(101524034 125416154 125416160);COCONUT:(CNP0016944)	2097154	307.2266387939453	625.03872	2025_mapp_batch_00110_sirius_2277	2277
1483	1	1	2	2	0.20613725435446198	-12.775341804831676	0.9999999999999999	213.02839299760836	C18H30O3	[M + H]+	JHXAZBBVQSRKJR	InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)	13-Kodda	CCCCCC(=O)C=CC=CCCCCCCCC(=O)O	5.19999981	160205;5283012;6446027;25791066;40490648;117642238	HMDB:(4668);SuperNatural:(SN00241423 SN00391898 SN00358986 SN00011320);ZINC bio:(ZINC04655398 ZINC13515840);additional;MeSH:(160205 5283012 6446027);PubMed;COCONUT:(CNP0144879 CNP0389625);Natural Products:(UNPD43091 UNPD49933 UNPD59866);PubChem:(160205 5283012 6446027 25791066 40490648 117642238);CHEBI:(72815 136531 90781 68947);KEGG:(C14765);Training Set	3727726	295.2272033691406	475.144854	889_mapp_batch_00110_sirius_1021	1021
1484	1	1	2	2	0.20609501725243448	-95.17671195314807	0.9999999999999999	122.73727866686149	C14H22O2	[M + H]+	WJDOMTAMQVNRCX	InChI=1S/C14H22O2/c1-13(2)5-4-6-14(3)8-10(9-15)11(16)7-12(13)14/h8-9,11-12,16H,4-7H2,1-3H3	(3R,4aS,8aS)-3-hydroxy-5,5,8a-trimethyl-3,4,4a,6,7,8-hexahydronaphthalene-2-carbaldehyde	CC1(CCCC2(C1CC(C(=C2)C=O)O)C)C	3.5	155901;179030;53462599;71405072;71430781;133561772;138113915	COCONUT:(CNP0264213);KNApSAcK:(20333);Natural Products:(UNPD173341 UNPD84452 UNPD161485 UNPD139179);PubChem:(155901 179030 53462599 71405072 71430781 133561772 138113915);SuperNatural:(SN00251830 SN00309134 SN00296528 SN00278965)	3178514	223.16885375976562	550.7143679999999	118_mapp_batch_00110_sirius_139	139
1485	1	1	1	1	0.20596970107980672	-440.2017393054601	0.9999999999999999	68.3037602384435	C33H47N9O6	[M + Na]+	YRLRQQNVWFQLPO	InChI=1S/C33H47N9O6/c1-5-17-32(25(43)35-30(47)41(27(32)45)23-13-9-7-10-14-23)19-21(3)37-39-29(34)40-38-22(4)20-33(18-6-2)26(44)36-31(48)42(28(33)46)24-15-11-8-12-16-24/h5-6,23-24H,1-2,7-20H2,3-4H3,(H3,34,39,40)(H,35,43,47)(H,36,44,48)	N,N''-Bis(1-cyclohexyl-5-allyl-5-propylidenebarbituryl)diaminoguanidine	CC(=NNC(=NN=C(C)CC1(C(=O)NC(=O)N(C1=O)C2CCCCC2)CC=C)N)CC3(C(=O)NC(=O)N(C3=O)C4CCCCC4)CC=C	2.5999999	9570563	PubChem:(9570563);PubChem class - safety and toxic	67108866	688.353515625	328.875492	1146_mapp_batch_00110_sirius_1310	1310
1486	1	1	2	2	0.20580785253100933	-86.92545625460117	0.9999999999999999	84.56208707546669	C18H26O2	[M + H]+	BAZGVDKAIHZPOH	InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h14-17,20H,2-10H2,1H3	Oprea1_234045	CC12CCC3C(C1CCC2O)CCC4=C3CCC(=O)C4	2.20000005	623676;1777990;235672;7092910;7092912;6545899;11876166;11876167;16401763;23825086;57180602;59878752;124305357	NORMAN:(NS00023511);COCONUT:(CNP0276405);PubChem:(623676 1777990 235672 7092910 7092912 6545899 11876166 11876167 16401763 23825086 57180602 59878752 124305357);SuperNatural:(SN00071074 SN00214984 SN00072339 SN00072338 SN00072337 SN00072336);CHEBI:(79759);ZINC bio:(ZINC04062835 ZINC04082026 ZINC04082028 ZINC04082029 ZINC04082030);KEGG:(C15257);PubChem class - safety and toxic	70525218	275.2001647949219	466.023936	496_mapp_batch_00110_sirius_575	575
1487	1	1	2	2	0.20567205045976739	-322.0556368347764	0.9999999999999999	35.7495617336157	C14H23NO6	[M - H2O + H]+	BHPAZNYFNIYRGM	InChI=1S/C14H23NO6/c1-3-14(19,9(2)16)13(18)21-8-10-4-6-15(20)7-5-11(17)12(10)15/h4,9,11-12,16-17,19H,3,5-8H2,1-2H3	null	CCC(C(C)O)(C(=O)OCC1=CC[N+]2(C1C(CC2)O)[O-])O	-1.39999998	101613210	COCONUT:(CNP0081351);Natural Products:(UNPD134770);PubChem:(101613210);SuperNatural:(SN00330990)	3178498	284.1492919921875	128.45937600000002	1100_mapp_batch_00110_sirius_1255	1255
1488	1	1	2	2	0.20558715800160773	-11.29078736773679	0.9999999999999999	200.03044525786714	C18H30O3	[M + H]+	JHXAZBBVQSRKJR	InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)	13-Kodda	CCCCCC(=O)C=CC=CCCCCCCCC(=O)O	5.19999981	160205;5283012;6446027;25791066;40490648;117642238	HMDB:(4668);SuperNatural:(SN00241423 SN00391898 SN00358986 SN00011320);ZINC bio:(ZINC04655398 ZINC13515840);additional;MeSH:(160205 5283012 6446027);PubMed;COCONUT:(CNP0144879 CNP0389625);Natural Products:(UNPD43091 UNPD49933 UNPD59866);PubChem:(160205 5283012 6446027 25791066 40490648 117642238);CHEBI:(72815 136531 90781 68947);KEGG:(C14765);Training Set	3727726	295.2270202636719	468.35427	2198_mapp_batch_00110_sirius_2461	2461
1489	1	1	2	3	0.2055417787152248	-239.05026433511142	0.9261306532663317	20.57750084833986	C19H21N5O5	[M + H]+	UCOUCQHUBMZZFN	InChI=1S/C19H21N5O5/c1-22-17-15(18(26)23(2)19(22)27)24(11-21-17)9-8-14(25)20-10-12-6-5-7-13(28-3)16(12)29-4/h5-7,10-11H,8-9H2,1-4H3	N-[(2,3-dimethoxyphenyl)methylidene]-3-(1,3-dimethyl-2,6-dioxopurin-7-yl)propanamide	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCC(=O)N=CC3=C(C(=CC=C3)OC)OC	1.23215425	1426858;3349506	PubChem:(1426858 3349506);COCONUT:(CNP0196699)	2097154	400.1601257324219	137.565156	3039_mapp_batch_00110_sirius_3373	3373
1490	1	1	2	2	0.2054132673926082	-128.6438403329208	0.9999999999999999	133.8129174963007	C27H48O4	[M + H]+	XJZGNVBLVFOSKJ	InChI=1S/C27H48O4/c1-16(15-28)6-5-7-17(2)20-8-9-21-25-22(14-24(31)27(20,21)4)26(3)11-10-19(29)12-18(26)13-23(25)30/h16-25,28-31H,5-15H2,1-4H3	27-Deoxy-5b-cyprinol	CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)CO	5.30000019	140;193321;5284187;9867695;21126065;24771793;24771794;51019214;101355951;101355952;101355955;101355956	HMDB:(1231 29851);SuperNatural:(SN00233466 SN00168881);MeSH:(193321);PubMed;COCONUT:(CNP0274610);Natural Products:(UNPD72584);PubChem:(140 193321 5284187 9867695 21126065 24771793 24771794 51019214 101355951 101355952 101355955 101355956);CHEBI:(17278 48939 48938);PubChem class - bio and metabolites;KEGG:(C05446);Training Set;Biocyc:(5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL)	19974510	437.3628845214844	569.06022	1629_mapp_batch_00110_sirius_1848	1848
1491	1	1	2	2	0.20538104716089764	-11.981394464181003	0.9999999999999999	95.29605449644507	C18H30O2	[M + H]+	DTOSIQBPPRVQHS	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)	alpha-LA	CCC=CCC=CCC=CCCCCCCCC(=O)O	5.86273956	860;445640;4028869;5991656;5280934;5282822;5312499;5312500;5312501;5312502;5312503;5312504;5461005;12359003;12359005;12359006;25245675;52912203;53778543;71749794;70674793;70674794;70675588;70675602;71309393;87329441;88801875;90937457;101947580;101947581;102602067;117064405;118797069;118366622;118366623;129773991;129848552;129853298;132935946;132426821;135385002	HMDB:(1388 30964);PubChem class - food;SuperNatural:(SN00298436 SN00003487 SN00020772 SN00299171 SN00064437);ZINC bio:(ZINC03802189 ZINC03870057 ZINC13508536 ZINC13508538 ZINC13508540 ZINC14616300);MeSH:(5280934);Plantcyc:(LINOLENIC_ACID);PubMed;NORMAN:(NS00012800);COCONUT:(CNP0149780 CNP0218792);KNApSAcK:(7247);Natural Products:(UNPD14564 UNPD213805 UNPD61555);PubChem:(860 445640 4028869 5991656 5280934 5282822 5312499 5312500 5312501 5312502 5312503 5312504 5461005 12359003 12359005 12359006 25245675 52912203 53778543 71749794 70674793 70674794 70675588 70675602 71309393 87329441 88801875 90937457 101947580 101947581 102602067 117064405 118797069 118366622 118366623 129773991 129848552 129853298 132935946 132426821 135385002);YMDB Mine;CHEBI:(32387 92583 27432);PubChem class - bio and metabolites;KEGG:(C06427);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(SMA-0000047 CPD-10245 LINOLENIC_ACID)	34614978942	279.2318115234375	669.40044	1772_mapp_batch_00110_sirius_2008	2008
1492	1	1	1	2	0.20536163102892988	-215.64028589234286	0.8844221105527639	13.21718111704199	C34H40O11	[M - H2O + H]+	JIQPDHUZIJFMKO	InChI=1S/C34H40O11/c1-18-24(45-25(39)14-13-22-11-9-8-10-12-22)15-16-31(7)27(42-19(2)35)28(43-20(3)36)34-26(40)23(38)17-32(41,30(34,5)6)29(33(18,31)34)44-21(4)37/h8-14,24,26-29,40-41H,1,15-17H2,2-7H3	null	CC(=O)OC1C(C23C(C(=O)CC(C2(C)C)(C(C34C1(CCC(C4=C)OC(=O)C=CC5=CC=CC=C5)C)OC(=O)C)O)O)OC(=O)C	2.46875644	""	COCONUT:(CNP0271353);Natural Products:(UNPD143825);SuperNatural:(SN00332733)	3178496	607.2545776367188	520.052226	2199_mapp_batch_00110_sirius_2462	2462
1493	1	1	1	14	0.20519298837572825	-147.24038000147095	0.6944723618090453	45.71334228372716	C39H75NO8	[M - H2O + H]+	KHTYGJUWLVVTFY	InChI=1S/C39H75NO8/c1-4-5-6-7-8-9-10-11-12-16-19-22-25-28-35(43)40-32(30-47-39-38(46)37(45)36(44)34(29-41)48-39)33(42)27-24-21-18-15-13-14-17-20-23-26-31(2)3/h24,27,31-34,36-39,41-42,44-46H,4-23,25-26,28-30H2,1-3H3,(H,40,43)	1-O-beta-D-glucosyl-N-hexadecanoyl-15-methylhexadecasphing-4-enine	CCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCCCCCCCCC(C)C)O	10.3999996	70679060	PubChem:(70679060);CHEBI:(71067)	34	668.5448608398438	679.30596	608_mapp_batch_00110_sirius_704	704
1494	1	1	2	2	0.20517955180657618	-29.494417640646134	0.9999999999999999	213.39066318906555	C18H28O3	[M + H]+	ACHDMUPTZYZIGR	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)	9-Oxo-10,12,15-odta	CCC=CCC=CC=CC(=O)CCCCCCCC(=O)O	4.5999999	3017510;6365597;11380794	COCONUT:(CNP0256961);Natural Products:(UNPD131773);PubChem:(3017510 6365597 11380794);CHEBI:(142251);additional;MeSH:(6365597);Training Set;PubMed;KEGG Mine	8592605286	293.2117004394531	436.875858	364_mapp_batch_00110_sirius_418	418
1495	1	1	2	5	0.20496351658762324	-186.9723441227621	0.9336683417085427	21.615307519886926	C35H44O11	[M - H2O + H]+	GKASNVUKCXAYNO	InChI=1S/C35H44O11/c1-10-17(2)30(40)44-29-27(43-19(4)37)28-32(7)22(31(5,6)46-26(39)15-24(32)42-18(3)36)14-23(38)34(28,9)35-25(45-35)13-21(33(29,35)8)20-11-12-41-16-20/h10-12,16,21-22,24-25,27-29H,13-15H2,1-9H3	null	CC=C(C)C(=O)OC1C(C2C3(C(CC(=O)C2(C45C1(C(CC4O5)C6=COC=C6)C)C)C(OC(=O)CC3OC(=O)C)(C)C)C)OC(=O)C	3.5	46910204;101525420	COCONUT:(CNP0226170);Natural Products:(UNPD107623);PubChem:(46910204 101525420);SuperNatural:(SN00275836)	3178498	623.2862243652344	605.703	1580_mapp_batch_00110_sirius_1794	1794
1496	1	1	2	2	0.20488608082179058	-29.488288991696376	0.9999999999999999	209.92606070118018	C18H28O3	[M + H]+	ACHDMUPTZYZIGR	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)	9-Oxo-10,12,15-odta	CCC=CCC=CC=CC(=O)CCCCCCCC(=O)O	4.5999999	3017510;6365597;11380794	COCONUT:(CNP0256961);Natural Products:(UNPD131773);PubChem:(3017510 6365597 11380794);CHEBI:(142251);additional;MeSH:(6365597);Training Set;PubMed;KEGG Mine	8592605286	293.21160888671875	436.875858	732_mapp_batch_00110_sirius_842	842
1497	1	1	2	2	0.20486079147267097	-162.2861785181406	0.9914572864321609	29.961370106078373	C19H20O9	[M + H]+	BDUFDLBIUJUAJE	InChI=1S/C19H20O9/c1-8-15(23)17(25)18(26)19(27-8)28-13-7-11(21)6-12(22)14(13)16(24)9-2-4-10(20)5-3-9/h2-8,15,17-23,25-26H,1H3	null	CC1C(C(C(C(O1)OC2=CC(=CC(=C2C(=O)C3=CC=C(C=C3)O)O)O)O)O)O	1.10000002	24826155;42636397;46946759;74326453;102195291;101458723	COCONUT:(CNP0250643);Natural Products:(UNPD35008);PubChem:(24826155 42636397 46946759 74326453 102195291 101458723);SuperNatural:(SN00341495)	3178498	393.117919921875	275.243088	885_mapp_batch_00110_sirius_1017	1017
1498	1	1	2	2	0.20473180850610306	-193.09501729875464	0.9999999999999999	55.0790552089239	C22H37NO4	[M + H]+	GCCVHONSOCKRRX	InChI=1S/C22H37NO4/c1-2-3-4-5-10-13-16-21(27-26)17-14-11-8-6-7-9-12-15-18-22(25)23-19-20-24/h7-11,13-14,17,21,24,26H,2-6,12,15-16,18-20H2,1H3,(H,23,25)	null	CCCCCC=CCC(C=CC=CCC=CCCCC(=O)NCCO)OO	4.30000019	138319160	PubChem:(138319160);PubMed;Biocyc:(CPD-22252)	2114	380.27935791015625	421.22236200000003	1287_mapp_batch_00110_sirius_1467	1467
1499	1	1	2	4	0.20466911893033543	-233.4908334868592	0.2502512562814071	58.15875547437189	C20H37N5O7	[M - H2O + H]+	QHGBCRCMBCWMBJ	InChI=1S/C20H37N5O7/c1-4-11(2)16(22)19(30)24-13(8-9-15(26)27)18(29)23-12(3)17(28)25-14(20(31)32)7-5-6-10-21/h11-14,16H,4-10,21-22H2,1-3H3,(H,23,29)(H,24,30)(H,25,28)(H,26,27)(H,31,32)	6-amino-2-[2-[[2-[(2-amino-3-methylpentanoyl)amino]-4-carboxybutanoyl]amino]propanoylamino]hexanoic acid	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O)N	-5.5	18502613	COCONUT:(CNP0172730);Natural Products:(UNPD25766);PubChem:(18502613);SuperNatural:(SN00314537)	3178498	442.2663269042969	240.66157199999998	515_mapp_batch_00110_sirius_597	597
1500	1	1	2	2	0.20438014969476997	-259.43346113322855	0.9999999999999999	45.788913080879006	C15H22N2O3	[M + H]+	ZYWXJSUOIXEMLP	InChI=1S/C15H22N2O3/c1-12(18)17(8-4-7-16(2)3)10-13-5-6-14-15(9-13)20-11-19-14/h5-6,9H,4,7-8,10-11H2,1-3H3	CBMicro_039788	CC(=O)N(CCCN(C)C)CC1=CC2=C(C=C1)OCO2	1.63946569	1797788;1797789	COCONUT:(CNP0063794 CNP0347092);PubChem:(1797788 1797789);SuperNatural:(SN00061313);ZINC bio:(ZINC02144787)	3153922	279.1702575683594	138.88051800000002	2119_mapp_batch_00110_sirius_2375	2375
1501	1	1	2	2	0.20433407608480383	-204.6140751488875	0.9999999999999999	35.414356386538785	C16H27NO3	[M - H2O + H]+	LCDBRGPJMWXDGF	InChI=1S/C16H27NO3/c1-3-4-5-6-7-10-15(19)13(2)16(20)17-11-8-9-14(17)12-18/h3-4,13-14,18H,5-12H2,1-2H3	scalusamide A	CC=CCCCCC(=O)C(C)C(=O)N1CCCC1CO	2.20000005	11437493;26204016;26204018;45359310;101770469	COCONUT:(CNP0121904);Natural Products:(UNPD92059 UNPD219774);PubChem:(11437493 26204016 26204018 45359310 101770469);SuperNatural:(SN00020901 SN00020902 SN00020903 SN00020900);CHEBI:(66177);ZINC bio:(ZINC14692052 ZINC14692054 ZINC14692056 ZINC14692058);additional;MeSH:(11437493);Training Set;PubMed	3727462	264.1956481933594	277.010826	125_mapp_batch_00110_sirius_147	147
1502	1	1	2	2	0.20421525825994807	-47.62207011064319	0.9999999999999999	42.8051747509639	C29H50O3	[M - H2O + H]+	URYLCCKXLNXSRS	InChI=1S/C29H50O3/c1-20(13-9-14-22(3)19-30)11-8-12-21(2)15-10-17-29(7)18-16-26-25(6)27(31)23(4)24(5)28(26)32-29/h20-22,30-31H,8-19H2,1-7H3	13''-OH-alpha-tocopherol	CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)CO)C(=C1O)C)C	9.30000019	45479210;53481465	COCONUT:(CNP0317245);HMDB:(12559);PubChem:(45479210 53481465);CHEBI:(84962);PubChem class - bio and metabolites;Plantcyc:(CPD-11960);PubMed;Biocyc:(CPD-11960);KEGG Mine	8608942186	429.373291015625	704.83194	1686_mapp_batch_00110_sirius_1909	1909
1503	1	1	2	4	0.20375079602393747	-189.72533577427401	0.9452261306532664	53.52474834813965	C16H27N5O6	[M - H2O + H]+	RVZPRALOJCQCTR	InChI=1S/C16H27N5O6/c17-8-2-1-3-11(16(26)27)21-15(25)10(4-6-12(18)22)20-14(24)9-5-7-13(23)19-9/h9-11H,1-8,17H2,(H2,18,22)(H,19,23)(H,20,24)(H,21,25)(H,26,27)	null	C1CC(=O)NC1C(=O)NC(CCC(=O)N)C(=O)NC(CCCCN)C(=O)O	-4.9000001	91746341	PubChem:(91746341);COCONUT:(CNP0388400)	2097154	368.1914978027344	182.26269	923_mapp_batch_00110_sirius_1062	1062
