feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
1608	301	Alkaloids	0.5	Ornithine alkaloids	0.5	Tropane alkaloids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105162225	MEGPURSNXMUDAE-JAJWTYFOSA-N	InChI=1S/C8H13NO2/c1-9-5-2-4-3-6(9)8(11-4)7(5)10/h4-8,10H,2-3H2,1H3/t4-,5-,6+,7-,8-/m1/s1	CN1[C@@H]2C[C@@H]3C[C@H]1[C@@H](O3)[C@@H]2O	C8H13NO2	pos_1_1proton	155.094628656	(3abeta,6abeta)-Hexahydro-4-methyl-2alpha,5alpha-methano-2H-furo[3,2-b]pyrrol-6beta-ol	MEGPURSNXMUDAE	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q1519478	Datura inoxia	473815.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Datura']	['Datura inoxia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']			7	3	8.5	1
1605	749	Alkaloids	1.0	Ornithine alkaloids	1.0	Pyrrolidine alkaloids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104254448	QQXLDOJGLXJCSE-UHFFFAOYSA-N	InChI=1S/C8H13NO/c1-9-6-2-3-7(9)5-8(10)4-6/h6-7H,2-5H2,1H3	CN1C2CCC1CC(=O)C2	C8H13NO	pos_1_1proton1isopropanol	139.099714036	Tropinone	QQXLDOJGLXJCSE	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q158018	Erythroxylum coca	57960.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum coca']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']	['Erythroxylum coca']	8	1	8.5	1
1605	749	Alkaloids	1.0	Ornithine alkaloids	1.0	Pyrrolidine alkaloids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105269634	UBTBXKBPQCPOTA-INTQDDNPSA-N	InChI=1S/C11H21NO2/c1-8(13)6-10-4-5-11(12(10)3)7-9(2)14/h8,10-11,13H,4-7H2,1-3H3/t8-,10-,11+/m0/s1	CC(=O)C[C@H]1CC[C@@H](C[C@H](C)O)N1C	C11H21NO2	pos_1_1proton	199.157228912	1-[(2R,5S)-5-[(2S)-2-hydroxypropyl]-1-methylpyrrolidin-2-yl]propan-2-one	UBTBXKBPQCPOTA	Alkaloids	Ornithine alkaloids	Pyrrolidine alkaloids	http://www.wikidata.org/entity/Q5396538	Erythroxylum macrophyllum	1073366.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum macrophyllum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']		7	3	8.5	1
1603	97	Alkaloids	0.5555555555555556	Tyrosine alkaloids	0.4444444444444444	Pterocarpan	0.2222222222222222	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q56036865	NSRJSISNDPOJOP-BBRMVZONSA-N	InChI=1S/C16H14O4/c1-18-10-3-5-11-13-8-19-14-6-9(17)2-4-12(14)16(13)20-15(11)7-10/h2-7,13,16-17H,8H2,1H3/t13-,16-/m0/s1	COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21	C16H14O4	pos_1_1proton1ethylamine	270.089208928	Medicarpin	NSRJSISNDPOJOP	Shikimates and Phenylpropanoids	Isoflavonoids	Pterocarpan	http://www.wikidata.org/entity/Q15377554	Erythroxylum barbatum	6100213.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum barbatum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']		7	3	8.5	1
1600	44	Shikimates and Phenylpropanoids	0.4	Coumarins	0.14285714285714285	Simple coumarins	0.14285714285714285	1.0	0.74326307	ISDB	http://www.wikidata.org/entity/Q27269592	DPTUTXWBBUARQB-UHFFFAOYSA-N	InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H	O=c1ccc2cccc(O)c2o1	C9H6O3		162.031694052	8-Hydroxycoumarin	DPTUTXWBBUARQB	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q238591	Murraya paniculata	81668.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya paniculata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.473052263259888	1
1596	55	Alkaloids	0.7333333333333333	Ornithine alkaloids	0.6	Tropane alkaloids	0.3333333333333333	5.0	0.54858017	ISDB	http://www.wikidata.org/entity/Q105000369	FRQMNJFBOJQRAQ-KUHFUVRNSA-N	InChI=1S/C18H27NO5/c1-6-10(3)17(21)23-12-8-13-15(20)16(14(9-12)19(13)5)24-18(22)11(4)7-2/h6-7,12-16,20H,8-9H2,1-5H3/b10-6+,11-7-/t12-,13+,14-,15+,16+/m0/s1	C/C=C(/C)C(=O)O[C@H]1[C@H](O)[C@H]2C[C@H](OC(=O)/C(C)=C/C)C[C@@H]1N2C	C18H27NO5		337.188922964	[(1S,3S,5R,6R,7R)-6-hydroxy-8-methyl-7-[(Z)-2-methylbut-2-enoyl]oxy-8-azabicyclo[3.2.1]octan-3-yl] (E)-2-methylbut-2-enoate	FRQMNJFBOJQRAQ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q2926516	Brugmansia sanguinea	445285.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']	['Brugmansia sanguinea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']		8	3	11.694320678710938	1
1595	65	Alkaloids	0.6176470588235294	Ornithine alkaloids	0.5	Tropane alkaloids	0.47058823529411764	1.0	0.650351	ISDB	http://www.wikidata.org/entity/Q2408443	MQIXMJWNEKUAOZ-UYCDZTDFSA-N	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3/b11-8+/t14-,15+,16-,18+/m0/s1	COC(=O)[C@H]1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@@H]2CC[C@H]1N2C	C19H23NO4		329.162708216	trans-Cinnamoylcocaine	MQIXMJWNEKUAOZ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q158018	Erythroxylum coca	57960.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum coca']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']	['Erythroxylum coca']	8	3	12.101403951644897	1
1594	48	Amino acids and Peptides	0.20588235294117646	Small peptides	0.20588235294117646	Aminoacids	0.20588235294117646	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q26995161	WHUUTDBJXJRKMK-VKHMYHEASA-N	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1	N[C@@H](CCC(=O)O)C(=O)O	C5H9NO4	pos_1_1proton	147.053157768	(2S)-2-amino-5-hydroxy-5-oxopentanoate;hydron	WHUUTDBJXJRKMK	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
1594	48	Amino acids and Peptides	0.20588235294117646	Small peptides	0.20588235294117646	Aminoacids	0.20588235294117646	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q309897	VZXPDPZARILFQX-BYPYZUCNSA-N	InChI=1S/C5H9NO4/c1-3(7)10-2-4(6)5(8)9/h4H,2,6H2,1H3,(H,8,9)/t4-/m0/s1	CC(=O)OC[C@H](N)C(=O)O	C5H9NO4	pos_1_1proton	147.053157768	(2S)-3-acetyloxy-2-azaniumylpropanoate	VZXPDPZARILFQX	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q23501	Solanum lycopersicum	378964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum lycopersicum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
1593	745	Alkaloids	1.0	Ornithine alkaloids	1.0	Tropane alkaloids	1.0	5.0	0.51456857	ISDB	http://www.wikidata.org/entity/Q105000369	FRQMNJFBOJQRAQ-KUHFUVRNSA-N	InChI=1S/C18H27NO5/c1-6-10(3)17(21)23-12-8-13-15(20)16(14(9-12)19(13)5)24-18(22)11(4)7-2/h6-7,12-16,20H,8-9H2,1-5H3/b10-6+,11-7-/t12-,13+,14-,15+,16+/m0/s1	C/C=C(/C)C(=O)O[C@H]1[C@H](O)[C@H]2C[C@H](OC(=O)/C(C)=C/C)C[C@@H]1N2C	C18H27NO5		337.188922964	[(1S,3S,5R,6R,7R)-6-hydroxy-8-methyl-7-[(Z)-2-methylbut-2-enoyl]oxy-8-azabicyclo[3.2.1]octan-3-yl] (E)-2-methylbut-2-enoate	FRQMNJFBOJQRAQ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q2926516	Brugmansia sanguinea	445285.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']	['Brugmansia sanguinea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']		8	3	11.558274269104004	1
1586	16	Alkaloids	0.32	Ornithine alkaloids	0.32	Tropane alkaloids	0.28	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27464129	RKUNBYITZUJHSG-QKPAOTATSA-N	InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15-,16-/m1/s1	CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2	C17H23NO3	pos_1_1proton	289.167793596		RKUNBYITZUJHSG	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q2926516	Brugmansia sanguinea	445285.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']	['Brugmansia sanguinea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']		8	3	9.5	1
1586	16	Alkaloids	0.32	Ornithine alkaloids	0.32	Tropane alkaloids	0.28	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104998470	FNRXUEYLFZLOEZ-QKPAOTATSA-N	InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)11-15(10-13)21-17(20)16(19)9-12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15-,16-/m1/s1	CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@H](O)Cc1ccccc1)C2	C17H23NO3	pos_1_1proton	289.167793596		FNRXUEYLFZLOEZ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q2926516	Brugmansia sanguinea	445285.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']	['Brugmansia sanguinea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']		8	3	9.5	1
1583	187	Polyketides	0.2	Phenolic acids (C6-C1)	0.2	4-pyrone derivatives	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q16823924	XSSDYIMYZONMBL-BZNQNGANSA-N	InChI=1S/C13H16O8/c14-5-8-9(15)10(16)11(17)13(21-8)20-7-3-1-6(2-4-7)12(18)19/h1-4,8-11,13-17H,5H2,(H,18,19)/t8-,9-,10+,11-,13-/m1/s1	O=C(O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	C13H16O8	pos_1_1proton1ethylamine	300.084517472	4-(beta-D-glucosyloxy)benzoic acid	XSSDYIMYZONMBL	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	2	7.0	1
1583	187	Polyketides	0.2	Phenolic acids (C6-C1)	0.2	4-pyrone derivatives	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104393827	TZPBMNKOLMSJPF-BZNQNGANSA-N	InChI=1S/C13H16O8/c14-5-8-9(15)10(16)11(17)13(21-8)20-7-4-2-1-3-6(7)12(18)19/h1-4,8-11,13-17H,5H2,(H,18,19)/t8-,9-,10+,11-,13-/m1/s1	O=C(O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C13H16O8	pos_1_1proton1ethylamine	300.084517472	Salicylic acid beta-D-glucoside	TZPBMNKOLMSJPF	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	2	7.0	1
1583	187	Polyketides	0.2	Phenolic acids (C6-C1)	0.2	4-pyrone derivatives	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104400615	XNHKMZHWRNMFCU-TWEVDUBQSA-N	InChI=1S/C13H16O8/c14-5-8-9(16)10(17)11(18)13(20-8)21-12(19)6-3-1-2-4-7(6)15/h1-4,8-11,13-18H,5H2/t8-,9-,10+,11-,13?/m1/s1	O=C(OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1O	C13H16O8	pos_1_1proton1ethylamine	300.084517472	1-O-(2-hydroxybenzoyl)-D-glucopyranose	XNHKMZHWRNMFCU	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	2	7.0	1
1583	187	Polyketides	0.2	Phenolic acids (C6-C1)	0.2	4-pyrone derivatives	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105343758	XWTGDGASXRARSP-UHFFFAOYSA-N	InChI=1S/C13H16O8/c14-5-8-9(16)10(17)11(18)13(20-8)21-12(19)6-1-3-7(15)4-2-6/h1-4,8-11,13-18H,5H2	O=C(OC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1	C13H16O8	pos_1_1proton1ethylamine	300.084517472	[3,4,5-Trihydroxy-6-(hydroxymethyl)oxan-2-yl] 4-hydroxybenzoate	XWTGDGASXRARSP	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q1558968	Physalis nicandroides	940407.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Physaleae']	['Physalis']	['Physalis nicandroides']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	2	7.0	1
1578	202	Fatty acids	1.0	Fatty Acids and Conjugates	0.75	Oxo fatty acids	0.75	6.0	0.6165582	ISDB	http://www.wikidata.org/entity/Q105010876	GLFSTVQYXPOBGJ-UHFFFAOYSA-N	InChI=1S/C19H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(20)19(21)22/h2-17H2,1H3,(H,21,22)	CCCCCCCCCCCCCCCCCC(=O)C(=O)O	C19H36O3		312.266445012	2-Oxo-nonadecanoic acid	GLFSTVQYXPOBGJ	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q795158	Lepidium meyenii	681784.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Lepidieae']	['Lepidium']	['Lepidium meyenii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.966232776641846	1
1575	176	Alkaloids	0.3333333333333333	Ornithine alkaloids	0.3333333333333333	Tropane alkaloids	0.3333333333333333	1.0	0.7339583	ISDB	http://www.wikidata.org/entity/Q105337680	XOCBOVUINUHZJA-MVIOUDGNSA-N	InChI=1S/C7H13NO3/c9-5-3-4-1-2-7(11,8-4)6(5)10/h4-6,8-11H,1-3H2/t4-,5-,6+,7-/m1/s1	O[C@@H]1C[C@H]2CC[C@](O)(N2)[C@H]1O	C7H13NO3		159.089543276	calystegine A3	XOCBOVUINUHZJA	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q161704	Calystegia sepium	576475.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Convolvuleae']	['Calystegia']	['Calystegia sepium']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.435833215713501	1
1573	45	Fatty acids	0.5	Fatty amides	0.5	Primary amides	0.5	1.0	0.5799343	ISDB	http://www.wikidata.org/entity/Q18651888	HSEMFIZWXHQJAE-UHFFFAOYSA-N	InChI=1S/C16H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H2,17,18)	CCCCCCCCCCCCCCCC(N)=O	C16H33NO		255.256214676	Hexadecanamide	HSEMFIZWXHQJAE	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q146212	Brassica oleracea	833642.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica oleracea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.819737195968628	1
1571	64	Alkaloids	0.7777777777777778	Ornithine alkaloids	0.7777777777777778	Tropane alkaloids	0.7777777777777778	3.0	0.776327	ISDB	http://www.wikidata.org/entity/Q105312734	WTQYWNWRJNXDEG-YXMSTPNBSA-N	InChI=1S/C17H23NO4/c1-18-12-7-13(9-15(18)16(20)8-12)22-17(21)14(10-19)11-5-3-2-4-6-11/h2-6,12-16,19-20H,7-10H2,1H3/t12-,13+,14+,15+,16+/m1/s1	CN1[C@@H]2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@@H](O)C2	C17H23NO4		305.162708216	[(1S,3S,5S,6S)-6-hydroxy-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] (2R)-3-hydroxy-2-phenylpropanoate	WTQYWNWRJNXDEG	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q134360	Brugmansia arborea	843304.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']	['Brugmansia arborea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Brugmansia']		8	3	12.605308055877686	1
1563	64	Alkaloids	0.7777777777777778	Ornithine alkaloids	0.7777777777777778	Tropane alkaloids	0.7777777777777778	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104994661	FFTQFHULPHYOIS-UHFFFAOYSA-N	InChI=1S/C19H25NO4/c1-13(21)23-12-18(14-6-4-3-5-7-14)19(22)24-17-10-15-8-9-16(11-17)20(15)2/h3-7,15-18H,8-12H2,1-2H3	CC(=O)OCC(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1	C19H25NO4	pos_1_1proton	331.17835828	8-Methyl-8-azabicyclo[3.2.1]oct-3-yl 3-(acetyloxy)-2-phenylpropanoate	FFTQFHULPHYOIS	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q30959	Datura stramonium	822825.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Datura']	['Datura stramonium']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']			7	3	8.5	1
1559	226	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	1.0	0.74393225	ISDB	http://www.wikidata.org/entity/Q105212637	PORPGKSIWVNTJC-XTEVQFBVSA-N	InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h8-15H,2-7,16-17H2,1H3,(H,19,20)/b9-8?,11-10?,13-12?,15-14+	CCCCCCCC=CC=CC=C/C=C/CCC(=O)O	C18H28O2		276.208930136		PORPGKSIWVNTJC	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q9010209	Ixora chinensis	319890.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Rubiaceae']	['Ixoreae']	['Ixora']	['Ixora chinensis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.475728988647461	1
1558	528	Alkaloids	1.0	Tetramate alkaloids	1.0	Pyrazine and Piperazine alkaloids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27161950	LCZUOKDVTBMCMX-UHFFFAOYSA-N	InChI=1S/C6H8N2/c1-5-3-8-6(2)4-7-5/h3-4H,1-2H3	Cc1cnc(C)cn1	C6H8N2	pos_2MCH3CNNa	108.068748256	2,5-Dimethylpyrazine	LCZUOKDVTBMCMX	Alkaloids	Tetramate alkaloids	Pyrazine and Piperazine alkaloids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
1558	528	Alkaloids	1.0	Tetramate alkaloids	1.0	Pyrazine and Piperazine alkaloids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27161978	HJFZAYHYIWGLNL-UHFFFAOYSA-N	InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3	Cc1cncc(C)n1	C6H8N2	pos_2MCH3CNNa	108.068748256	2,6-Dimethylpyrazine	HJFZAYHYIWGLNL	Alkaloids	Tetramate alkaloids	Pyrazine and Piperazine alkaloids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
1556	28	Alkaloids	0.7307692307692307	Ornithine alkaloids	0.4807692307692308	Tropane alkaloids	0.4807692307692308	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105256359	SNECHSBCFLJKND-PVEZAKGCSA-N	InChI=1S/C12H19NO3/c1-3-8(2)12(15)16-7-13-9-4-10(13)6-11(14)5-9/h3,9-11,14H,4-7H2,1-2H3/b8-3+/t9-,10?,11?/m0/s1	C/C=C(\C)C(=O)OCN1C2CC(O)C[C@@H]1C2	C12H19NO3	pos_1_1proton	225.136493468	3alpha-Hydroxy-6beta-tigloyloxytropane	SNECHSBCFLJKND	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q30959	Datura stramonium	822825.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Datura']	['Datura stramonium']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']			7	3	8.5	1
