G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2392.0","main.cluster index_upperinput":"2392.0"}	This Node is a Singleton	N/A	N/A	N/A	5.4293	5.4293	0	N/A	N/A	511221.2186411739	19	2392	-1	19	351.2144	1	351.2144	511221.2186411739
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2393.0","main.cluster index_upperinput":"2393.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3818	1.3818	0	N/A	N/A	39169780.808309995	20	2393	-1	20	409.1106	1	409.1106	39169780.808309995
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2394.0","main.cluster index_upperinput":"2394.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0520	3.0520	0	N/A	N/A	292826285.76560014	21	2394	-1	21	323.1238	1	323.1238	292826285.76560014
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2395.0","main.cluster index_upperinput":"2395.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=303&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	8.5049	8.5049	0	N/A	N/A	2455293.961368556	19	2395	303	19	251.2371	1	251.2371	2455293.961368556
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2396.0","main.cluster index_upperinput":"2396.0"}	This Node is a Singleton	N/A	N/A	N/A	9.4764	9.4764	0	N/A	N/A	12112211.189556733	20	2396	-1	20	778.5375	1	778.5375	12112211.189556733
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2397.0","main.cluster index_upperinput":"2397.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5948	2.5948	0	N/A	N/A	44725996.586453	25	2397	-1	25	561.1944	1	561.1944	44725996.586453
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2398.0","main.cluster index_upperinput":"2398.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	7.8055	7.8055	0	N/A	N/A	8805737.51635393	25	2398	3	25	326.2691	1	326.2691	8805737.51635393
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2399.0","main.cluster index_upperinput":"2399.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=352&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	4.7612	4.7612	0	N/A	N/A	5862326.001934976	16	2399	352	16	466.1974	1	466.1974	5862326.001934976
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2400.0","main.cluster index_upperinput":"2400.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=541&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	7.8135	7.8135	0	N/A	N/A	10154717.656490494	25	2400	541	25	344.2797	1	344.2797	10154717.656490494
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2401.0","main.cluster index_upperinput":"2401.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2359	4.2359	0	N/A	N/A	3326186.723092656	19	2401	-1	19	747.2866	1	747.2866	3326186.723092656
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2402.0","main.cluster index_upperinput":"2402.0"}	This Node is a Singleton	N/A	N/A	N/A	1.4449	1.4449	0	N/A	N/A	289260151.47199255	25	2402	-1	25	381.0792	1	381.0792	289260151.47199255
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2403.0","main.cluster index_upperinput":"2403.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8325	1.8325	0	N/A	N/A	287814661.2276428	19	2403	-1	19	271.0216	1	271.0216	287814661.2276428
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2404.0","main.cluster index_upperinput":"2404.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	5.5863	5.5863	0	N/A	N/A	11364311.56361581	10	2404	66	10	482.2072	1	482.2072	11364311.56361581
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2405.0","main.cluster index_upperinput":"2405.0"}	This Node is a Singleton	N/A	N/A	N/A	9.0479	9.0479	0	N/A	N/A	2123258.9659542684	20	2405	-1	20	538.3863	1	538.3863	2123258.9659542684
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2406.0","main.cluster index_upperinput":"2406.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	8.3005	8.3005	0	N/A	N/A	1685331.2174604589	20	2406	61	20	278.2357	1	278.2357	1685331.2174604589
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2407.0","main.cluster index_upperinput":"2407.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8929	6.8929	0	N/A	N/A	3144362.199546996	21	2407	-1	21	617.2701	1	617.2701	3144362.199546996
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2408.0","main.cluster index_upperinput":"2408.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	7.3419	7.3419	0	N/A	N/A	178804347.36235973	21	2408	73	21	542.3213	1	542.3213	178804347.36235973
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2409.0","main.cluster index_upperinput":"2409.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=400&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	9.7737	9.7737	0	N/A	N/A	16481614.404458325	21	2409	400	21	785.4791	1	785.4791	16481614.404458325
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2410.0","main.cluster index_upperinput":"2410.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=329&task=940dc415fa834273bacecbbd3a188a6b&show=true	"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3"	TRIGONELLINE	0.943842	0.7643	0.7643	0	C[N+]1=CC(=CC=C1)C([O-])=O	CCMSLIB00005464013	23179668.352884315	24	2410	329	24	160.0370	1	160.0370	23179668.352884315
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2411.0","main.cluster index_upperinput":"2411.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=299&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	2.6113	2.6113	0	N/A	N/A	16467514.282858571	19	2411	299	19	443.2423	1	443.2423	16467514.282858571
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2412.0","main.cluster index_upperinput":"2412.0"}	This Node is a Singleton	N/A	N/A	N/A	11.3239	11.3239	0	N/A	N/A	15143746.566256974	21	2412	-1	21	463.3786	1	463.3786	15143746.566256974
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2413.0","main.cluster index_upperinput":"2413.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=297&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	11.1552	11.1552	0	N/A	N/A	8915281.937996048	21	2413	297	21	628.5510	1	628.5510	8915281.937996048
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2414.0","main.cluster index_upperinput":"2414.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=195&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.5026	3.5026	0	N/A	N/A	16553481.268028308	18	2414	195	18	467.2490	1	467.2490	16553481.268028308
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2415.0","main.cluster index_upperinput":"2415.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	4.4380	4.4380	0	N/A	N/A	3552528.8013385003	17	2415	46	17	331.1747	1	331.1747	3552528.8013385003
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2416.0","main.cluster index_upperinput":"2416.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.4195	3.4195	0	N/A	N/A	8580455.367682384	21	2416	124	21	378.2123	1	378.2123	8580455.367682384
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2417.0","main.cluster index_upperinput":"2417.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	6.7221	6.7221	0	N/A	N/A	1507625.301241983	13	2417	16	13	396.3118	1	396.3118	1507625.301241983
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2418.0","main.cluster index_upperinput":"2418.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	0.6548	0.6548	0	N/A	N/A	20186117.5479994	17	2418	26	17	282.1926	1	282.1926	20186117.5479994
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2419.0","main.cluster index_upperinput":"2419.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3812	2.3812	0	N/A	N/A	20473711.163784314	20	2419	-1	20	346.1860	1	346.1860	20473711.163784314
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2420.0","main.cluster index_upperinput":"2420.0"}	This Node is a Singleton	N/A	N/A	N/A	7.6637	7.6637	0	N/A	N/A	13897987.386806056	19	2420	-1	19	719.3965	1	719.3965	13897987.386806056
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2421.0","main.cluster index_upperinput":"2421.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9234	6.9234	0	N/A	N/A	3206622.098451705	15	2421	-1	15	373.3184	1	373.3184	3206622.098451705
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2422.0","main.cluster index_upperinput":"2422.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	Spectral Match to Phe-Leu from NIST14	0.8964540000000001	3.0165	3.0165	0	N/A	CCMSLIB00003134713	5574768.763168383	20	2422	33	20	279.1704	1	279.1704	5574768.763168383
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2423.0","main.cluster index_upperinput":"2423.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=213&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.0519	3.0519	0	N/A	N/A	289290488.4022436	21	2423	213	21	306.0969	1	306.0969	289290488.4022436
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2424.0","main.cluster index_upperinput":"2424.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	9.3644	9.3644	0	N/A	N/A	26584591.685116086	21	2424	28	21	247.2424	1	247.2424	26584591.685116086
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2425.0","main.cluster index_upperinput":"2425.0"}	This Node is a Singleton	N/A	N/A	N/A	1.9069	1.9069	0	N/A	N/A	1649328.0217250925	20	2425	-1	20	231.1704	1	231.1704	1649328.0217250925
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2426.0","main.cluster index_upperinput":"2426.0"}	This Node is a Singleton	N/A	N/A	N/A	10.2862	10.2862	0	N/A	N/A	9385113.120690461	21	2426	-1	21	601.4247	1	601.4247	9385113.120690461
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2427.0","main.cluster index_upperinput":"2427.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=122&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	0.8105	6.3461	6.3461	0	N/A	CCMSLIB00003138644	16953364.044720344	24	2427	122	24	277.2161	1	277.2161	16953364.044720344
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2428.0","main.cluster index_upperinput":"2428.0"}	This Node is a Singleton	N/A	N/A	N/A	5.9643	5.9643	0	N/A	N/A	4734043.99447397	19	2428	-1	19	349.1984	1	349.1984	4734043.99447397
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2429.0","main.cluster index_upperinput":"2429.0"}	This Node is a Singleton	N/A	N/A	N/A	10.3466	10.3466	0	N/A	N/A	2052681.9447904835	21	2429	-1	21	455.4571	1	455.4571	2052681.9447904835
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2430.0","main.cluster index_upperinput":"2430.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=75&task=940dc415fa834273bacecbbd3a188a6b&show=true	"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1"	PHOSPHOCHOLINE	0.984043	1.3747	1.3747	0	C[N+](C)(C)CCOP(=O)(O)O	CCMSLIB00006679415	88083428.7887836	23	2430	75	23	184.0732	1	184.0732	88083428.7887836
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2431.0","main.cluster index_upperinput":"2431.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=90&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	agmatine - 40.0 eV	0.9733870000000001	0.5195	0.5195	0	C(CCNC(=N)N)CN	CCMSLIB00006123239	7024425.596090854	17	2431	90	17	131.1375	1	131.1375	7024425.596090854
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2432.0","main.cluster index_upperinput":"2432.0"}	This Node is a Singleton	N/A	N/A	N/A	0.5852	0.5852	0	N/A	N/A	22956965.153094042	21	2432	-1	21	222.9882	1	222.9882	22956965.153094042
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2433.0","main.cluster index_upperinput":"2433.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=248&task=940dc415fa834273bacecbbd3a188a6b&show=true	 	Proposed Decarboxylated  Arg-C16:0	0.800462	7.3672	7.3672	0	 	CCMSLIB00010013000	606773.3470890183	14	2433	248	14	369.3611	1	369.3611	606773.3470890183
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2434.0","main.cluster index_upperinput":"2434.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=282&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.4459	3.4459	0	N/A	N/A	10853116.792973265	17	2434	282	17	525.2441	1	525.2441	10853116.792973265
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2435.0","main.cluster index_upperinput":"2435.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3713	2.3713	0	N/A	N/A	10179829.572569758	18	2435	-1	18	285.0374	1	285.0374	10179829.572569758
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2436.0","main.cluster index_upperinput":"2436.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=159&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	6.6848	6.6848	0	N/A	N/A	11430987.914219085	21	2436	159	21	341.3160	1	341.3160	11430987.914219085
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2437.0","main.cluster index_upperinput":"2437.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=117&task=940dc415fa834273bacecbbd3a188a6b&show=true	InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H	Spectral Match to 4-Hydroxybenzaldehyde from NIST14	0.9394870000000001	0.7810	0.7810	0	C1=CC(=CC=C1C=O)O	CCMSLIB00003138094	14614540.513026204	25	2437	117	25	123.0556	1	123.0556	14614540.513026204
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2438.0","main.cluster index_upperinput":"2438.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	8.0630	8.0630	0	N/A	N/A	82843719.76732318	21	2438	26	21	544.3370	1	544.3370	82843719.76732318
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2439.0","main.cluster index_upperinput":"2439.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4947	3.4947	0	N/A	N/A	3323955.2449609465	20	2439	-1	20	435.1284	1	435.1284	3323955.2449609465
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2440.0","main.cluster index_upperinput":"2440.0"}	This Node is a Singleton	N/A	N/A	N/A	2.8789	2.8789	0	N/A	N/A	9917324.805514123	25	2440	-1	25	210.1101	1	210.1101	9917324.805514123
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2441.0","main.cluster index_upperinput":"2441.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=87&task=940dc415fa834273bacecbbd3a188a6b&show=true	"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1"	SUCROSE	0.9494049999999999	1.5772	1.5772	0	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O	CCMSLIB00006680025	179297435.5775534	25	2441	87	25	360.1498	1	360.1498	179297435.5775534
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2442.0","main.cluster index_upperinput":"2442.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3791	2.3791	0	N/A	N/A	19222630.4223015	21	2442	-1	21	323.1102	1	323.1102	19222630.4223015
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2443.0","main.cluster index_upperinput":"2443.0"}	This Node is a Singleton	N/A	N/A	N/A	7.8318	7.8318	0	N/A	N/A	4539291.7617747085	20	2443	-1	20	436.2826	1	436.2826	4539291.7617747085
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2444.0","main.cluster index_upperinput":"2444.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.3566	3.3566	0	N/A	N/A	165145511.93670303	25	2444	24	25	219.1015	1	219.1015	165145511.93670303
