confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
2400	1	2	1	2	0.12917837743598637	-627.1708341182174	0.04422110552763821	19.38758518112423	C31H38N2O11	[M + H]+	QGTOTYJSCYHYFK	InChI=1S/C31H38N2O11/c1-17(2)28(35)42-16-41-26-23(39-6)12-13-32-24(26)27(34)33-22-15-40-30(37)21(14-20-10-8-7-9-11-20)25(19(5)43-31(22)38)44-29(36)18(3)4/h7-13,17-19,21-22,25H,14-16H2,1-6H3,(H,33,34)	[2-[[7-benzyl-9-methyl-8-(2-methylpropanoyloxy)-2,6-dioxo-1,5-dioxonan-3-yl]carbamoyl]-4-methoxypyridin-3-yl]oxymethyl 2-methylpropanoate	CC1C(C(C(=O)OCC(C(=O)O1)NC(=O)C2=NC=CC(=C2OCOC(=O)C(C)C)OC)CC3=CC=CC=C3)OC(=O)C(C)C	4.4000001	20761394;51039126;68381693;75593374;89157009;90257033;90455660;117691266;118198784;118311268;118417133;118437415;118437416;121494114;126666931;129021520;130320419;130320497	MeSH:(51039126);PubChem class - safety and toxic;PubChem:(20761394 51039126 68381693 75593374 89157009 90257033 90455660 117691266 118198784 118311268 118417133 118437415 118437416 121494114 126666931 129021520 130320419 130320497);PubMed;CHEBI:(136340)	67108966	615.256591796875	578.3622	1957_mapp_batch_00109_sirius_2095	2095
2401	1	1	2	2	0.1291598531199638	-143.23730011036594	0.9999999999999999	88.45450262123795	C15H22O6	[M - H2O + H]+	QECVMHWTNYFUKU	InChI=1S/C15H22O6/c1-9(6-11(17)18)4-5-15(20)13(2)8-21-14(15,3)7-10(16)12(13)19/h4-6,10,12,16,19-20H,7-8H2,1-3H3,(H,17,18)	(2Z,4E)-3-methyl-5-[(1S,3R,4R,5R,8S)-3,4,8-trihydroxy-1,5-dimethyl-7-oxabicyclo[3.2.1]octan-8-yl]penta-2,4-dienoic acid	CC(=CC(=O)O)C=CC1(C2(CC(C(C1(CO2)C)O)O)C)O	-0.100000001	11415277;91065197;101333540;101333541	COCONUT:(CNP0270832);Natural Products:(UNPD143481);PubChem:(11415277 91065197 101333540 101333541);PubMed;KEGG Mine	8592064578	281.138671875	391.304802	3961_mapp_batch_00109_sirius_4315	4315
2402	1	1	2	2	0.12873277057209875	-389.63329295919635	0.9939698492462311	26.71815217183657	C25H27N3O6S	[M + H]+	SGFJAJFBGVAOFW	InChI=1S/C25H27N3O6S/c1-15-27-20-10-9-18(14-21(20)35-15)28-23(30)11-12-26-22(29)4-2-3-16-5-7-17(8-6-16)13-19(24(31)32)25(33)34/h5-10,14,19H,2-4,11-13H2,1H3,(H,26,29)(H,28,30)(H,31,32)(H,33,34)	LDHA Inhibitor, 33	CC1=NC2=C(S1)C=C(C=C2)NC(=O)CCNC(=O)CCCC3=CC=C(C=C3)CC(C(=O)O)C(=O)O	3.0	56844254;72200806	PubChem:(56844254 72200806);PubMed;PubChem class - bio and metabolites	16777282	498.1685028076172	238.270566	3634_mapp_batch_00109_sirius_3952	3952
2403	1	1	1	1	0.1286134141891647	-416.9946228511116	0.9999999999999999	51.69599512659736	C43H79NO10	[M + Na]+	MKDAUPXSVHJOBE	InChI=1S/C43H79NO10/c1-4-6-8-10-12-13-14-15-16-17-18-20-22-24-30-37(48)42(52)44-34(32-53-43-41(51)40(50)39(49)38(31-45)54-43)36(47)29-26-25-28-35(46)33(3)27-23-21-19-11-9-7-5-2/h26,29,34,36-41,43,45,47-51H,3-25,27-28,30-32H2,1-2H3,(H,44,52)	null	CCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(=O)C(=C)CCCCCCCCC)O)O	8.89368629	""	COCONUT:(CNP0324113);Natural Products:(UNPD222923)	2129920	792.5611572265625	652.2111600000001	1637_mapp_batch_00109_sirius_1739	1739
2404	1	1	2	2	0.1285897263045288	-209.71867525035987	0.9999999999999999	52.90500513079462	C21H39NO5	[M - H2O + H]+	JPNOKZQZVLXQNC	InChI=1S/C21H39NO5/c1-5-6-7-8-9-10-11-12-13-14-18(23)15-21(26)27-19(16-20(24)25)17-22(2,3)4/h8-9,18-19,23H,5-7,10-17H2,1-4H3/p+1	null	CCCCC=CCCCCCC(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O	3.70000005	86289104;86289105	PubChem:(86289104 86289105);CHEBI:(73062)	34	368.27984619140625	491.89021799999995	674_mapp_batch_00109_sirius_717	717
2405	1	1	2	2	0.12820842118780645	-77.27539479303242	0.9999999999999999	133.30760728125676	C22H30O2	[M + H]+	MQUYEILDJBHDQJ	InChI=1S/C22H30O2/c1-5-22(24)11-8-18-19-14(2)12-15-13-16(23)6-9-20(15,3)17(19)7-10-21(18,22)4/h1,13-14,17-19,24H,6-12H2,2-4H3	17-Ethinyl-7alpha-methyl-19-nortestosterone	CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C#C)O)C	4.3430295	160902;21123897	PubChem:(160902 21123897);MeSH:(160902 21123897)	6	327.2317810058594	455.918718	82_mapp_batch_00109_sirius_86	86
2406	1	2	2	5	0.12788618667857263	-351.4900953009745	0.5869346733668341	54.26909803274753	C19H32N4O5S	[M - H2O + H]+	VHNINRJVEBHVBF	InChI=1S/C19H32N4O5S/c1-23-11-19(21-13-23)29(26,27)22-16-8-7-15(28-17(16)12-24)9-18(25)20-10-14-5-3-2-4-6-14/h11,13-17,22,24H,2-10,12H2,1H3,(H,20,25)	null	CN1C=C(N=C1)S(=O)(=O)NC2CCC(OC2CO)CC(=O)NCC3CCCCC3	1.29999995	54638273;54638274;54638275;54638276;54638277;54638278;54638279;54638280	PubChem:(54638273 54638274 54638275 54638276 54638277 54638278 54638279 54638280);CHEBI:(100433 102892 99532 99385 97135 100255 98968 101229)	34	411.2051239013672	126.25911	3874_mapp_batch_00109_sirius_4218	4218
2407	1	1	2	5	0.127751822710085	-121.47956759192778	0.827638190954774	29.207245346788255	C20H27NO12	[M + H]+	RJPLGQRRNXUSQI	InChI=1S/C20H27NO12/c21-5-10(31-20-18(29)16(27)14(25)12(7-23)33-20)8-1-3-9(4-2-8)30-19-17(28)15(26)13(24)11(6-22)32-19/h1-4,10-20,22-29H,6-7H2	Proteacin	C1=CC(=CC=C1C(C#N)OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O	-2.70000005	656521;185504;4479455	COCONUT:(CNP0244596);KNApSAcK:(1453);Natural Products:(UNPD42687 UNPD138728);PubChem:(656521 185504 4479455);CHEBI:(8525);KEGG:(C08339)	2130226	474.16162109375	164.320356	1664_mapp_batch_00109_sirius_1767	1767
2408	1	1	2	2	0.12770932034021948	-236.49822587702187	0.9999999999999999	74.90512477878254	C39H65NO12	[M + H]+	KULQLSZFAUNSSF	InChI=1S/C39H65NO12/c1-18-5-8-26(40-15-18)19(2)22-6-7-23-21-14-27(43)25-13-20(9-11-39(25,4)24(21)10-12-38(22,23)3)49-36-34(48)32(46)35(29(17-42)51-36)52-37-33(47)31(45)30(44)28(16-41)50-37/h18-26,28-37,40-42,44-48H,5-17H2,1-4H3	3-[(2R,3R,4S,5R,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-10,13-dimethyl-17-[1-(5-methylpiperidin-2-yl)ethyl]-1,2,3,4,5,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-6-one	CC1CCC(NC1)C(C)C2CCC3C2(CCC4C3CC(=O)C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)O)C)C	2.0	5315391;22524625	COCONUT:(CNP0116494);KNApSAcK:(29249);Natural Products:(UNPD117984);PubChem:(5315391 22524625);SuperNatural:(SN00236901)	3178514	740.4573059082031	516.666108	4032_mapp_batch_00109_sirius_4397	4397
2409	1	1	2	2	0.1276874241532267	-48.64214730434527	0.9999999999999999	19.403155809275987	C9H10O3	[M + H]+	YLTGFGDODHXMFB	InChI=1S/C9H10O3/c1-6(10)7-3-4-9(12-2)8(11)5-7/h3-5,11H,1-2H3	Acetoisovanillone-d3	CC(=O)C1=CC(=C(C=C1)OC)O	1.2297591	95693;71749482	ZINC bio:(ZINC01656180);additional;MeSH:(95693);PubMed;COCONUT:(CNP0215048);KNApSAcK:(32695);Natural Products:(UNPD160072);PubChem:(95693 71749482);CHEBI:(67899);PubChem class - safety and toxic;Training Set;KEGG Mine	8659722358	167.0694122314453	181.238682	283_mapp_batch_00109_sirius_301	301
2410	1	1	2	2	0.1275865985701191	-60.96201040284142	0.9999999999999999	62.34865973992599	C13H20O	[M - H2O + H]+	UZFLPKAIBPNNCA	InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h6-8,12H,5,9H2,1-4H3	a-ionone	CC1=CCCC(C1C=CC(=O)C)(C)C	3.0	24680;1550719;1550720;90389;638013;1268118;5282108;6437004;5498521	HMDB:(35753 59883);PubChem class - food;SuperNatural:(SN00075404 SN00093023);ZINC bio:(ZINC05842678 ZINC18189423);additional;HSDB:(127-41-3);MeSH:(5282108);PubMed;NORMAN:(NS00012649);COCONUT:(CNP0281790);KNApSAcK:(50769);Natural Products:(UNPD190644 UNPD49403);PubChem:(24680 1550719 1550720 90389 638013 1268118 5282108 6437004 5498521);CHEBI:(32319);PubChem class - bio and metabolites;KEGG:(C12286);PubChem class - safety and toxic;Training Set	222094206	175.14796447753906	219.631122	714_mapp_batch_00109_sirius_759	759
2411	1	2	2	3	0.12742520798469786	-562.0293406280875	0.1371859296482412	31.72589797826804	C32H33N5O4S	[M + H]+	CKGXWWJPWNFXBV	InChI=1S/C32H33N5O4S/c1-21(2)41-28-19-24(32(40)37-16-14-36(3)15-17-37)12-13-26(28)34-30(39)27-20-42-31(35-27)23-9-7-8-22(18-23)29(38)33-25-10-5-4-6-11-25/h4-13,18-21H,14-17H2,1-3H3,(H,33,38)(H,34,39)	null	CC(C)OC1=C(C=CC(=C1)C(=O)N2CCN(CC2)C)NC(=O)C3=CSC(=N3)C4=CC(=CC=C4)C(=O)NC5=CC=CC=C5	4.69999981	122235220	PubChem:(122235220);PubChem class - bio and metabolites	16777218	584.234130859375	137.170644	22_mapp_batch_00109_sirius_22	22
2412	1	1	2	2	0.12728572878709285	-162.21710023525117	0.9999999999999999	102.01796431323208	C11H21NO2	[M + H]+	ZUEKXFUSXSASAS	InChI=1S/C11H21NO2/c1-2-3-4-5-6-7-8-9-10-11(13)12-14/h2,14H,1,3-10H2,(H,12,13)	N-Hydroxy-10-undecenamide	C=CCCCCCCCCC(=O)NO	3.11223531	177785	COCONUT:(CNP0361306);PubChem:(177785);SuperNatural:(SN00065165);ZINC bio:(ZINC03985292)	3153922	200.16444396972656	259.055928	62_mapp_batch_00109_sirius_64	64
2413	1	2	2	4	0.12700766503278654	-513.9157488367696	0.022110552763819097	34.31527651704397	C22H26N6O4S	[M + H]+	REBCNXROTNQSQR	InChI=1S/C22H26N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-14H,5-7H2,1-4H3,(H,23,24,29)	5-[2-ethoxy-5-(4-methylpyrazin-1-yl)sulfonylphenyl]-1-methyl-3-propyl-4H-pyrazolo[4,3-d]pyrimidin-7-one	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C=CN(C=C4)C)OCC)C	1.89999998	135460985	PubChem:(135460985);PubChem class - bio and metabolites	16777218	471.18035888671875	143.348622	2163_mapp_batch_00109_sirius_2320	2320
2414	1	1	1	1	0.12699970522340268	-274.2387685534072	N/A	45.406665911189236	C30H57NO2	[M + H]+	ALQUBUWDXLROPS	InChI=1S/C30H57NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-29-30(32)28(31)27-33-29/h17-18,21-22,28-30,32H,2-16,19-20,23-27,31H2,1H3	Penasin A	CCCCCCCCCCCCCCCCC=CCCC=CCCCCC1C(C(CO1)N)O	10.3000002	50901043	COCONUT:(CNP0390443);Natural Products:(UNPD150773);PubChem:(50901043);SuperNatural:(SN00344183);CHEBI:(70594);MeSH:(50901043);PubMed	3178598	464.44586181640625	686.8163999999999	3674_mapp_batch_00109_sirius_3996	3996
2415	1	1	1	2	0.1266479132875559	-291.5725232802631	0.9718592964824121	61.58311266962246	C18H34N4O8	[M + K]+	PKZRROBPXUYJON	InChI=1S/C18H34N4O8/c1-9(2)6-12(21-11(4)24)16(28)20-10(3)15(27)22-13(7-14(25)26)18(29,30)17(5,19)8-23/h9-10,12-13,23,29-30H,6-8,19H2,1-5H3,(H,20,28)(H,21,24)(H,22,27)(H,25,26)	null	CC(C)CC(C(=O)NC(C)C(=O)NC(CC(=O)O)C(C(C)(CO)N)(O)O)NC(=O)C	-5.0999999	91801143	PubChem:(91801143);PubChem class - bio and metabolites	16777218	473.1998291015625	181.91442600000002	3870_mapp_batch_00109_sirius_4211	4211
2416	1	1	1	2	0.1266479132875559	-291.5725232802631	0.9693467336683418	61.58311266962246	C18H34N4O8	[M + K]+	PKZRROBPXUYJON	InChI=1S/C18H34N4O8/c1-9(2)6-12(21-11(4)24)16(28)20-10(3)15(27)22-13(7-14(25)26)18(29,30)17(5,19)8-23/h9-10,12-13,23,29-30H,6-8,19H2,1-5H3,(H,20,28)(H,21,24)(H,22,27)(H,25,26)	null	CC(C)CC(C(=O)NC(C)C(=O)NC(CC(=O)O)C(C(C)(CO)N)(O)O)NC(=O)C	-5.0999999	91801143	PubChem:(91801143);PubChem class - bio and metabolites	16777218	473.1998291015625	181.91442600000002	1528_mapp_batch_00109_sirius_1625	1625
2417	1	1	2	2	0.1265120959046242	-39.7588277457625	0.9999999999999999	25.827795049575684	C9H10O3	[M + H]+	YLTGFGDODHXMFB	InChI=1S/C9H10O3/c1-6(10)7-3-4-9(12-2)8(11)5-7/h3-5,11H,1-2H3	Acetoisovanillone-d3	CC(=O)C1=CC(=C(C=C1)OC)O	1.2297591	95693;71749482	ZINC bio:(ZINC01656180);additional;MeSH:(95693);PubMed;COCONUT:(CNP0215048);KNApSAcK:(32695);Natural Products:(UNPD160072);PubChem:(95693 71749482);CHEBI:(67899);PubChem class - safety and toxic;Training Set;KEGG Mine	8659722358	167.07015991210938	174.63003	2776_mapp_batch_00109_sirius_2990	2990
2418	1	1	1	2	0.12649700900810576	-93.89123518104263	0.9999999999999999	15.288529317824601	C14H27NO10	[M + H]+	YTJYIQPAPFUOJH	InChI=1S/C14H27NO10/c1-5(18)10(20)11(21)7(3-16)24-14-9(15-6(2)19)13(23)12(22)8(4-17)25-14/h5,7-14,16-18,20-23H,3-4H2,1-2H3,(H,15,19)	Epitope ID:118702	CC(C(C(C(CO)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O	-4.19999981	44263849	PubChem:(44263849);PubMed;CHEBI:(53482)	98	370.1698455810547	95.149818	1622_mapp_batch_00109_sirius_1724	1724
2419	1	2	1	1	0.12620230366262863	-169.31418770355458	0.992964824120603	178.37570852921618	C25H34O	[M + Na]+	DVFACKFNDPANLI	InChI=1S/C25H34O/c1-24-14-12-18(17-6-4-3-5-7-17)16-19(24)8-9-20-21-10-11-23(26)25(21,2)15-13-22(20)24/h3-7,12,19-23,26H,8-11,13-16H2,1-2H3	10,13-dimethyl-3-phenyl-4,5,6,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol	CC12CCC3C(C1CCC2O)CCC4C3(CC=C(C4)C5=CC=CC=C5)C	6.29009247	2754126;4399142;11868742;11868743;11868744;11868745;124767764;124916509	COCONUT:(CNP0038213);PubChem:(2754126 4399142 11868742 11868743 11868744 11868745 124767764 124916509);SuperNatural:(SN00126835 SN00126833 SN00126834 SN00126832);ZINC bio:(ZINC03849758 ZINC03849761 ZINC03849763 ZINC03849765)	3153922	373.251953125	430.819902	3769_mapp_batch_00109_sirius_4102	4102
2420	1	1	1	2	0.12605390331650498	-133.21797944801844	0.9999999999999999	32.56136847978023	C17H33NO10	[M + H]+	CAEDWHXKVRBMQP	InChI=1S/C17H33NO10/c1-8-10(20)12(22)13(23)17(26-8)28-15-11(21)9(7-19)27-16(14(15)24)25-6-4-2-3-5-18/h8-17,19-24H,2-7,18H2,1H3	null	CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCCCCN)CO)O)O)O)O	-3.0	71816584	PubChem:(71816584);CHEBI:(131885)	34	412.21783447265625	189.708048	2465_mapp_batch_00109_sirius_2653	2653
2421	1	1	2	2	0.12590468725728196	-169.14963890857794	0.9994974874371858	50.009579409435105	C16H22ClN3O	[M + H]+	PXMNMQRDXWABCY	InChI=1S/C16H22ClN3O/c1-15(2,3)16(21,10-20-12-18-11-19-20)9-8-13-4-6-14(17)7-5-13/h4-7,11-12,21H,8-10H2,1-3H3	Atlas-d9	CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O	3.79388547	86102;12763625;12763626;71752338;71309841;76974376;117094725;117094726;129318221;131709107;138402744	ZINC bio:(ZINC00388872 ZINC00388873);additional;HSDB:(107534-96-3);MeSH:(86102);PubMed;NORMAN:(NS00000280);COCONUT:(CNP0347563);PubChem:(86102 12763625 12763626 71752338 71309841 76974376 117094725 117094726 129318221 131709107 138402744);CHEBI:(83779 83781 83780);PubChem class - bio and metabolites;KEGG:(C18489);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-17687)	120351590	308.15252685546875	154.86636000000001	2582_mapp_batch_00109_sirius_2786	2786
2422	1	1	2	2	0.12578528220143595	-32.89994586740398	0.9999999999999999	71.46427403517357	C26H34O12	[M - H2O + H]+	AWTYKUNFPBFFHC	InChI=1S/C26H34O12/c1-34-18-7-12(3-5-16(18)29)21(30)15-11-36-25(14(15)9-27)13-4-6-17(19(8-13)35-2)37-26-24(33)23(32)22(31)20(10-28)38-26/h3-8,14-15,20-33H,9-11H2,1-2H3	null	COC1=C(C=CC(=C1)C2C(C(CO2)C(C3=CC(=C(C=C3)O)OC)O)CO)OC4C(C(C(C(O4)CO)O)O)O	-0.5	57509528;95790453;95790454;95790455;95790456;102089664;124905223;124905224;124905225;124905226;138396512	COCONUT:(CNP0160443);Natural Products:(UNPD195796);PubChem:(57509528 95790453 95790454 95790455 95790456 102089664 124905223 124905224 124905225 124905226 138396512);SuperNatural:(SN00042152 SN00335812 SN00042151 SN00042149 SN00042150);ZINC bio:(ZINC72320594 ZINC72320595 ZINC72320596 ZINC72320597);additional;Training Set	3727362	521.2023315429688	155.568852	3859_mapp_batch_00109_sirius_4199	4199
2423	1	1	1	2	0.12548507676032697	-514.7133924945373	0.9643216080402011	12.115212348760117	C37H60N12O8	[M + H]+	ITSLWDIDZVSBNW	InChI=1S/C37H60N12O8/c1-20(2)17-25-31(53)46-26(19-28(50)51)32(54)48-29(21(3)4)34(56)44-23(13-9-15-42-36(38)39)30(52)45-24(14-10-16-43-37(40)41)35(57)49(5)27(33(55)47-25)18-22-11-7-6-8-12-22/h6-8,11-12,20-21,23-27,29H,9-10,13-19H2,1-5H3,(H,44,56)(H,45,52)(H,46,53)(H,47,55)(H,48,54)(H,50,51)(H4,38,39,42)(H4,40,41,43)	null	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N1)CC2=CC=CC=C2)C)CCCN=C(N)N)CCCN=C(N)N)C(C)C)CC(=O)O	-0.699999988	9918788	MeSH:(9918788);PubChem:(9918788);PubMed	70	801.4762573242188	547.8167820000001	619_mapp_batch_00109_sirius_659	659
2424	1	1	1	1	0.12545830080214698	-157.47342330636633	0.9939698492462312	16.347888495572967	C21H30O15	[M + K]+	HNCASMWNYKTGKV	InChI=1S/C21H30O15/c1-31-9-3-8(4-10(32-2)13(9)24)19(30)33-6-12-14(25)16(27)17(28)20(34-12)36-21(7-23)18(29)15(26)11(5-22)35-21/h3-4,11-12,14-18,20,22-29H,5-7H2,1-2H3	null	COC1=CC(=CC(=C1O)OC)C(=O)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O	-2.91810322	101150812	COCONUT:(CNP0259733);Natural Products:(UNPD53925);PubChem:(101150812);SuperNatural:(SN00349976)	3178498	561.121826171875	100.31819999999999	157_mapp_batch_00109_sirius_164	164
2425	1	1	1	1	0.1254401320423416	-179.37517776737286	N/A	16.89070580537309	C17H28O10	[M + Na]+	SAJHQVLFIJLYPM	InChI=1S/C17H28O10/c1-6-9(19)3-7-8(15(23)24-2)5-25-16(11(6)7)27-17-14(22)13(21)12(20)10(4-18)26-17/h5-7,9-23H,3-4H2,1-2H3	null	CC1C(CC2C1C(OC=C2C(O)OC)OC3C(C(C(C(O3)CO)O)O)O)O	-1.4678539	""	COCONUT:(CNP0156941);Natural Products:(UNPD46229);SuperNatural:(SN00244906)	3178496	415.1573791503906	274.48391399999997	2109_mapp_batch_00109_sirius_2259	2259
2426	1	2	2	4	0.12524339634956255	-223.23199497203467	0.43115577889447243	25.96294809172985	C35H42O9	[M + H]+	OKAWMGNROJQZRM	InChI=1S/C35H42O9/c1-8-21(2)16-17-34(7)22(3)18-30(43-31(39)15-14-26-12-10-9-11-13-26)35-28(19-27(20-29(34)35)40-23(4)36)32(41-24(5)37)44-33(35)42-25(6)38/h8-15,19,22,27,29-30,32-33H,1-2,16-18,20H2,3-7H3	null	CC1CC(C23C(C1(C)CCC(=C)C=C)CC(C=C2C(OC3OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C=CC4=CC=CC=C4	6.5999999	14527019	COCONUT:(CNP0357374);Natural Products:(UNPD115817 UNPD137090);PubChem:(14527019);SuperNatural:(SN00363210 SN00388571)	3178498	607.2913818359375	620.03454	2680_mapp_batch_00109_sirius_2890	2890
2427	1	1	1	1	0.12508347580970944	-355.2829395479837	0.9904522613065327	30.64610316543819	C23H37NO4	[M + K]+	CDRWELMQOGDRDI	InChI=1S/C23H37NO4/c1-4-5-6-7-8-9-10-11-12-13-14-22(23(26)27-3)28-21-17-15-20(16-18-21)24-19(2)25/h15-18,22H,4-14H2,1-3H3,(H,24,25)	Methyl 2-(4-acetamidophenoxy)myristate	CCCCCCCCCCCCC(C(=O)OC)OC1=CC=C(C=C1)NC(=O)C	7.19999981	112582;98093425;98093426	PubChem:(112582 98093425 98093426);NORMAN:(NS00055757)	262146	430.23435974121094	387.7542	1687_mapp_batch_00109_sirius_1792	1792
2428	1	1	1	2	0.12505500811128326	-7.182336697192185	0.9999999999999999	74.17940622457134	C34H69NO3	[M + H]+	LNDIPJDWEYOMHO	InChI=1S/C34H69NO3/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-34(38)35-32(31-36)33(37)29-27-25-23-21-19-14-12-10-8-6-4-2/h32-33,36-37H,3-31H2,1-2H3,(H,35,38)	null	CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCCC)O	13.3999996	10506613;10554446;11049813	PubChem:(10506613 10554446 11049813);CHEBI:(82811)	34	540.53515625	633.2497800000001	2878_mapp_batch_00109_sirius_3100	3100
2429	1	1	2	2	0.12499261554979799	-19.70444385306078	0.9999999999999999	151.001342141109	C18H30O2	[M + H]+	DTOSIQBPPRVQHS	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)	alpha-LA	CCC=CCC=CCC=CCCCCCCCC(=O)O	5.86273956	860;445640;4028869;5991656;5280934;5282822;5312499;5312500;5312501;5312502;5312503;5312504;5461005;12359003;12359005;12359006;25245675;52912203;53778543;71749794;70674793;70674794;70675588;70675602;71309393;87329441;88801875;90937457;101947580;101947581;102602067;117064405;118797069;118366622;118366623;129773991;129848552;129853298;132935946;132426821;135385002	HMDB:(1388 30964);PubChem class - food;SuperNatural:(SN00298436 SN00003487 SN00020772 SN00299171 SN00064437);ZINC bio:(ZINC03802189 ZINC03870057 ZINC13508536 ZINC13508538 ZINC13508540 ZINC14616300);MeSH:(5280934);Plantcyc:(LINOLENIC_ACID);PubMed;NORMAN:(NS00012800);COCONUT:(CNP0149780 CNP0218792);KNApSAcK:(7247);Natural Products:(UNPD14564 UNPD213805 UNPD61555);PubChem:(860 445640 4028869 5991656 5280934 5282822 5312499 5312500 5312501 5312502 5312503 5312504 5461005 12359003 12359005 12359006 25245675 52912203 53778543 71749794 70674793 70674794 70675588 70675602 71309393 87329441 88801875 90937457 101947580 101947581 102602067 117064405 118797069 118366622 118366623 129773991 129848552 129853298 132935946 132426821 135385002);YMDB Mine;CHEBI:(32387 92583 27432);PubChem class - bio and metabolites;KEGG:(C06427);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(SMA-0000047 CPD-10245 LINOLENIC_ACID)	34614978942	279.2318115234375	333.230526	2942_mapp_batch_00109_sirius_3169	3169
2430	1	1	2	2	0.12492911436584558	-486.51143509703644	0.9999999999999999	43.120054673309795	C24H39N3O3	[M + H]+	NXLZAMJNEVPZIT	InChI=1S/C24H39N3O3/c1-3-4-5-6-7-8-9-10-11-12-13-17-23(28)25-20-24(29)27-26-19-21-15-14-16-22(18-21)30-2/h14-16,18-19H,3-13,17,20H2,1-2H3,(H,25,28)(H,27,29)	null	CCCCCCCCCCCCCC(=O)NCC(=O)NN=CC1=CC(=CC=C1)OC	6.69999981	45054443;75087388;98296303	PubChem:(45054443 75087388 98296303);PubChem class - safety and toxic	67108866	418.30706787109375	405.1353	2765_mapp_batch_00109_sirius_2979	2979
2431	1	1	2	2	0.12487539091870041	-45.49938634514804	0.9999999999999999	61.76426647917396	C29H48O2	[M + H]+	NXXZMPXKMCLZAV	InChI=1S/C29H48O2/c1-19(2)21(14-17-30)7-6-20(3)25-10-11-26-24-9-8-22-18-23(31)12-15-28(22,4)27(24)13-16-29(25,26)5/h8,14,19-20,23-27,30-31H,6-7,9-13,15-18H2,1-5H3	null	CC(C)C(=CCO)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.5999999	9980023;54136299;102094447	COCONUT:(CNP0227726);Natural Products:(UNPD226073);PubChem:(9980023 54136299 102094447);KEGG Mine	8592064514	429.3729248046875	668.2047600000001	3108_mapp_batch_00109_sirius_3351	3351
2432	1	1	1	1	0.12483924783691004	-675.5686296831047	N/A	67.74250098483176	C23H27N5O8	[M + H]+	ZQZWTTNVCIXDOF	InChI=1S/C23H27N5O8/c1-15(29)24-22-13-18(27(9-11-35-16(2)30)10-12-36-17(3)31)5-7-20(22)25-26-21-8-6-19(28(32)33)14-23(21)34-4/h5-8,13-14H,9-12H2,1-4H3,(H,24,29)	2,2''-((3-Carbamoyl-4-((2-methoxy-4-nitrophenyl)azo)phenyl)imino)diethyl diacetate	CC(=O)NC1=C(C=CC(=C1)N(CCOC(=O)C)CCOC(=O)C)N=NC2=C(C=C(C=C2)[N+](=O)[O-])OC	2.5999999	73748	PubChem:(73748);NORMAN:(NS00024992)	262146	502.1922912597656	263.081508	2569_mapp_batch_00109_sirius_2766	2766
