#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
151	spectra_filtered.mgf	*..*		:1	320	-1	0	169.05	1	0.945236	0	0	14398900.0	2163000.0	2,4,6-Trihydroxyacetophenone [M+H]	LDB_POSITIVE	temp/spectra_filtered.mgf151	-1	LDB_POSITIVE.mgf	3.61048				7	0	0.000610352	169.049	0	CCMSLIB00005719748
3068	spectra_filtered.mgf	*..*		:10625	11071	-1	0	451.124	1	0.945153	0	0	1409380.0	915900.0	CHEMBL1602917 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3068	-1	BERKELEY-LAB.mgf	2.84121				8	0	0.00128174	451.123	0	CCMSLIB00010113059
3073	spectra_filtered.mgf	*..*		:10625	11071	-1	0	451.124	1	0.945153	0	0	1409380.0	915900.0	CHEMBL1602917 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3073	-1	BERKELEY-LAB.mgf	0.0				8	0	0.0	451.124	0	CCMSLIB00010113059
2103	spectra_filtered.mgf	*..*		:969	45975	-1	0	463.087	1	0.944776	0	0	122.112	2490300.0	Kaempferol 3-glucuronide [M+H]+	MONA	temp/spectra_filtered.mgf2103	-1	MONA.mgf	0.0				9	0	0.0	463.087	0	CCMSLIB00004718575
4102	spectra_filtered.mgf	*..*		:2524	4308	-1	0	758.569	1	0.944754	0	0	8794860.0	4619100.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4102	-1	GNPS-NIST14-MATCHES.mgf	5.5518				6	0	0.00421143	758.573	0	CCMSLIB00003138795
2608	spectra_filtered.mgf	*..*		:2626	5749	-1	0	784.584	1	0.944032	0	0	25358800.0	1545000.0	Spectral Match to Arachidonoylthio-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2608	-1	GNPS-NIST14-MATCHES.mgf	4.74537				6	0	0.00372314	784.588	0	CCMSLIB00003140236
3008	spectra_filtered.mgf	*..*		:1	12017	-1	0	449.092	1	0.943886	0	0	223706.0	582200.0	Quercitrin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3008	-1	GNPS-LIBRARY.mgf	34.9283				7	0	0.015686	449.108	0	CCMSLIB00010012042
2685	spectra_filtered.mgf	*..*		:1	12017	-1	0	449.092	1	0.943886	0	0	223706.0	582200.0	Quercitrin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2685	-1	GNPS-LIBRARY.mgf	34.0449				7	0	0.0152893	449.107	0	CCMSLIB00010012042
1704	spectra_filtered.mgf	*..*		:519	303	-1	0	449.108	1	0.943447	0	0	181379000.0	1260100.0	KAEMPFEROL-4'-GLUCOSIDE M+H	LEAFBOT	temp/spectra_filtered.mgf1704	-1	LEAFBOT.mgf	0.475661				7	0	0.000213623	449.108	0	CCMSLIB00011428075
79	spectra_filtered.mgf	*..*		:1742	5663	-1	0	758.567	1	0.94285	0	0	1093110.0	3322500.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf79	-1	GNPS-NIST14-MATCHES.mgf	3.13798				6	0	0.00238037	758.569	0	CCMSLIB00003140150
2428	spectra_filtered.mgf	*..*		:471	455	-1	0	337.091	1	0.942792	0	0	1745560.0	804500.0	Chlorogenic acid M-H2O+H	LEAFBOT	temp/spectra_filtered.mgf2428	-1	LEAFBOT.mgf	2.08224				6	0	0.000701904	337.092	0	CCMSLIB00011428712
9	spectra_filtered.mgf	*..*		:23594	23594	-1	0	303.05	1	0.941321	0	0	2609.0	2063000.0	Quercetin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf9	-1	BMDMS-NP.mgf	5.94139				13	0	0.00180054	303.048	0	CCMSLIB00006377894
2651	spectra_filtered.mgf	*..*		:2626	5749	-1	0	784.584	1	0.9411	0	0	25358800.0	1146800.0	Spectral Match to Arachidonoylthio-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2651	-1	GNPS-NIST14-MATCHES.mgf	8.01268				6	0	0.00628662	784.59	0	CCMSLIB00003140236
249	spectra_filtered.mgf	*..*		:743	49983	-1	0	163.06	1	0.940353	0	0	255.6	2190000.0	1,6-ANHYDRO-B-GLUCOSE M+H	MONA	temp/spectra_filtered.mgf249	-1	MONA.mgf	0.0				6	0	0.0	163.06	0	CCMSLIB00006679013
3581	spectra_filtered.mgf	*..*		:396	4424	-1	0	433.134	1	0.939692	0	0	1227990.0	4055000.0	NCGC00384576-01_C18H24O12_2-Methyl-4-oxo-4H-pyran-3-yl 6-O-(4-carboxy-3-hydroxy-3-methylbutanoyl)-beta-D-glucopyranoside M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3581	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.211373				11	0	9.15527e-05	433.134	0	CCMSLIB00000853374
415	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.939289	0	0	2395140.0	1373600.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf415	-1	GNPS-NIST14-MATCHES.mgf	3.05748				6	0	0.00238037	778.538	0	CCMSLIB00003137019
2957	spectra_filtered.mgf	*..*		:1165	61	-1	0	287.054	1	0.938026	0	0	900138.0	355600.0	Spectral Match to Datiscetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2957	-1	GNPS-NIST14-MATCHES.mgf	2.12626				13	0	0.000610352	287.055	0	CCMSLIB00003134547
4195	spectra_filtered.mgf	*..*		:2524	4308	-1	0	758.569	1	0.937839	0	0	8794860.0	3262300.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4195	-1	GNPS-NIST14-MATCHES.mgf	0.563226				6	0	0.000427246	758.569	0	CCMSLIB00003138795
3962	spectra_filtered.mgf	*..*		:142	5035	-1	0	198.097	1	0.936305	0	0	424269.0	201000.0	Spectral Match to .beta.-D-Glucose from NIST14 M+NH4	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3962	-1	GNPS-NIST14-MATCHES.mgf	0.539188				7	0	0.000106812	198.097	0	CCMSLIB00003139522
23	spectra_filtered.mgf	*..*		:16032	16478	-1	0	303.05	1	0.935214	0	0	2866490.0	1566000.0	quercetin CollisionEnergy:205060 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf23	-1	BERKELEY-LAB.mgf	0.906313				14	0	0.000274658	303.05	0	CCMSLIB00010118467
2933	spectra_filtered.mgf	*..*		:3211	1208	-1	0	203.107	1	0.935081	0	0	581022.0	191000.0	Spectral Match to Bolasterone from NIST14 203.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2933	-1	GNPS-NIST14-MATCHES.mgf	357.003				8	0	0.0725098	203.18	0	CCMSLIB00003135694
1196	spectra_filtered.mgf	*..*		:913	45909	-1	0	551.103	1	0.93495	0	0	159.713	3316400.0	Quercetin 3-O-malonylglucoside [M+H]+	MONA	temp/spectra_filtered.mgf1196	-1	MONA.mgf	0.553755				10	0	0.000305176	551.103	0	CCMSLIB00004718509
286	spectra_filtered.mgf	*..*		:7429	25892	-1	0	466.265	1	0.934663	0	0	218.511	289200.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf286	-1	MONA.mgf	0.261805				9	0	0.00012207	466.265	0	CCMSLIB00004698492
93	spectra_filtered.mgf	*..*		:142	5035	-1	0	198.097	1	0.933352	0	0	424269.0	1104400.0	Spectral Match to .beta.-D-Glucose from NIST14 M+NH4	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf93	-1	GNPS-NIST14-MATCHES.mgf	1.00135				8	0	0.000198364	198.097	0	CCMSLIB00003139522
4200	spectra_filtered.mgf	*..*		:13382	11627	-1	0	389.111	1	0.93317	0	0	435.389	1422800.0	SCHEMBL3366650 [M-H2O+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf4200	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.56858				16	0	0.000610352	389.112	0	CCMSLIB00012265940
1080	spectra_filtered.mgf	*..*		:486	932	-1	0	242.1	1	0.933082	0	0	2710090.0	183000.0	D-pantothenic acid CollisionEnergy:102040 M+Na	BERKELEY-LAB	temp/spectra_filtered.mgf1080	-1	BERKELEY-LAB.mgf	1.26054				6	0	0.000305176	242.1	0	CCMSLIB00010102920
1570	spectra_filtered.mgf	*..*		:23594	23594	-1	0	303.05	1	0.931374	0	0	2609.0	3892000.0	Quercetin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf1570	-1	BMDMS-NP.mgf	1.61122				13	0	0.000488281	303.049	0	CCMSLIB00006377894
2783	spectra_filtered.mgf	*..*		:51234	51233	-1	0	289.07	1	0.931343	0	0	2248.0	549000.0	Dihydroluteolin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf2783	-1	BMDMS-NP.mgf	2.42815				10	0	0.000701904	289.071	0	CCMSLIB00006405534
1250	spectra_filtered.mgf	*..*		:51234	51233	-1	0	289.07	1	0.931343	0	0	2248.0	549000.0	Dihydroluteolin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf1250	-1	BMDMS-NP.mgf	1.37243				10	0	0.000396729	289.07	0	CCMSLIB00006405534
31	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.931082	0	0	2395140.0	12707000.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf31	-1	GNPS-NIST14-MATCHES.mgf	2.27351				6	0	0.00177002	778.538	0	CCMSLIB00003137019
2565	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.931082	0	0	2395140.0	12707000.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2565	-1	GNPS-NIST14-MATCHES.mgf	2.11672				6	0	0.00164795	778.538	0	CCMSLIB00003137019
423	spectra_filtered.mgf	*..*		:3607	4039	-1	0	522.36	1	0.930903	0	0	1708930.0	312800.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf423	-1	GNPS-NIST14-MATCHES.mgf	9.11391				7	0	0.00476074	522.355	0	CCMSLIB00003138526
2174	spectra_filtered.mgf	*..*		:1126	46156	-1	0	759.198	1	0.930597	0	0	148.383	2808300.0	3-[(2S,3R,4S,5R,6R)-4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf2174	-1	MONA.mgf	0.803943				12	0	0.000610352	759.197	0	CCMSLIB00004718756
1953	spectra_filtered.mgf	*..*		:5284	23747	-1	0	517.134	1	0.929773	0	0	123.396	704800.0	phellopterin [M+H]+	MONA	temp/spectra_filtered.mgf1953	-1	MONA.mgf	42.0172				6	0	0.0217285	517.156	0	CCMSLIB00004696347
1132	spectra_filtered.mgf	*..*		:21768	18928	-1	0	403.236	1	0.92846	0	0	264.161	251200.0	SCHEMBL658597 [M+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1132	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	8.93044				10	0	0.00360107	403.232	0	CCMSLIB00012273242
2077	spectra_filtered.mgf	*..*		:940	45940	-1	0	597.145	1	0.927881	0	0	130.333	21066000.0	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf2077	-1	MONA.mgf	0.102212				14	0	6.10352e-05	597.145	0	CCMSLIB00004718540
1550	spectra_filtered.mgf	*..*		:1075	46096	-1	0	595.166	1	0.927485	0	0	118.512	3755400.0	5-hydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf1550	-1	MONA.mgf	0.205103				10	0	0.00012207	595.166	0	CCMSLIB00004718696
801	spectra_filtered.mgf	*..*		:232597	10413	-1	0	288.144	1	0.926956	0	0	18663.9	757200.0	Phenylmethyl-glucopyranoside M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf801	-1	GNPS-LIBRARY.mgf	0.635465				7	0	0.000183105	288.144	0	CCMSLIB00006126884
3813	spectra_filtered.mgf	*..*		:473	3141	-1	0	205.097	1	0.926904	0	0	101686.0	669400.0	Spectral Match to L-Tryptophan from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3813	-1	GNPS-NIST14-MATCHES.mgf	139.422				6	0	0.028595	205.068	0	CCMSLIB00003137628
2941	spectra_filtered.mgf	*..*		:11086	29549	-1	0	318.155	1	0.926606	0	0	297.609	1900900.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf2941	-1	MONA.mgf	0.959205				12	0	0.000305176	318.155	0	CCMSLIB00004702149
3270	spectra_filtered.mgf	*..*		:7606	8052	-1	0	289.071	1	0.926472	0	0	5250100.0	444900.0	CHEMBL1565874 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3270	-1	BERKELEY-LAB.mgf	2.11142				9	0	0.000610352	289.07	0	CCMSLIB00010110040
514	spectra_filtered.mgf	*..*		:7606	8052	-1	0	289.071	1	0.926472	0	0	5250100.0	444900.0	CHEMBL1565874 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf514	-1	BERKELEY-LAB.mgf	3.16714				9	0	0.000915527	289.07	0	CCMSLIB00010110040
3036	spectra_filtered.mgf	*..*		:5889	3633	-1	0	531.408	1	0.925496	0	0	5068000.0	286600.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3036	-1	GNPS-NIST14-MATCHES.mgf	2.0674				8	0	0.00109863	531.409	0	CCMSLIB00003138120
2999	spectra_filtered.mgf	*..*		:1203	46245	-1	0	463.124	1	0.925118	0	0	142.004	521200.0	5,8-dihydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf2999	-1	MONA.mgf	0.856636				6	0	0.000396729	463.124	0	CCMSLIB00004718845
3807	spectra_filtered.mgf	*..*		:1203	46245	-1	0	463.124	1	0.925118	0	0	142.004	521200.0	5,8-dihydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf3807	-1	MONA.mgf	1.05432				6	0	0.000488281	463.124	0	CCMSLIB00004718845
3512	spectra_filtered.mgf	*..*		:1	11995	-1	0	465.103	1	0.924241	0	0	183456.0	260200.0	Hyperoside M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3512	-1	GNPS-LIBRARY.mgf	1.04983				9	0	0.000488281	465.103	0	CCMSLIB00010012020
1472	spectra_filtered.mgf	*..*		:315	49555	-1	0	315.253	1	0.923235	0	0	445.4	328500.0	DIBUTYL SEBACATE M+H	MONA	temp/spectra_filtered.mgf1472	-1	MONA.mgf	0.968035				10	0	0.000305176	315.253	0	CCMSLIB00006678585
1986	spectra_filtered.mgf	*..*		:492	4512	-1	0	375.238	1	0.923059	0	0	592718.0	268800.0	NCGC00385079-01_C19H34O7_4-(4-Hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl)-2-butanyl beta-D-glucopyranoside M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1986	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.43986				9	0	0.000915527	375.237	0	CCMSLIB00000853549
775	spectra_filtered.mgf	*..*		:2243	2612	-1	0	237.22	1	0.922	0	0	313769.0	189500.0	Spectral Match to Palmitelaidic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf775	-1	GNPS-NIST14-MATCHES.mgf	6.75395				9	0	0.00160217	237.222	0	CCMSLIB00003137099
251	spectra_filtered.mgf	*..*		:2601	4465	-1	0	782.568	1	0.921904	0	0	10148400.0	1831100.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf251	-1	GNPS-NIST14-MATCHES.mgf	0.389967				6	0	0.000305176	782.568	0	CCMSLIB00003138952
1021	spectra_filtered.mgf	*..*		:513	192	-1	0	627.156	1	0.919393	0	0	95789400.0	1707600.0	HERBACETIN-3,8-DIGLUCOPYRANOSIDE M+H	LEAFBOT	temp/spectra_filtered.mgf1021	-1	LEAFBOT.mgf	0.778564				7	0	0.000488281	627.156	0	CCMSLIB00011427964
3768	spectra_filtered.mgf	*..*		:513	192	-1	0	627.156	1	0.919393	0	0	95789400.0	1707600.0	HERBACETIN-3,8-DIGLUCOPYRANOSIDE M+H	LEAFBOT	temp/spectra_filtered.mgf3768	-1	LEAFBOT.mgf	0.778564				7	0	0.000488281	627.156	0	CCMSLIB00011427964
1981	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.918977	0	0	5870340.0	159500.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1981	-1	GNPS-LIBRARY.mgf	1.502				8	0	0.000305176	203.179	0	CCMSLIB00005725033
3538	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.918977	0	0	5870340.0	159500.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3538	-1	GNPS-LIBRARY.mgf	1.502				8	0	0.000305176	203.179	0	CCMSLIB00005725033
2547	spectra_filtered.mgf	*..*		:19287	16773	-1	0	499.124	1	0.918105	0	0	151.831	311800.0	19870-46-3 [M-H2O+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2547	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	2.20112				6	0	0.00109863	499.123	0	CCMSLIB00012271087
133	spectra_filtered.mgf	*..*		:15858	13803	-1	0	432.238	1	0.91804	0	0	177.066	357300.0	Eplerenone [M+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf133	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.706036				6	0	0.000305176	432.238	0	CCMSLIB00012268116
4028	spectra_filtered.mgf	*..*		:21826	22272	-1	0	226.182	1	0.917888	0	0	15217400.0	504000.0	VITAMIN K1 CollisionEnergy:205060 M+2H]	BERKELEY-LAB	temp/spectra_filtered.mgf4028	-1	BERKELEY-LAB.mgf	8.90504				12	0	0.00201416	226.18	0	CCMSLIB00010124262
2403	spectra_filtered.mgf	*..*		:11086	29549	-1	0	318.155	1	0.916708	0	0	297.609	1444300.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf2403	-1	MONA.mgf	0.959205				12	0	0.000305176	318.155	0	CCMSLIB00004702149
3113	spectra_filtered.mgf	*..*		:11086	29549	-1	0	318.155	1	0.916699	0	0	297.609	2307000.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf3113	-1	MONA.mgf	1.53473				13	0	0.000488281	318.155	0	CCMSLIB00004702149
2081	spectra_filtered.mgf	*..*		:6463	6461	-1	0	479.083	1	0.916155	0	0	1382.0	4031700.0	ReSpect:PT109330 Quercetin-3-Glucuronide|Quer-3-GlcA|Miquelianin|Querciturone|(2S,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid [M+H]	RESPECT	temp/spectra_filtered.mgf2081	-1	RESPECT.mgf	2.1021				10	0	0.00100708	479.082	0	CCMSLIB00000221487
3149	spectra_filtered.mgf	*..*		:6463	6461	-1	0	479.083	1	0.915865	0	0	1382.0	1578300.0	ReSpect:PT109330 Quercetin-3-Glucuronide|Quer-3-GlcA|Miquelianin|Querciturone|(2S,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid [M+H]	RESPECT	temp/spectra_filtered.mgf3149	-1	RESPECT.mgf	2.1021				9	0	0.00100708	479.082	0	CCMSLIB00000221487
1465	spectra_filtered.mgf	*..*		:406	130	-1	0	371.1	1	0.915298	0	0	2493310.0	1199300.0	CAMPTOTHECIN M+Na	LEAFBOT	temp/spectra_filtered.mgf1465	-1	LEAFBOT.mgf	2.96048				12	0	0.00109863	371.101	0	CCMSLIB00011427902
2594	spectra_filtered.mgf	*..*		:2601	4465	-1	0	782.568	1	0.914064	0	0	10148400.0	950100.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2594	-1	GNPS-NIST14-MATCHES.mgf	1.94984				6	0	0.00152588	782.57	0	CCMSLIB00003138952
937	spectra_filtered.mgf	*..*		:13382	11627	-1	0	389.111	1	0.914019	0	0	435.389	1065500.0	SCHEMBL3366650 [M-H2O+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf937	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.56858				16	0	0.000610352	389.112	0	CCMSLIB00012265940
3812	spectra_filtered.mgf	*..*		:1	12001	-1	0	595.166	1	0.913654	0	0	6079330.0	586800.0	Kaempferol-3-O-rutinoside M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3812	-1	GNPS-LIBRARY.mgf	1.53827				7	0	0.000915527	595.165	0	CCMSLIB00010012026
18	spectra_filtered.mgf	*..*		:5116	23579	-1	0	344.134	1	0.912781	0	0	283.737	38014000.0	(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf18	-1	MONA.mgf	1.41887				6	0	0.000488281	344.134	0	CCMSLIB00004696179
50	spectra_filtered.mgf	*..*		:5116	23579	-1	0	344.134	1	0.912781	0	0	283.737	38014000.0	(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf50	-1	MONA.mgf	1.15283				6	0	0.000396729	344.134	0	CCMSLIB00004696179
3650	spectra_filtered.mgf	*..*		:950	45951	-1	0	435.092	1	0.911755	0	0	110.828	1441100.0	avicularin [M+H]+	MONA	temp/spectra_filtered.mgf3650	-1	MONA.mgf	0.420843				7	0	0.000183105	435.092	0	CCMSLIB00004718551
1663	spectra_filtered.mgf	*..*		:314851	10415	-1	0	302.16	1	0.911705	0	0	77075.8	1364500.0	2-Phenylethyl-galactoside M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1663	-1	GNPS-LIBRARY.mgf	0.302994				13	0	9.15527e-05	302.16	0	CCMSLIB00006126886
3781	spectra_filtered.mgf	*..*		:5116	23579	-1	0	344.134	1	0.911669	0	0	283.737	13739100.0	(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf3781	-1	MONA.mgf	0.886793				6	0	0.000305176	344.134	0	CCMSLIB00004696179
2079	spectra_filtered.mgf	*..*		:5116	23579	-1	0	344.134	1	0.911669	0	0	283.737	13739100.0	(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf2079	-1	MONA.mgf	0.886793				6	0	0.000305176	344.134	0	CCMSLIB00004696179
3162	spectra_filtered.mgf	*..*		:408	4993	-1	0	362.181	1	0.911114	0	0	54970.0	2540700.0	NCGC00385227-01_C16H24O8_beta-D-Glucopyranoside, 4-(3-hydroxypropyl)-2-methoxyphenyl M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3162	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.252782				7	0	9.15527e-05	362.181	0	CCMSLIB00000854522
3614	spectra_filtered.mgf	*..*		:43218	55216	-1	0	233.154	1	0.911011	0	0	478920.0	890600.0	Massbank:NA002718 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one M+H	MASSBANK	temp/spectra_filtered.mgf3614	-1	MASSBANK.mgf	2.15969				10	0	0.00050354	233.154	0	CCMSLIB00005768769
312	spectra_filtered.mgf	*..*		:269	2167	-1	0	538.228	1	0.910793	0	0	111203.0	364000.0	NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf312	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.567001				14	0	0.000305176	538.228	0	CCMSLIB00000848476
