feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
2688	2.0|2.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q76802962|http://www.wikidata.org/entity/Q27124231	KPBOLLJJMHIJPH-PQZOIKATSA-N|UGAGPNKCDRTDHP-UHFFFAOYSA-N	InChI=1S/C18H32O3/c19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18(20)21/h1-2,5,7,19H,3-4,6,8-17H2,(H,20,21)/b2-1-,7-5-|InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	O=C(O)CCCCCCC/C=C\C/C=C\CCCCCO|O=C(O)CCCCCCCCCCCCCCCO	C18H32O3|C16H32O3	pos_1_1proton1ammonium|pos_1_1proton1acetonitrile	296.235144884|272.235144884	18-Hydroxylinoleic acid|16-Hydroxyhexadecanoic acid	KPBOLLJJMHIJPH|UGAGPNKCDRTDHP	Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty Acids and Conjugates	Hydroxy fatty acids|Hydroxy fatty acids	http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana|Arabidopsis thaliana	309263.0|309263.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Brassicales']|['Brassicales']	['Brassicaceae']|['Brassicaceae']	['Camelineae']|['Camelineae']	['Arabidopsis']|['Arabidopsis']	['Arabidopsis thaliana']|['Arabidopsis thaliana']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Brassicales']|['Brassicales']	['Brassicaceae']|['Brassicaceae']	nan|nan	nan|nan	nan|nan	6|6	1|1	6.5|6.5	1|1	468	Fatty acids	1.0	Fatty amides	1.0	N-acyl amines	1.0
2689	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q127060|http://www.wikidata.org/entity/Q47459238	OVBPIULPVIDEAO-LBPRGKRZSA-N|AUFGTPPARQZWDO-YUZLPWPTSA-N	InChI=1S/C19H19N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,8,12,21H,5-7H2,(H,24,29)(H,27,28)(H,31,32)(H3,20,22,25,26,30)/t12-/m0/s1|InChI=1S/C20H23N7O7/c21-20-25-16-15(18(32)26-20)23-11(7-22-16)8-27(9-28)12-3-1-10(2-4-12)17(31)24-13(19(33)34)5-6-14(29)30/h1-4,9,11,13,23H,5-8H2,(H,24,31)(H,29,30)(H,33,34)(H4,21,22,25,26,32)/t11?,13-/m0/s1	N=c1nc(O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1|N=c1nc(O)c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2	C19H19N7O6|C20H23N7O7	pos_1_1proton1methanol|pos_1_1proton	441.1396813280001|473.165896076	Folic Acid|10-Formyltetrahydropteroylglutamic acid	OVBPIULPVIDEAO|AUFGTPPARQZWDO	Alkaloids|Alkaloids	Pseudoalkaloids|nan	pteridine alkaloids|nan	http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana|Arabidopsis thaliana	309263.0|309263.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Brassicales']|['Brassicales']	['Brassicaceae']|['Brassicaceae']	['Camelineae']|['Camelineae']	['Arabidopsis']|['Arabidopsis']	['Arabidopsis thaliana']|['Arabidopsis thaliana']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Brassicales']|['Brassicales']	['Brassicaceae']|['Brassicaceae']	nan|nan	nan|nan	nan|nan	6|6	1|1	6.5|6.5	1|1	122	Alkaloids	0.391304347826087	Tryptophan alkaloids	0.34782608695652173	Simple indole alkaloids	0.34782608695652173
2690	1.0	0.73501086	ISDB	http://www.wikidata.org/entity/Q105305207	WHAYWBZNBZCCOG-VVKPDYKWSA-N	InChI=1S/C12H18O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2,8-12H,1,3-7H2/b9-8?,11-10+	C=CCCCCCC=C/C=C/C=O	C12H18O	nan	178.135765196	nan	WHAYWBZNBZCCOG	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q5708931	Cirsium dipsacolepis	7611051.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Cirsium']	['Cirsium dipsacolepis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.9400434494018555	1	-1	nan	nan	nan	nan	nan	nan
2693	1.0	0.88591146	ISDB	http://www.wikidata.org/entity/Q105245030	RTATXGUCZHCSNG-ZFDPGQBLSA-N	InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(39-9)38-8-15-18(32)21(35)23(37)27(41-15)42-25-19(33)16-13(30)6-12(29)7-14(16)40-24(25)10-2-4-11(28)5-3-10/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3/t9-,15-,17-,18+,20-,21-,22+,23+,26+,27-/m0/s1	C[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	C27H30O15	nan	594.15847026	5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one	RTATXGUCZHCSNG	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q27264	Capsella bursa-pastoris	833644.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Capsella']	['Capsella bursa-pastoris']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	3	11.043645858764648	1	2	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	1.0
2696	1.0	0.71584415	ISDB	http://www.wikidata.org/entity/Q27269592	DPTUTXWBBUARQB-UHFFFAOYSA-N	InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H	O=c1ccc2cccc(O)c2o1	C9H6O3	nan	162.031694052	8-Hydroxycoumarin	DPTUTXWBBUARQB	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q238591	Murraya paniculata	81668.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya paniculata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.36337661743164	1	98	Shikimates and Phenylpropanoids	0.45569620253164556	Coumarins	0.35443037974683544	Simple coumarins	0.35443037974683544
2697	2.0	0.62353176	ISDB	http://www.wikidata.org/entity/Q76415640	BWYKUGCLFVUKMC-PFAWIIGSSA-N	InChI=1S/C20H35NO/c1-3-4-5-6-7-8-9-10-12-18-13-11-14-19-15-16-20(22)17(2)21(18)19/h8-10,12,17-20,22H,3-7,11,13-16H2,1-2H3/b9-8+,12-10+/t17-,18+,19-,20+/m0/s1	CCCCCC/C=C/C=C/[C@@H]1CCC[C@H]2CC[C@@H](O)[C@H](C)N21	C20H35NO	nan	305.27186474	Clavepictine B	BWYKUGCLFVUKMC	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q4911276	Clavelina picta	372937.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Clavelinidae']	['Unknown']	['Clavelina']	['Clavelina picta']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.494127035140991	1	-1	nan	nan	nan	nan	nan	nan
2698	1.0	0.26672357	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	UGJMXCAKCUNAIE	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.066894292831421	1	362	Fatty acids	0.4	Fatty esters	0.4	Wax monoesters	0.4
2699	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104922350	BAPQKKJFHFYDMJ-UCROKIRRSA-N	InChI=1S/C7H14O5/c1-10-5-4(8)3-12-7(9)6(5)11-2/h4-9H,3H2,1-2H3/t4-,5+,6-,7+/m1/s1	CO[C@@H]1[C@@H](OC)[C@@H](O)OC[C@H]1O	C7H14O5	pos_2MHCH3CN	178.084123548	(2S,3R,4S,5R)-3,4-dimethoxyoxane-2,5-diol	BAPQKKJFHFYDMJ	Carbohydrates	Saccharides	nan	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	2	7.0	1	233	Carbohydrates	1.0	Saccharides	0.5	nan	nan
2705	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q27101966|http://www.wikidata.org/entity/Q76280931	XRKBRPFTFKKHEF-DGDBGZAXSA-N|KKLWTTVTWMTNBP-KYXYLJOWSA-N	InChI=1S/C17H22O10/c1-24-9-5-8(6-10(25-2)13(9)20)3-4-12(19)27-17-16(23)15(22)14(21)11(7-18)26-17/h3-6,11,14-18,20-23H,7H2,1-2H3/b4-3+/t11-,14-,15+,16-,17+/m1/s1|InChI=1S/C17H22O10/c1-24-9-5-8(3-4-12(19)20)6-10(25-2)16(9)27-17-15(23)14(22)13(21)11(7-18)26-17/h3-6,11,13-15,17-18,21-23H,7H2,1-2H3,(H,19,20)/b4-3+/t11-,13-,14+,15-,17+/m1/s1	COc1cc(/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O|COc1cc(/C=C/C(=O)O)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C17H22O10|C17H22O10	pos_1_1proton1ammonium|pos_1_1proton1ammonium	386.1212969039999|386.1212969039999	1-O-Sinapoyl-beta-D-glucose|(E)-3-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid	XRKBRPFTFKKHEF|KKLWTTVTWMTNBP	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives|Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q177932	Arabidopsis thaliana|Brassica napus	309263.0|309234.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Brassicales']|['Brassicales']	['Brassicaceae']|['Brassicaceae']	['Camelineae']|['Brassiceae']	['Arabidopsis']|['Brassica']	['Arabidopsis thaliana']|['Brassica napus']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Brassicales']|['Brassicales']	['Brassicaceae']|['Brassicaceae']	nan|nan	nan|nan	nan|nan	6|6	3|3	7.5|7.5	1|1	79	Shikimates and Phenylpropanoids	0.9	Phenylpropanoids (C6-C3)	0.6	Cinnamic acids and derivatives	0.6
2706	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105185930	NULDUMWEBSEHPR-VCODSRCESA-N	InChI=1S/C23H24O12/c1-31-10-6-12(26)16-14(7-10)33-21(9-3-4-11(25)13(5-9)32-2)22(18(16)28)35-23-20(30)19(29)17(27)15(8-24)34-23/h3-7,15,17,19-20,23-27,29-30H,8H2,1-2H3/t15-,17-,19?,20?,23-/m1/s1	COc1cc(O)c2c(=O)c(O[C@H]3O[C@H](CO)[C@@H](O)C(O)C3O)c(-c3ccc(O)c(OC)c3)oc2c1	C23H24O12	pos_1_1proton1ethylamine	492.126776208	Rhamnazin 3-glucoside	NULDUMWEBSEHPR	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q150452	Nasturtium officinale	556245.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Cardamineae']	['Nasturtium']	['Nasturtium officinale']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	3	7.5	1	100	Shikimates and Phenylpropanoids	0.5	Flavonoids	0.5	Flavonols	0.5
2713	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27144881	JQOHKCDMINQZRV-WDSKDSINSA-N	InChI=1S/C9H15N3O4/c10-7(13)4-6(9(15)16)12-8(14)5-2-1-3-11-5/h5-6,11H,1-4H2,(H2,10,13)(H,12,14)(H,15,16)/t5-,6-/m0/s1	NC(=O)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)O	C9H15N3O4	pos_2MK	229.10625596	Prolyl-Asparagine	JQOHKCDMINQZRV	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	3	7.5	1	431	Amino acids and Peptides	0.5	Small peptides	0.5	Dipeptides	0.5
2717	2.0	0.5034254	ISDB	http://www.wikidata.org/entity/Q104969423	CSLHHTJTXNNRSR-LYFYHCNISA-N	InChI=1S/C8H12O3/c1-5-2-6-3-7(10-5)4-8(9)11-6/h5-7H,2-4H2,1H3/t5-,6-,7+/m0/s1	C[C@H]1C[C@H]2C[C@H](CC(=O)O2)O1	C8H12O3	nan	156.078644244	(1S,5R,7S)-7-methyl-2,6-dioxabicyclo[3.3.1]nonan-3-one	CSLHHTJTXNNRSR	Polyketides	nan	nan	http://www.wikidata.org/entity/Q15239009	Euscaphis japonica	674698.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Crossosomatales']	['Staphyleaceae']	['Unknown']	['Euscaphis']	['Euscaphis japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.013701677322388	1	54	Shikimates and Phenylpropanoids	0.4375	Phenylpropanoids (C6-C3)	0.375	Cinnamic acids and derivatives	0.3125
2719	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q7050774	HCZKYJDFEPMADG-UHFFFAOYSA-N	InChI=1S/C18H22O4/c1-11(7-13-3-5-15(19)17(21)9-13)12(2)8-14-4-6-16(20)18(22)10-14/h3-6,9-12,19-22H,7-8H2,1-2H3	CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1	C18H22O4	pos_2MMg	302.15180918399994	Nordihydroguaiaretic acid	HCZKYJDFEPMADG	Shikimates and Phenylpropanoids	Lignans	Dibenzylbutane lignans	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	3	7.5	1	555	Shikimates and Phenylpropanoids	0.5	Diterpenoids	0.5	Dibenzylbutane lignans	0.5
2721	2.0	0.97171736	ISDB	http://www.wikidata.org/entity/Q27104999	IPOLTUVFXFHAHI-SEYXRHQNSA-N	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/b13-12-	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C25H47NO4	nan	425.350508984	Oleoylcarnitine	IPOLTUVFXFHAHI	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	9.386869430541992	1	463	Fatty acids	0.5	Fatty esters	0.3125	Fatty acyl carnitines	0.3125
2727	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q76513178	UANZCTRZDQLPDX-PQZOIKATSA-N	InChI=1S/C18H30O4/c19-17(20)15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18(21)22/h1-2,5,7H,3-4,6,8-16H2,(H,19,20)(H,21,22)/b2-1-,7-5-	O=C(O)CCCC/C=C\C/C=C\CCCCCCCC(=O)O	C18H30O4	pos_1_1sodium	310.21440944	6,9-Octadecadienedioic acid, (6Z,9Z)-	UANZCTRZDQLPDX	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	1	6.5	1	376	Fatty acids	1.0	Eicosanoids	0.5	Isoprostanes	0.5
2728	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q22138421	WNYADZVDBIBLJJ-UHFFFAOYSA-N	InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2	O=NN1CCCC1	C4H8N2O	pos_2MCH3CNNa	100.063662876	N-Nitrosopyrrolidine	WNYADZVDBIBLJJ	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q146212	Brassica oleracea	833642.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica oleracea']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	1	6.5	1	82	Alkaloids	0.2857142857142857	Tyrosine alkaloids	0.14285714285714285	Dicarboxylic acids	0.14285714285714285
2729	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27103575	OLNJUISKUQQNIM-UHFFFAOYSA-N	InChI=1S/C9H7NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-6,10H	O=Cc1c[nH]c2ccccc12	C9H7NO	pos_1_1proton	145.052763844	Indole-3-carboxaldehyde	OLNJUISKUQQNIM	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	3	7.5	1	96	Alkaloids	0.3	Tryptophan alkaloids	0.3	Simple indole alkaloids	0.3
273	15.0	0.29189622	ISDB	http://www.wikidata.org/entity/Q105227399	QSUWZRXBAYTTIZ-LIZWOPGQSA-N	InChI=1S/C27H46O4/c1-16(2)6-9-22(29)17(3)24-23(30)15-27(31)21-8-7-18-14-19(28)10-12-25(18,4)20(21)11-13-26(24,27)5/h7,16-17,19-24,28-31H,6,8-15H2,1-5H3/t17-,19+,20-,21+,22+,23+,24-,25+,26+,27-/m1/s1	CC(C)CC[C@H](O)[C@@H](C)[C@@H]1[C@@H](O)C[C@@]2(O)[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]12C	C27H46O4	nan	434.339609952	(3S,8S,9R,10R,13S,14R,16S,17S)-17-[(2S,3S)-3-hydroxy-6-methylheptan-2-yl]-10,13-dimethyl-1,2,3,4,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthrene-3,14,16-triol	QSUWZRXBAYTTIZ	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q61078242	Beaucarnea hookeri	1023675.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asparagaceae']	['Unknown']	['Beaucarnea']	['Beaucarnea hookeri']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	6.6675848960876465	1	876	Polyketides	1.0	Steroids	0.75	Cholestane steroids	0.75
2731	1.0	0.21029556	ISDB	http://www.wikidata.org/entity/Q104971336	CWLCUCJEGFTZBA-DSTMNHQJSA-N	InChI=1S/C45H85NO10/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-23-24-26-28-30-32-34-37(49)43(53)46-39(36(48)33-31-29-27-25-12-10-8-6-4-2)44(54)56-45-42(52)41(51)40(50)38(35-47)55-45/h12,25,31,33,36-42,44-45,47-52,54H,3-11,13-24,26-30,32,34-35H2,1-2H3,(H,46,53)/b25-12-,33-31+/t36-,37-,38-,39+,40-,41+,42-,44-,45+/m1/s1	CCCCC/C=C\CC/C=C/[C@@H](O)[C@H](NC(=O)[C@H](O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C45H85NO10	nan	799.61734792	(2R)-N-[(1R,2S,3R,4E,8Z)-1,3-dihydroxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxytetradeca-4,8-dien-2-yl]-2-hydroxypentacosanamide	CWLCUCJEGFTZBA	Fatty acids	Sphingolipids	Neutral glycosphingolipids	http://www.wikidata.org/entity/Q1391422	Cyperus rotundus	338773.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Cyperaceae']	['Cypereae']	['Cyperus']	['Cyperus rotundus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	4.841182231903076	1	-1	nan	nan	nan	nan	nan	nan
2733	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105261765	SVBMASFUJDIDJC-UHFFFAOYSA-N	InChI=1S/C28H46O4/c1-15(2)16(3)25(31)26(32)17(4)20-7-8-21-19-14-24(30)23-13-18(29)9-11-28(23,6)22(19)10-12-27(20,21)5/h15-17,19-23,25-26,31-32H,7-14H2,1-6H3	CC(C)C(C)C(O)C(O)C(C)C1CCC2C3CC(=O)C4CC(=O)CCC4(C)C3CCC12C	C28H46O4	pos_2MFe	446.339609952	22,23-Dihydroxyergostane-3,6-dione	SVBMASFUJDIDJC	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	2	7.0	1	61	Polyketides	0.3333333333333333	Steroids	0.3333333333333333	Furans	0.3333333333333333
2734	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27106811	HASDUOHKNMHNJA-GDLVSTOPSA-N	InChI=1S/C12H17NO8/c13-4-12(2-1-5(15)10(12)19)21-11-9(18)8(17)7(16)6(3-14)20-11/h1-2,5-11,14-19H,3H2/t5-,6+,7+,8-,9+,10+,11-,12+/m0/s1	N#C[C@]1(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H](O)[C@H]1O	C12H17NO8	pos_1_1proton1ethylamine	303.095416504	2-Cyclopentene-1-carbonitrile, 1-(beta-D-glucopyranosyloxy)-4,5-dihydroxy-,(1alpha,4alpha,5beta)-	HASDUOHKNMHNJA	Amino acids and Peptides	Amino acid glycosides	Cyanogenic glycosides	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	nan	nan	nan	6	3	7.5	1	608	Amino acids and Peptides	0.5	Amino acid glycosides	0.5	Cyanogenic glycosides	0.5
