row ID,row m/z,row retention time,202404241731_EB_QC_00.mzML Peak area,202404241731_EB_QC_01.mzML Peak area,202404241731_EB_QC_02.mzML Peak area,202404241731_EB_QC_03.mzML Peak area,202404241731_EB_QC_04.mzML Peak area,202404241731_EB_QC_with_worm_00.mzML Peak area,202404241731_EB_QC_with_worm_01.mzML Peak area,202404241731_EB_QC_with_worm_02.mzML Peak area,202404241731_EB_QC_with_worm_03.mzML Peak area,202404241731_EB_QC_with_worm_04.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,202404241731_EB_tp24_000006_01_01.mzML Peak area,202404241731_EB_tp24_000011_01_01.mzML Peak area,202404241731_EB_tp24_000012_01_01.mzML Peak area,202404241731_EB_tp24_000013_01_01.mzML Peak area,202404241731_EB_tp24_000014_01_01.mzML Peak area,202404241731_EB_tp24_000015_01_01.mzML Peak area,202404241731_EB_tp24_000016_01_01.mzML Peak area,202404241731_EB_tp24_000017_01_01.mzML Peak area,202404241731_EB_tp24_000018_01_01.mzML Peak area,202404241731_EB_tp24_000019_01_01.mzML Peak area,202404241731_EB_tp24_000020_01_01.mzML Peak area,
1672,283.2052990144058,6.707635828571428,375348.71843986877,372705.36748836195,397966.8010909689,476026.5682281386,473647.5950990329,350965.17899895686,335470.61823848664,410995.65291131224,467905.1825706156,454626.1931048093,0,0,0,0,57420.43528464468,257576.79712114076,213554.05071631793,466600.68473141186,135893.06104564617,379883.98372491996,4741.4774566691185,624754.4061547867,306610.03671667905,409948.7585088654,90883.79090535843,
1673,654.2594801958869,3.208408352941176,106488.35442433399,108740.43990967976,117222.88277177411,112137.2598770828,108500.72857959374,99683.72776432907,124971.65575201048,116417.47344096377,99165.98173030208,107871.30506339652,0,0,0,0,0,416120.9832570723,146206.36542977323,29029.531497838507,0,0,0,48572.81934747384,64229.49200717907,99966.62775689564,418050.99616867735,
1674,436.2217109680176,3.4068421549999997,1580584.9178694321,1938339.952183093,1898759.2643086577,1580008.50639913,1696146.23171086,1871318.6774780762,1677177.0923469816,1956008.1083176127,1742837.2425447043,1339030.4034213785,0,0,0,0,29192.475775158477,1944961.7430485154,492366.732553301,973164.1083369437,459312.12474686885,1797137.2678598196,0,1559548.7732437064,588174.8674833189,8295012.145867696,1999033.1230060433,
1675,266.17236572265625,4.850758723999999,1795290.8307209476,1825882.7509626313,1749597.9758923382,1503025.473879831,1497704.262196633,1902303.252263562,1815334.6999948514,1735737.5394891023,1433618.1133572157,1479746.6754209124,51454.78573477874,53559.414698113855,34955.08613192025,51506.87592731535,591226.0709737121,213571.81248085183,225670.27999384026,187245.89547727673,200030.9107171401,233023.4103906911,261353.64242655758,975694.7275478753,400613.722274355,286557.9892354189,1838050.854752282,
1676,492.24371032714845,4.471975465,775293.2150503754,807465.8533369738,780735.5322256173,774251.4379992655,789628.9291439008,748878.8481765005,769842.6129913876,803287.7083144457,806405.1331136914,769081.3687240082,0,0,0,0,16947.064628021588,923830.767440463,803007.1114932568,1108608.3737226238,791528.2639427282,689127.5622863051,0,899473.7108577541,789188.5452847822,841484.6755385663,2196312.8904168946,
1677,930.6144842850534,11.138437684210524,562335.6397419793,570054.5636053117,496774.7606587508,519149.47109109274,368508.4252218767,520663.11220161,541458.3453661544,396791.72791370656,396748.67931990494,468856.05492949224,0,0,0,0,0,477550.83393246296,874751.9044396898,1068486.9580929652,123021.28037671727,191298.6696820301,0,666134.5300627729,563777.8172913233,868698.9537243032,338656.46256948984,
1678,574.3847732543945,9.645002541666667,136721.80325484896,159288.51448969284,115170.92724771437,50344.39868961239,59037.06014655128,68095.55882733986,124817.38941634294,85130.84969215916,45145.4741653473,55057.3606825734,0,0,0,0,45961.536148171515,0,0,0,0,0,756668.0288391182,0,0,0,0,
1679,380.21777420043946,3.4493350749999996,1293908.4787802123,1296782.5137813296,1321145.185539279,1417914.756941814,1198168.6782458962,1310884.1097334628,1275378.8103251841,1374754.7793199487,1430908.231076269,1282047.0100757405,0,0,0,0,48277.73495127174,1273544.708728062,2264320.3882316933,2174402.359895866,363071.0119158649,306499.6466092723,0,1079813.318799466,1672752.0089460127,1046726.1052625547,139717.47816074314,
1680,326.18088604288556,1.8489124285714285,453296.86639244645,372444.0254912105,555695.236631777,481925.06628564844,569993.0600454226,418536.2215128625,392101.850063795,468121.3473462069,488586.36693723046,445112.7881799016,400.86399469628543,0,0,0,4885.691078726075,1354747.052173836,346993.0591929595,570969.5445051558,68206.67719886726,62245.5368624605,0,536782.128039311,241540.91975519515,305938.9515930647,1844565.3121003837,
1681,433.1682297556024,3.537777415789474,357530.27431572834,342186.53731374186,384470.1801610126,318183.5196362072,293542.22537688777,380992.0506185686,345986.5456580024,329835.12199628865,325784.4716257845,270177.5195430136,0,0,0,0,0,299619.55355573556,90878.11113587825,383190.0782083591,16561.561317854605,5959.100729868912,0,285423.14654341206,117421.14120031001,1141453.3186603559,628735.8092214817,
1682,306.16982210599457,3.602593646153846,41253.45974434623,42433.951918692466,41288.8720724603,48499.50018202857,62940.98888991772,47520.75635151627,41695.947983258906,42912.0865333833,52663.69663790874,59842.91401912573,0,0,0,0,0,0,0,762917.5241713623,5965.882592586591,28966.481922265044,0,0,0,0,0,
1683,457.17101614815846,3.702491066666667,2193876.469178401,2291886.0375693985,2397019.6590548507,2237894.458833444,2486576.9402968585,2034788.9185220827,2367422.503533294,2370798.481975514,2355656.1018594294,2247968.397310886,0,0,0,0,26805.43944051861,6533145.799769321,3822071.9658439592,4492176.48527419,401499.3262719475,684421.6133043251,3362.1276724357617,1308590.226810514,703499.2360047736,1896538.0004042794,7966098.600672303,
1684,559.5176525878907,10.70189728,1.2344316014828227E7,1.143953611850659E7,1.1218193887995878E7,9791051.385060437,9222816.176184127,1.5510079882158553E7,1.3286168765506808E7,1.1576026154489739E7,1.0928879778873634E7,8149634.744322807,1.1361554480694622E7,1.1877730277151046E7,1.0953205364000292E7,1.153254376686304E7,1.1419284812198792E7,8349169.927876901,9286903.177619653,8898128.489358243,8063421.524991552,9345051.45059345,1.7756607792958453E7,8021508.834434965,8167600.089693107,7597209.506260935,9324033.875822827,
1685,312.32606536925505,10.5433054,284576.5828535167,244698.81446097663,229697.58381984476,203590.65815770617,184243.6623191023,290230.3610090583,269496.1693862711,186102.8651794956,162476.609962375,161761.11492527032,1417.6636754883707,833.2761424512323,2400.2309308522217,4458.217846691851,617692.9084487249,122143.9318426168,104730.40786464929,101981.68916824293,109143.75616259598,101390.39088791075,774180.9982584419,84535.4091731852,107109.59312220635,86185.01732548876,96838.0330788274,
1686,372.2742125204468,5.9598259833333325,147033.55078679888,109626.92720120486,119004.07716438352,106424.4196122026,100750.6589959211,160537.49535548422,133270.56436742062,140783.57985523995,108453.58618870126,91220.21262769225,3081.7915004600277,3592.566381196015,3958.1530037738894,3621.254382818977,38281.83378804861,104532.4116459726,49921.1029098829,96045.55152077285,3357.6430024819706,0,43888.112777490016,107434.92142578619,31632.42215966604,53773.941766672186,657855.6289033006,
1687,336.07551138741627,3.6658802809523805,164232.11932342945,163705.17885162897,168295.23623047906,185677.5078141267,161771.3912852337,150168.04618207586,168345.92077423882,188509.90183530372,172433.5108503054,143191.97475342167,0,0,0,0,16253.16490824024,96032.96037598606,220375.35928789273,243642.18884642518,30491.15448796684,25567.43186723094,3974.5079404406424,161884.1805218058,141938.5693166495,853725.3945053346,138010.1579028045,
1688,147.11269569396973,1.3529700400000002,1850515.9062057203,1831577.6121170984,1768996.8553597038,1057379.733773695,878728.9134307613,2181686.628483845,2206779.6450114395,1924362.5797027037,950085.4348314728,909779.1412377892,0,0,0,0,1464602.2920262252,48796.8117337624,29861.56601168332,68628.14649042556,70131.80735216533,65532.214099181394,9508091.649236819,3641.5097968498735,14910.850021231205,21020.442546395512,0,
1689,243.000845822636,0.5036028031818182,1490798.333546812,1609316.247829842,1571021.734652464,1630660.1385081916,1561799.9803133884,1420116.4959262738,1457557.7335480314,1475416.926708816,1670182.4138626412,1646119.012089668,0,0,0,1168.2957518698029,213491.27131024827,2170280.3727805214,1200279.0202198615,1666568.435312791,1226425.5399085549,1307627.731130348,447287.912889806,3652986.9054529653,1655589.8091922954,2280151.0983827184,2274655.184216422,
1690,222.02907780238561,1.3754850666666667,1227760.982773383,1203857.0198917913,1211949.2388513763,873193.5141843628,698498.4648985837,1458613.048713245,1394925.9475711877,1230416.7090157864,621201.8043308792,620223.0126410387,0,0,0,0,124379.21743013668,257428.7522841971,611090.1219884118,601591.4305215757,105865.54017204359,117001.35763070884,5866279.174562907,118804.30801896316,245655.86195268782,176429.10841975786,290811.76495554193,
1691,441.1782001313709,3.046713676190476,2355869.7293713926,2652638.281833213,2496970.667260675,2209129.9135821806,2377508.4324865076,2476144.987650654,2453950.639524593,2480776.302173908,2163937.9935216326,2182434.6132818917,0,0,0,0,8050.245500562027,1741687.4870488953,2945403.4870867645,3696910.6949073165,175400.10908266515,128249.47476269746,699.6892363967513,6481416.980956422,748915.1631802497,6486406.140964292,6444322.90846512,
1692,457.16935370950137,3.011722617647059,936144.3528157002,902693.5840945187,845009.6079461797,766791.0385232067,747959.571343839,760274.729632078,793750.3086080316,872972.2955038737,766680.4670285422,697782.4972673133,0,0,0,0,0,931911.5120947978,65629.9027866401,117598.46905197017,0,0,0,1240716.616394795,11823.054592458922,2159286.1553504127,1099129.9035425251,
1693,337.27317138983153,7.735619968000001,243029.48467268955,225384.44093899164,168334.4383151204,77300.4311418108,85122.77815418017,210374.4115393829,255405.16274153878,199637.59006851472,111294.34564100485,82815.09489459572,1673.272103670827,583.0616765770989,537.7877296121018,935.2934474402887,105288.85143269373,2809.4057176413953,1571.0987847718106,3211.452859399048,7150.843392602554,3963.5719416917213,1294160.8310324368,22668.280351716356,5773.658886883252,1753.4419232060807,9485.385397156348,
1694,307.1685920715332,2.14284724,807674.915639056,834024.1333553861,818805.9478869897,837581.728641034,892037.8917465366,761257.8628746376,783811.7362082406,784637.165500249,911904.0140477782,840258.4595891107,0,0,0,0,24319.243936946325,1014068.0757027044,828234.4546369086,1101652.534831821,225159.83800788305,349927.9662806468,0,2089573.583539639,957203.4706707459,1997645.0706857326,1568130.6285652693,
1695,138.12761993408202,2.3009520050000005,377757.6332628232,405718.44289281266,432274.00591440225,472537.03303652705,522720.2573237014,344359.84383560054,354579.91987071314,447825.43443593616,469820.45147317863,459009.909736182,0,0,0,0,450.987877984502,1153957.6590009334,441676.2273258821,85995.08466460988,1342384.536309922,266373.66143698303,0,122020.90873273092,671080.6861152904,184588.72670473065,571194.1629976206,
1696,417.1871505737305,2.46464522,185844.2474794689,194880.80234874052,193378.07107640474,202261.4905952332,204896.7545752908,133354.74954951645,195568.48101634838,193800.25271239525,194699.13407571736,164960.85906691515,0,0,0,0,1096.8732297685435,318171.0149732782,119110.83308966021,85281.40094133554,62155.01792171985,67866.54445149962,0,497541.97608082247,65519.544454018695,501643.38670269575,210904.71968990733,
1697,494.3246547162955,7.030327371428572,2401528.277139417,2371423.464420158,2061928.0734490245,994681.9785977536,895207.1221234038,2635706.3151759044,2538932.031413314,2102460.1292945975,1024782.2868496963,855520.9874430909,0,0,0,0,1991462.9621992316,51533.80924164884,33719.08930470879,67917.5434100922,31744.45833902586,37272.903276141304,1.4771013589465905E7,30951.844703015042,25669.067818643874,36881.24653994971,23607.313681277632,
1698,515.3204863185982,8.468625530434782,274043.32007089246,279542.68724814075,259172.20947354994,119141.97291127678,125221.04577620068,230561.06139947698,297785.4395669028,264612.2107330133,138463.19990691228,114805.44261795156,793.0397728272197,1401.1940080618795,0,2060.1417715042003,91002.0244870834,32506.323525714375,6661.176823899759,27432.714744056426,40684.51599342282,67640.35114190065,1381426.4044861286,8783.83196845495,0,5268.4054550466535,10609.043782775632,
1699,570.5088500976562,11.692705333333334,732970.1669769284,704724.349880908,618034.4996988267,786884.3048335499,426990.4097956666,636886.4312128181,682471.857147899,442430.2434307017,569884.1826204981,717161.4015960331,0,0,0,0,20600.347338369036,551935.8290230007,618123.9273032239,622833.8324411713,673966.1423300302,1332654.1947592678,4090.5600633103777,420389.2163714023,805463.1548680142,518107.777631668,582105.3379647618,
1700,221.18597048875714,1.4022831,2165450.3905728515,1846149.5864745474,1723636.52892968,958006.5899150629,693541.8914145818,2635848.925449189,2703651.137943094,1900013.3126402332,788785.0738563165,728046.6408926717,0,0,0,0,532743.6447894203,6389.440517660875,4165.989090727988,5555.6431070464,4967.735101319118,6464.167019045643,7.8834270907473E7,17141.072481392603,16440.289048577568,15476.498804507068,2731.723470041071,
1701,513.1715859805836,2.5035178117647057,223134.54238573302,223775.29983350413,234373.51826147005,194395.96934646202,187847.92226765773,236666.09582715607,224440.93470611947,221016.05801580337,204477.07384375975,191131.39776693916,0,0,0,0,0,444368.26602021605,17574.50612919658,21168.77636790779,0,0,0,607088.9902651602,11210.76499139423,1068608.272161097,167195.1149157309,
1702,287.1389528911866,2.415624172222222,299110.10214177927,313115.85298876493,284766.5930786023,266309.99180668255,298826.55002358905,299050.73124519293,298427.3989679152,299118.0057246711,269339.04415653454,270351.5280259923,0,0,0,0,3036.5843076075507,327661.7072914383,138001.9675269439,181644.74299613608,0,0,0,388446.1371630843,172438.80051670232,253596.9215633577,1579217.6122974139,
1703,665.2770573547598,4.979469553846154,30127.534851074626,28057.446210584745,34622.83134525721,66267.08693772649,64868.334550807434,22296.303704728623,26052.91777364112,37284.47866268307,73477.19217521885,62265.478975873324,0,0,0,0,0,0,0,1840859.1091697384,40472.46360809038,6706.512200495942,0,0,0,0,0,
1704,482.3243493012958,8.573330494444447,1058374.5407686846,1054603.119818427,858487.8580987346,449706.3339372473,430359.9852091108,1112768.0805703863,1135188.8417689176,860422.61071568,487659.6559550301,414565.75270083145,0,0,0,0,260429.0507986502,4155.810029378168,0,4476.06718275707,10628.843251564034,591.0700521233283,5293200.877887827,43509.19563491259,1089.0189343193176,0,0,
1705,476.321930829387,6.044151635294119,1298597.3665347863,1277705.60931125,1071299.672715188,597410.3924100733,541768.7616447761,1454950.4894920827,1313614.3387104867,1139343.238594129,598234.2985768853,511061.69115515787,0,0,0,0,1136317.1952543096,148347.33268383323,0,43500.92065157997,123554.12874084908,585.9295961564462,6203224.726172941,503.9200592650771,0,0,0,
1706,245.10717875184375,6.5257879,172887.50653409516,173042.79050288023,222168.23678942473,251044.0850857634,249378.53477166363,144354.16311303462,164506.2669072415,202413.70315005718,256455.15697552467,269727.3966228996,0,0,0,0,32904.00602585008,0,0,120097.5434301576,1562981.369761163,1363318.4048710496,0,0,0,559.2747895107026,0,
1707,544.4758407595901,11.564158049999998,358699.23985675117,350584.4580463933,353595.54507281404,332455.19511106197,213116.19627538862,359039.6827279758,340184.0616693626,273819.273551834,262802.328139336,305997.7548251977,0,0,0,0,10112.373420278514,520144.8961169722,670081.0479699796,1410784.0622254058,628166.7765353989,4481.518778671936,0,46523.91417212503,81190.9990129107,23731.054467202342,1142058.9994374453,
1708,263.17138235959004,0.6691792195238095,1.3745747537970895E7,1.3595380255132537E7,1.3023923882138034E7,1.027669992386908E7,1.01764898065512E7,1.4473167573446244E7,1.3591488717602016E7,1.3521489483751325E7,1.038041903100269E7,1.0079195076607184E7,0,0,0,0,768324.5937245722,2069990.1973726107,258224.2233009329,795692.0792148862,222932.84691410634,51768.332299871276,5916202.050633878,1419868.2143625878,363068.42129176355,2460808.5763991643,362584.50078615453,
1709,270.2427130132935,6.776777180000002,512848.5157049286,546921.3244034433,479793.78651566344,398446.6154312708,406700.66346854833,539637.4099870366,538575.7864573379,490345.20941412065,419862.603655454,394047.23516031,3863.2977436854426,2384.5505274367047,3044.3411482478327,3712.5540773989915,1365078.8374145015,235579.36527679468,220094.70062098556,225845.8110845399,233051.12862979836,224210.38265703528,1324305.7078342887,229245.27966144713,224950.08343729598,225906.76250292183,223491.43707292908,
1710,423.14712143046575,1.1329949300000002,632040.1936593523,656352.2068897209,676994.8817605784,490270.692850787,602578.0394646215,677164.4730134299,640428.4201039979,667896.34658318,670975.7284906756,588013.7185767362,0,0,0,0,4405.350203010501,498387.2729404396,567511.2214615137,1689899.934743063,28199.881409742546,25899.158727591806,0,1199751.1534997977,793952.9457406052,501842.4492014651,1117419.6548573729,
1711,478.49844512939455,11.120410099999997,1.180629537849476E7,1.0467252130594404E7,8692471.503021605,7577437.469637827,5271531.816912363,0,1.1911999180971554E7,5089435.7932127435,4727001.349469986,5083460.672384266,0,0,0,0,9381966.043926943,8454825.560251547,6083835.607812657,6217343.357419758,9367010.63363835,5756325.188856776,7842480.00337402,1.2203518091606328E7,5735545.128184257,4755508.240983298,5684348.544408574,
1712,372.2743618782517,6.771538524000001,448698.21485505445,443757.6978893903,433022.5469585751,399196.70376743213,380371.1609464819,524501.9404864426,485627.9199577931,425486.2242200488,389331.94540321396,356924.95490175055,563.4756898230675,2777.4259778730384,3261.4832433924594,1423.6361245481085,2241748.940557393,121977.29252968373,39998.515012136435,142768.2902535244,78978.86068177708,180690.237194368,20350.340033913097,63393.47981129357,33072.03180995433,42837.51690931629,128775.02757352797,
1713,245.09181518554686,2.9435554400000004,280552.44422439806,279610.72461093817,301927.5831504792,303261.4851395376,268186.9692188916,269628.76507759147,294293.19539373077,253727.1673444445,286913.16088678065,254626.62595145035,0,0,0,0,3512.4917659372486,235297.65620773236,651418.216925331,689717.1174609251,84550.1337687231,61220.62785961504,0,306289.9713994056,338085.45729295386,384931.4641799369,142393.15452448383,
1714,504.4379187011719,11.459857280000003,349373.9482867396,293562.6248610403,248726.5184018007,215126.26050966769,81497.55343921877,141604.6221077381,333205.5400351162,131830.36633793087,107115.17814357489,143643.0243755864,14124.220037988434,17737.237216362348,25899.433031616598,3542.3325801053143,180694.5354460567,223512.0285959154,82856.58546790823,111402.88767990132,177521.63956060435,107093.05453324354,835780.2792525105,110794.03930177832,107013.09325540991,76839.37314960983,80939.47512591723,
1715,661.2504913330079,5.39861435,501302.86795281374,480154.87595938885,461445.830578992,498075.1639117373,451893.41497001454,522963.34750462073,449516.670433087,466079.5332557413,489280.2532874432,502728.7091710139,0,0,0,0,18187.888768876575,203740.53228051067,1030831.5941463232,912861.7337990248,427001.70025759307,1345134.9542066182,0,186741.92937112343,832815.8900067987,255231.40565331082,250350.92660333126,
1716,309.0580253601074,2.2392963799999994,1597807.1697286905,1690289.0143394738,1749822.2852392534,1605622.8170688641,1851050.435112302,1693518.8241697105,1813259.4781959422,1820591.7828241447,1752459.0309773725,1716034.2352636,0,0,0,0,66408.5990639958,2107706.5741372327,4716906.427529338,4119165.7903632745,571609.4297650064,326090.211727524,0,2432784.05673237,2151056.3424605913,1864247.1938325954,1841961.7541936538,
1717,404.22773010429694,2.670781556,680913.9103294653,675022.6258498352,277684.01092752314,634191.1073786722,605317.7785604292,765512.3270465604,663052.5100123315,711816.3767300815,609875.8887100088,579518.2153725222,4365.563746426411,5541.195713334964,4242.778761187828,3641.51593094859,94875.94108507158,614822.5447916096,336927.32488503197,422854.4376091623,144999.26384285,130534.89670489864,112963.49479325933,1158724.1508479896,266118.4885879562,978773.1580328905,917484.1597698802,
1718,444.3322766113281,7.841569487999999,256918.89451253662,274854.700105793,300275.3452952221,533422.0928292897,726351.9640292039,315446.19621473027,298754.0989554479,298708.654436896,478824.33821284014,648324.8187284338,189377.63037984582,181593.69103009076,191195.34918320438,194303.48128884262,258767.90641171864,212012.54951483416,290305.37718789995,218922.66911846612,286190.04594147764,257207.32769020865,307675.6853548146,238633.51338222684,258168.2008277687,237847.19320087365,231657.62038929886,
1719,665.277097262045,4.979469553846154,14746.039012734269,14316.891998015548,15149.922435504508,31099.45786506303,29694.04429327549,13923.340448598843,12195.793024565492,16448.34775436718,29556.120750097525,26592.40574252895,0,0,0,0,0,0,0,682637.0363756295,15848.900417007455,2617.629217223005,0,0,0,0,0,
1720,225.07557611934826,3.226623334782608,1960678.4155933207,1698376.3072544755,1513705.666024601,1721869.4489985844,1685421.9721529495,1693945.0176600884,1574489.8624765142,1985487.0078548107,2266986.091247105,1514239.39178773,454.410860795261,0,0,395.7253267576725,26671.04248607461,3197508.7616783413,1967028.1791089906,4465295.041131125,777526.3262351217,1001967.7909068809,602.3546534224216,1135945.8001927498,1985380.8485246862,3026085.949654742,2286851.990158196,
1721,266.0700729373169,4.2642618400000005,207111.35190205506,222804.31409230042,245983.95545727492,274874.86657257803,293354.6421607561,197530.02691317975,199994.577181291,233038.8777793259,269375.9468129397,277098.6607939898,0,0,0,0,0,624619.5865320365,1415.0478512109103,4180.470820895929,169890.0558381756,1331712.7098411832,4697.255231747129,739.9828144723941,6929.257014547958,77483.5038990116,1116.393180068145,
1722,416.1912279630962,3.5328590421052635,1772744.0079565877,1743567.707979884,1777846.8139179116,1630475.3846766376,1513834.0504389396,1846316.9930683738,1789137.8209157926,1791732.043729339,1732918.4906041652,1423395.7873692054,0,0,0,0,0,439475.0605899561,538975.9169547958,910139.1707653577,121650.94732614853,243249.94551486324,0,4632991.887699457,528167.7020232921,3978485.1209968654,1154931.3381841772,
1723,313.2735217866443,11.644435047619046,752202.1385378304,752009.9851159579,602661.861567891,809754.9130473661,435499.8904204089,609456.9171820341,672988.4483685939,459420.4262558765,568629.7218012927,730738.4720218333,0,0,0,0,54756.42797418418,742325.6446195266,478573.66646824084,680537.051818762,788407.2730406813,1058850.4023912835,163024.9051313903,587226.1780650497,547586.1259030618,767849.4371984764,638038.1318937235,
1724,370.17056675998884,1.6176307263157894,1771258.0385041477,1212840.3403649789,1318709.842806747,1307140.2120798293,2399523.09571265,1040260.9770968027,1309059.1832889132,1208513.98674464,2343309.061159586,2301367.1656492963,0,0,0,0,0,3126589.8367782086,943922.895434098,1716179.4100922819,55555.49194042472,69621.74428321718,0,2465761.864164587,2568349.5690759644,497420.85318020766,1.155609824678873E7,
1725,678.5668996206664,11.772467555555554,288190.05290724937,231970.13756021034,98421.91235982631,100815.80873937791,71145.87217912365,335914.31652826234,291200.2188268911,80426.76725431444,102539.25771042392,105814.45365916958,0,0,0,0,81764.50461257849,1909.9298736842022,2892.944895072884,8066.622711233192,28891.4408845863,16512.941481101414,1558954.7080321952,0,0,0,1943.3361247120947,
1726,476.24897039504276,3.6839920761904765,4289365.377036901,4435257.294974584,4172645.9088929873,4379942.390472689,4412092.111772761,4162355.73763964,4416128.035124386,4641569.569737345,4388358.216106633,4344695.24909253,0,0,0,0,42354.43182479517,3836495.038895772,8041913.378133565,1.0162392985715367E7,765052.5968069487,1960022.3297207563,6515.118206872623,1896443.8199369907,1.0207186993121216E7,4389332.910628919,1.1153902398451567E7,
1727,534.1816757207337,2.6831005449999994,1074882.088356336,1114053.9717092724,1173578.3391260158,1034565.1728870848,986659.2277976619,1070435.6103054543,1174171.429528476,1235284.600514506,901783.588970709,944031.6584822362,0,0,0,0,2765.7073525664464,4102915.5433993707,5092.021086325106,6442.446317622167,2358.1408982169014,1332.1631856445206,0,1259944.0783240139,28852.397129443394,2181412.485140361,3540625.335784201,
1728,559.5191708519345,8.867557985714287,651477.5993001879,614505.4407480918,657927.7992736083,507484.0394602227,455379.3762932282,740909.1130278728,643885.7858198982,673002.0029184183,520251.2704205517,486297.3582370786,0,0,0,0,2095860.3426796428,215905.23565228842,163198.29994272816,258298.23041775337,300543.2390106629,201206.99685235898,1923501.8940859456,282906.4179616003,308740.5450985037,296314.3499173911,198997.11498815898,
1729,378.3005790710449,8.706829375,260744.64736728166,263030.1224500486,233014.10581031287,122839.91539786315,110066.3581995383,262922.39673426776,283579.38188074704,215903.7999316014,120011.56963926672,125282.54360475006,0,0,0,0,110235.25324001168,3460.1649482970383,0,6054.833280568694,0,2887.538218206383,1650224.2302082346,0,1894.1624426675476,0,0,
1730,320.8668661118873,0.5554208954166667,2819688.9077457436,2815298.506155728,2882642.2060881127,3198296.9134710655,3223817.820340727,2479597.573631111,2683439.250348911,2741355.621698758,3458892.5799437235,3100133.7778844195,1041.1990975858077,467.7894057032263,0,1028.9251147376986,564057.3916269002,3824973.14454751,4517201.605754633,5176802.087550212,1902759.6763630547,1994825.8980177997,567332.7060178024,1196442.1742085374,6795836.87855947,3641537.258061429,1.0335727969104223E7,
1731,368.24032593021644,4.850268446666666,2959681.011873849,3063007.599393407,3193082.244941946,3371804.226151637,3206752.1983267153,3048148.070460279,3005215.212627325,3169113.6905862372,3246568.508513631,3136353.9321037056,0,0,0,0,6371.868123557503,0,1278.3224876756135,0,5324.748847464037,0,12766.079675613784,0,0,0,5813.569072121138,
1732,291.18003845214844,3.77473021,361342.90057507396,395081.9561357302,410658.5374877208,382666.934091538,427757.19128754124,384001.39563601214,396106.3791668199,411506.3766395518,291054.5063682289,348526.0413756557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1733,344.2620074938554,9.105901346153846,96815.50331105101,97995.45147712501,72081.24787825468,61681.258259738635,54752.8653552173,102760.84411726156,115185.75076294839,66745.8474960931,63256.27076252859,53206.64205821456,0,0,0,0,6394.269421272077,0,0,0,0,0,957252.5960513524,1898.071100178284,0,0,0,
1734,389.1412096542037,2.4141243315789462,83388.31089682503,81094.15878966157,103195.84493105832,109698.07403338456,127561.93736203676,53300.98927391651,87853.5972686269,101906.43883688594,100975.35763314791,121893.60305581073,0,0,0,0,0,80095.58869197604,418477.49542154843,699730.5498870286,10692.1203551103,30860.777515829534,0,156247.29228804054,47561.699260401714,64570.2156277709,182430.10939045475,
1735,494.11785278320315,2.2987462900000004,2426772.903984156,2952192.016108601,3351996.673316776,4020284.170845542,3089626.1326073664,2960471.5284950975,3015351.1318652434,2964736.4366568225,3531987.728348981,3098591.7355572158,0,0,0,0,8283.496115727883,7913196.7797199795,2110944.0539202425,757006.3559709166,1.0071284949969355E7,2223393.2173045184,0,1263101.2842862876,6397231.684670991,1295524.6908744196,4416964.752729495,
1736,365.1918094032689,1.7278901842105265,743804.4921865606,719847.1428779068,855342.3647580759,1101504.6270351736,1208344.0935913948,677147.9136314066,676345.3429693655,732049.2171471261,1066435.3166624815,1022245.8215750755,0,0,0,0,0,1606611.1044958176,1804652.067490746,1282377.3301123604,4506621.524153394,2761081.908222565,0,2969776.8806889625,764789.0120283039,1357602.6436768244,424836.45990175166,
1737,208.06172562085192,0.9089079248,931450.8333653472,939215.3219205766,774156.7957106861,448297.04898607486,435101.44460031565,889412.6526410833,955771.7325704624,789781.0628506078,543221.6068990263,507949.8767792757,447.88685994507296,2843.9617634692363,1425.0866882720866,433.10164004076387,1562238.0889109522,50926.51131924109,54306.3420013723,4540.020731905534,125150.08032820484,70535.25534286158,3858688.25815956,84143.45173621763,136623.4982492657,69239.63521425912,11700.924494733354,
1738,252.08652714320593,3.011683533333333,392659.828754765,390744.6448184816,402157.1525348303,365138.23534285754,353666.3517817769,348079.0172321723,368357.85894292133,341266.1648533021,384165.66413121426,337291.6883141268,0,0,0,0,4365.672495098116,384564.7464434646,606988.1371610734,679819.7944321141,120682.29490826468,113662.8838414392,1712.2732266100832,515420.7433505058,425739.7808811406,1260004.8582142016,373906.420732721,
1739,792.5619177259156,10.86169212,5205238.612667303,5355556.579155263,4925801.103599003,4473785.428329111,3088880.51717162,6282568.773248208,5272808.069483436,3792067.577329159,3479678.2090870426,3353200.1051414423,32491.034572243116,32115.138981518336,23422.859920122646,25657.46548113242,156068.52389970963,4941578.3241595235,5159012.346108302,4454897.819140688,5617158.184468803,3927090.1472099894,461349.778940738,3066329.184657645,4656929.141767928,3617925.221974429,4045214.329388169,
