#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
4205	spectra_filtered.mgf	*..*		:2524	4308	-1	0	758.569	1	0.943498	0	0	8794860.0	4504600.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4205	-1	GNPS-NIST14-MATCHES.mgf	0.563226				6	0	0.000427246	758.569	0	CCMSLIB00003138795
1379	spectra_filtered.mgf	*..*		:10909	11355	-1	0	225.076	1	0.943249	0	0	3539600.0	2536000.0	SINAPIC ACID CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1379	-1	BERKELEY-LAB.mgf	1.35588				8	0	0.000305176	225.076	0	CCMSLIB00010113343
1921	spectra_filtered.mgf	*..*		:2524	4308	-1	0	758.569	1	0.943221	0	0	8794860.0	5258800.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1921	-1	GNPS-NIST14-MATCHES.mgf	0.402305				6	0	0.000305176	758.569	0	CCMSLIB00003138795
925	spectra_filtered.mgf	*..*		:4128	14186	-1	0	303.05	1	0.942118	0	0	361214000.0	244100.0	Quercetin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf925	-1	GNPS-LIBRARY.mgf	1.91333				14	0	0.000579834	303.049	0	CCMSLIB00012176450
3501	spectra_filtered.mgf	*..*		:2463	2742	-1	0	782.571	1	0.941844	0	0	550572.0	4897900.0	Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3501	-1	GNPS-NIST14-MATCHES.mgf	5.84948				6	0	0.00457764	782.566	0	CCMSLIB00003137229
4406	spectra_filtered.mgf	*..*		:21826	22272	-1	0	226.182	1	0.941337	0	0	15217400.0	277500.0	VITAMIN K1 CollisionEnergy:205060 M+2H]	BERKELEY-LAB	temp/spectra_filtered.mgf4406	-1	BERKELEY-LAB.mgf	8.90504				12	0	0.00201416	226.18	0	CCMSLIB00010124262
1972	spectra_filtered.mgf	*..*		:21768	18928	-1	0	403.236	1	0.940348	0	0	264.161	746100.0	SCHEMBL658597 [M+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1972	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	8.40067				11	0	0.00338745	403.233	0	CCMSLIB00012273242
314	spectra_filtered.mgf	*..*		:20760	3780	-1	0	371.316	1	0.940279	0	0	549882000.0	234900.0	Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf314	-1	GNPS-NIST14-MATCHES.mgf	0.821876				8	0	0.000305176	371.316	0	CCMSLIB00003138267
1024	spectra_filtered.mgf	*..*		:3565	2608	-1	0	400.295	1	0.939145	0	0	9628760.0	454100.0	His-C18:2 M-H2O+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1024	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	66.1743				6	0	0.0264893	400.322	0	CCMSLIB00011436101
3116	spectra_filtered.mgf	*..*		:3689	1915	-1	0	277.216	1	0.93742	0	0	762297.0	186100.0	Spectral Match to 9,12-Octadecadiynoic Acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3116	-1	GNPS-NIST14-MATCHES.mgf	1.43112				9	0	0.000396729	277.216	0	CCMSLIB00003136402
190	spectra_filtered.mgf	*..*		:4445	5427	-1	0	339.29	1	0.935124	0	0	3002450.0	943400.0	Spectral Match to Monoelaidin from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf190	-1	GNPS-NIST14-MATCHES.mgf	3.86765				11	0	0.00131226	339.289	0	CCMSLIB00003139914
1149	spectra_filtered.mgf	*..*		:15	1261	-1	0	409.187	1	0.93488	0	0	182.051	283100.0	L-tryptophan [2M+H]+	CMMC-LIBRARY	temp/spectra_filtered.mgf1149	-1	CMMC-LIBRARY.mgf	2.68492				6	0	0.00109863	409.188	0	CCMSLIB00012472275
897	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.93433	0	0	2395140.0	1096700.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf897	-1	GNPS-NIST14-MATCHES.mgf	2.43031				6	0	0.00189209	778.538	0	CCMSLIB00003137019
4213	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.934306	0	0	2395140.0	7907300.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4213	-1	GNPS-NIST14-MATCHES.mgf	1.80313				6	0	0.00140381	778.539	0	CCMSLIB00003137019
1941	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.934306	0	0	2395140.0	7907300.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1941	-1	GNPS-NIST14-MATCHES.mgf	1.88153				6	0	0.00146484	778.539	0	CCMSLIB00003137019
1525	spectra_filtered.mgf	*..*		:7681	2924	-1	0	482.324	1	0.934217	0	0	2197840.0	608000.0	Spectral Match to 1-Pentadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1525	-1	GNPS-NIST14-MATCHES.mgf	0.189816				6	0	9.15527e-05	482.324	0	CCMSLIB00003137411
2675	spectra_filtered.mgf	*..*		:13265	25263	-1	0	245.077	1	0.933867	0	0	13004.0	492900.0	Massbank:RP031401 Uridine|1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione M+H	MASSBANK	temp/spectra_filtered.mgf2675	-1	MASSBANK.mgf	0.435828				6	0	0.000106812	245.077	0	CCMSLIB00005738816
4376	spectra_filtered.mgf	*..*		:2463	2742	-1	0	782.571	1	0.933697	0	0	550572.0	523100.0	Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4376	-1	GNPS-NIST14-MATCHES.mgf	4.05564				6	0	0.00317383	782.568	0	CCMSLIB00003137229
3201	spectra_filtered.mgf	*..*		:1	12023	-1	0	611.161	1	0.933451	0	0	616672.0	295200.0	Rutin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3201	-1	GNPS-LIBRARY.mgf	0.199735				7	0	0.00012207	611.161	0	CCMSLIB00010012048
3743	spectra_filtered.mgf	*..*		:42467	42466	-1	0	304.16	1	0.933024	0	0	1655.0	106800.0	scopolamine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf3743	-1	BMDMS-NP.mgf	18.0601				6	0	0.00549316	304.155	0	CCMSLIB00006396767
3639	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.931111	0	0	1008200.0	378700.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3639	-1	GNPS-NIST14-MATCHES.mgf	3.27875				11	0	0.000915527	279.232	0	CCMSLIB00003134812
2688	spectra_filtered.mgf	*..*		:3686	1981	-1	0	314.269	1	0.930681	0	0	6220120.0	189300.0	Gly-C16:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf2688	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.0				6	0	0.0	314.269	0	CCMSLIB00011435444
2822	spectra_filtered.mgf	*..*		:2090	5416	-1	0	552.402	1	0.930505	0	0	749908.0	1028200.0	Spectral Match to 1-Octadecyl-2-acetyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2822	-1	GNPS-NIST14-MATCHES.mgf	3.86717				6	0	0.00213623	552.404	0	CCMSLIB00003139903
1607	spectra_filtered.mgf	*..*		:269	2167	-1	0	538.228	1	0.929746	0	0	111203.0	1803600.0	NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1607	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.340201				14	0	0.000183105	538.228	0	CCMSLIB00000848476
3107	spectra_filtered.mgf	*..*		:1353	9648	-1	0	146.092	1	0.929613	0	0	6729570.0	493000.0	4-GUANIDINOBUTANOATE - 50.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3107	-1	GNPS-LIBRARY.mgf	265.503				6	0	0.0387878	146.053	0	CCMSLIB00005884506
3976	spectra_filtered.mgf	*..*		:743	49983	-1	0	163.06	1	0.928523	0	0	255.6	1478500.0	1,6-ANHYDRO-B-GLUCOSE M+H	MONA	temp/spectra_filtered.mgf3976	-1	MONA.mgf	0.655044				6	0	0.000106812	163.06	0	CCMSLIB00006679013
2508	spectra_filtered.mgf	*..*		:537	8832	-1	0	148.06	1	0.927689	0	0	2662160.0	1062000.0	GLUTAMATE - 40.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2508	-1	GNPS-LIBRARY.mgf	372.864				7	0	0.0552063	148.115	0	CCMSLIB00005883690
2022	spectra_filtered.mgf	*..*		:2570	3583	-1	0	322.273	1	0.925561	0	0	937439.0	536100.0	Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2022	-1	GNPS-NIST14-MATCHES.mgf	3.40901				11	0	0.00109863	322.274	0	CCMSLIB00003138070
2045	spectra_filtered.mgf	*..*		:12633	24631	-1	0	225.076	1	0.925413	0	0	292470.0	685800.0	Massbank:RP017402 Sinapic acid|3,5-dimethoxy-4-hydroxycinnamic acid|3-(4-hydroxy-3,5-dimethoxy-phenyl)prop-2-enoic acid M+H	MASSBANK	temp/spectra_filtered.mgf2045	-1	MASSBANK.mgf	1.76264				8	0	0.000396729	225.076	0	CCMSLIB00005738184
518	spectra_filtered.mgf	*..*		:2431	1237	-1	0	647.515	1	0.924921	0	0	2120820.0	475800.0	Spectral Match to N-Lauroyl-D-erythro-sphingosylphosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf518	-1	GNPS-NIST14-MATCHES.mgf	4.99581				6	0	0.00323486	647.512	0	CCMSLIB00003135723
426	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.924741	0	0	534093.0	1370800.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf426	-1	GNPS-NIST14-MATCHES.mgf	10.7079				6	0	0.00842285	786.596	0	CCMSLIB00003134673
1886	spectra_filtered.mgf	*..*		:10506	10952	-1	0	226.182	1	0.924296	0	0	15097900.0	280400.0	VITAMIN K1 CollisionEnergy:102040 M+2H]	BERKELEY-LAB	temp/spectra_filtered.mgf1886	-1	BERKELEY-LAB.mgf	8.90504				12	0	0.00201416	226.18	0	CCMSLIB00010112940
4172	spectra_filtered.mgf	*..*		:134	674	-1	0	184.073	1	0.923896	0	0	3739500.0	456300.0	Spectral Match to Phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4172	-1	GNPS-NIST14-MATCHES.mgf	47.8306				6	0	0.00880432	184.064	0	CCMSLIB00003135160
1688	spectra_filtered.mgf	*..*		:4754	4754	-1	0	147.113	1	0.923738	0	0	15630900.0	656500.0	L-(+)-Lysine - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf1688	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	2.07443				6	0	0.000305176	147.113	0	CCMSLIB00006120703
3434	spectra_filtered.mgf	*..*		:3514	2615	-1	0	382.295	1	0.923377	0	0	5429970.0	366000.0	Thr-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf3434	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.718446				7	0	0.000274658	382.295	0	CCMSLIB00011436108
3786	spectra_filtered.mgf	*..*		:1120	46149	-1	0	757.219	1	0.921586	0	0	149.279	3203100.0	5,7-dihydroxy-2-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf3786	-1	MONA.mgf	2.09571				11	0	0.00158691	757.217	0	CCMSLIB00004718749
3179	spectra_filtered.mgf	*..*		:2176	4941	-1	0	552.401	1	0.920568	0	0	1359280.0	675400.0	Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3179	-1	GNPS-NIST14-MATCHES.mgf	1.43638				7	0	0.000793457	552.402	0	CCMSLIB00003139428
1181	spectra_filtered.mgf	*..*		:476	8771	-1	0	169.036	1	0.920553	0	0	77180.4	1547200.0	URATE - 30.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1181	-1	GNPS-LIBRARY.mgf	2.88862				6	0	0.000488281	169.036	0	CCMSLIB00005883629
1395	spectra_filtered.mgf	*..*		:2576	4876	-1	0	730.541	1	0.91977	0	0	4554970.0	440800.0	Spectral Match to 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1395	-1	GNPS-NIST14-MATCHES.mgf	99.0878				6	0	0.0723877	730.469	0	CCMSLIB00003139363
2772	spectra_filtered.mgf	*..*		:2759	4782	-1	0	324.289	1	0.918956	0	0	2672170.0	244800.0	Spectral Match to Linoleoyl ethanolamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2772	-1	GNPS-NIST14-MATCHES.mgf	3.1055				10	0	0.00100708	324.29	0	CCMSLIB00003139269
626	spectra_filtered.mgf	*..*		:79	3228	-1	0	138.055	1	0.918949	0	0	135985000.0	2760000.0	Trigonelline M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf626	-1	GNPS-LIBRARY.mgf	0.663161				6	0	9.15527e-05	138.055	0	CCMSLIB00003142437
1020	spectra_filtered.mgf	*..*		:3381	10733	-1	0	494.324	1	0.918762	0	0	78175000.0	756300.0	Lyso PC (16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1020	-1	GNPS-LIBRARY.mgf	0.61736				6	0	0.000305176	494.324	0	CCMSLIB00006678147
2928	spectra_filtered.mgf	*..*		:3876	283	-1	0	510.356	1	0.918759	0	0	1629340.0	384900.0	Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2928	-1	GNPS-NIST14-MATCHES.mgf	3.70739				6	0	0.00189209	510.354	0	CCMSLIB00003134769
3322	spectra_filtered.mgf	*..*		:6515	6513	-1	0	248.114	1	0.917991	0	0	3512.0	3142000.0	ReSpect:PT110630 1-Isothiocyanato-9-(methylsulfinyl)-nonane|9-Methylsulfinylnonnyl isothiocyanate [M+H]	RESPECT	temp/spectra_filtered.mgf3322	-1	RESPECT.mgf	1.59898				9	0	0.000396729	248.114	0	CCMSLIB00000221589
3199	spectra_filtered.mgf	*..*		:3757	2569	-1	0	411.322	1	0.917806	0	0	17564600.0	264200.0	Gln-C18:1 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf3199	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	2.22582				6	0	0.000915527	411.323	0	CCMSLIB00011436060
1169	spectra_filtered.mgf	*..*		:2601	4465	-1	0	782.568	1	0.91723	0	0	10148400.0	2589300.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1169	-1	GNPS-NIST14-MATCHES.mgf	0.0				6	0	0.0	782.568	0	CCMSLIB00003138952
3748	spectra_filtered.mgf	*..*		:285510	10457	-1	0	540.244	1	0.916435	0	0	379783.0	1411400.0	lariciresinol  4-O-glucoyranoside M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3748	-1	GNPS-LIBRARY.mgf	1.35572				9	0	0.000732422	540.243	0	CCMSLIB00006126928
1621	spectra_filtered.mgf	*..*		:5737	5737	-1	0	188.176	1	0.915799	0	0	383421000.0	1105000.0	N8-Acetylspermidine - 30.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf1621	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.05414				8	0	0.000198364	188.176	0	CCMSLIB00006122371
4266	spectra_filtered.mgf	*..*		:1	12023	-1	0	611.161	1	0.91508	0	0	616672.0	466700.0	Rutin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4266	-1	GNPS-LIBRARY.mgf	1.19841				9	0	0.000732422	611.16	0	CCMSLIB00010012048
2891	spectra_filtered.mgf	*..*		:3928	1271	-1	0	340.284	1	0.914156	0	0	414268.0	122000.0	Spectral Match to N-Oleoylglycine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2891	-1	GNPS-NIST14-MATCHES.mgf	2.95953				10	0	0.00100708	340.285	0	CCMSLIB00003135757
2004	spectra_filtered.mgf	*..*		:3354	3354	-1	0	216.101	1	0.913649	0	0	42770400.0	131400.0	Massbank:EA028804 Atrazine|6-chloro-N-ethyl-N'-isopropyl-1,3,5-triazine-2,4-diamine|6-chloranyl-N4-ethyl-N2-propan-2-yl-1,3,5-triazine-2,4-diamine [M+H]+	MASSBANK	temp/spectra_filtered.mgf2004	-1	MASSBANK.mgf	0.0				6	0	0.0	216.101	0	CCMSLIB00000208109
4339	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.913258	0	0	1008200.0	145600.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4339	-1	GNPS-NIST14-MATCHES.mgf	2.95087				8	0	0.000823975	279.232	0	CCMSLIB00003134812
4332	spectra_filtered.mgf	*..*		:430	5719	-1	0	556.239	1	0.912734	0	0	185920.0	805600.0	NCGC00168940-03_C26H34O12_4-{[(3S,4R,5S)-3-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)tetrahydro-3-furanyl]methyl}-2-methoxyphenyl beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4332	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.0				13	0	0.0	556.239	0	CCMSLIB00000856015
1876	spectra_filtered.mgf	*..*		:430	5719	-1	0	556.239	1	0.912734	0	0	185920.0	805600.0	NCGC00168940-03_C26H34O12_4-{[(3S,4R,5S)-3-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)tetrahydro-3-furanyl]methyl}-2-methoxyphenyl beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1876	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.0				13	0	0.0	556.239	0	CCMSLIB00000856015
1816	spectra_filtered.mgf	*..*		:11086	29549	-1	0	318.155	1	0.912476	0	0	297.609	381700.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf1816	-1	MONA.mgf	0.959205				12	0	0.000305176	318.155	0	CCMSLIB00004702149
1950	spectra_filtered.mgf	*..*		:2601	4465	-1	0	782.568	1	0.912179	0	0	10148400.0	2500800.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1950	-1	GNPS-NIST14-MATCHES.mgf	0.389967				6	0	0.000305176	782.568	0	CCMSLIB00003138952
2328	spectra_filtered.mgf	*..*		:2474	5352	-1	0	518.321	1	0.910695	0	0	913589.0	344900.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2328	-1	GNPS-NIST14-MATCHES.mgf	2.35511				8	0	0.0012207	518.322	0	CCMSLIB00003139839
3190	spectra_filtered.mgf	*..*		:1628	153	-1	0	385.306	1	0.910456	0	0	422279.0	413500.0	Gln-C16:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf3190	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.0				7	0	0.0	385.306	0	CCMSLIB00010010751
3877	spectra_filtered.mgf	*..*		:5737	5737	-1	0	188.176	1	0.910346	0	0	383421000.0	931200.0	N8-Acetylspermidine - 30.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf3877	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.05414				8	0	0.000198364	188.176	0	CCMSLIB00006122371
1858	spectra_filtered.mgf	*..*		:2132	10732	-1	0	542.324	1	0.909322	0	0	294732000.0	3162400.0	Lyso PC (20:5) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1858	-1	GNPS-LIBRARY.mgf	0.0				6	0	0.0	542.324	0	CCMSLIB00006678146
1480	spectra_filtered.mgf	*..*		:2098	2145	-1	0	468.309	1	0.90887	0	0	2139940.0	786900.0	Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1480	-1	GNPS-NIST14-MATCHES.mgf	0.651655				6	0	0.000305176	468.309	0	CCMSLIB00003136632
1350	spectra_filtered.mgf	*..*		:122	5193	-1	0	182.081	1	0.908031	0	0	9176.0	155000.0	Spectral Match to L-Tyrosine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1350	-1	GNPS-NIST14-MATCHES.mgf	1.67604				7	0	0.000305176	182.081	0	CCMSLIB00003139680
910	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.907569	0	0	1008200.0	343200.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf910	-1	GNPS-NIST14-MATCHES.mgf	2.95087				8	0	0.000823975	279.232	0	CCMSLIB00003134812
3462	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.907251	0	0	5172120.0	6455000.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3462	-1	GNPS-NIST14-MATCHES.mgf	0.216609				11	0	0.00012207	563.552	0	CCMSLIB00003137784
2200	spectra_filtered.mgf	*..*		:173	4183	-1	0	325.112	1	0.906678	0	0	2320870.0	143800.0	Spectral Match to Lactulose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2200	-1	GNPS-NIST14-MATCHES.mgf	3.09764				6	0	0.00100708	325.113	0	CCMSLIB00003138670
1504	spectra_filtered.mgf	*..*		:3237	1795	-1	0	476.275	1	0.903273	0	0	514571.0	281800.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1504	-1	GNPS-NIST14-MATCHES.mgf	0.192227				12	0	9.15527e-05	476.275	0	CCMSLIB00003136282
4110	spectra_filtered.mgf	*..*		:3076	124	-1	0	706.535	1	0.903162	0	0	1447430.0	573400.0	Spectral Match to 1-Palmitoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4110	-1	GNPS-NIST14-MATCHES.mgf	98.6535				7	0	0.0697021	706.465	0	CCMSLIB00003134610
253	spectra_filtered.mgf	*..*		:743	49983	-1	0	163.06	1	0.902505	0	0	255.6	6750000.0	1,6-ANHYDRO-B-GLUCOSE M+H	MONA	temp/spectra_filtered.mgf253	-1	MONA.mgf	0.655044				6	0	0.000106812	163.06	0	CCMSLIB00006679013
3883	spectra_filtered.mgf	*..*		:476	8771	-1	0	169.036	1	0.90146	0	0	77180.4	117400.0	URATE - 30.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3883	-1	GNPS-LIBRARY.mgf	2.34701				6	0	0.000396729	169.036	0	CCMSLIB00005883629
1829	spectra_filtered.mgf	*..*		:2344	199	-1	0	546.351	1	0.901217	0	0	15903200.0	578100.0	Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1829	-1	GNPS-NIST14-MATCHES.mgf	2.56943				7	0	0.00140381	546.352	0	CCMSLIB00003134685
438	spectra_filtered.mgf	*..*		:7163	6265	-1	0	203.15	1	0.901207	0	0	169.014	247100.0	N,N-dimethylarginine [M+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf438	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.05155				6	0	0.000213623	203.15	0	CCMSLIB00012254034
3094	spectra_filtered.mgf	*..*		:341	5139	-1	0	229.118	1	0.901141	0	0	7119130.0	670000.0	Spectral Match to PyroGlu-Val from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3094	-1	GNPS-NIST14-MATCHES.mgf	1.33196				10	0	0.000305176	229.118	0	CCMSLIB00003139626
759	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.900828	0	0	624677.0	2752000.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf759	-1	GNPS-NIST14-MATCHES.mgf	205.557				6	0	0.0359955	175.148	0	CCMSLIB00003139980
2525	spectra_filtered.mgf	*..*		:148	2887	-1	0	137.046	1	0.899857	0	0	1447730.0	1426000.0	Spectral Match to Hypoxanthine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2525	-1	GNPS-NIST14-MATCHES.mgf	100.652				7	0	0.0137939	137.06	0	CCMSLIB00003137374
