"feature_id_full","feature_id","feature_mz","feature_rt","Malus_vs_Potentilla_p_value","Malus_vs_Prunus_p_value","Potentilla_vs_Prunus_p_value","Malus_vs_Potentilla_p_value_minus_log10","Malus_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_fold_change","Malus_vs_Prunus_fold_change","Malus_vs_Potentilla_fold_change","Potentilla_vs_Prunus_fold_change_log2","Malus_vs_Prunus_fold_change_log2","Malus_vs_Potentilla_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"221_557.29_4.1",221,557.292996395243,4.08832528666667,0.0199934892403635,0.0315677056714907,0.919342820927701,1.69911140670235,1.50075698131399,0.0365225109487738,6.60799023665837,0.118490912276191,0.0179314599496309,2.72421155516914,-3.0771516797877,-5.80136323495684,"Fatty acids","Glycerolipids","Glycosylmonoacylglycerols","null",NA,"COC(=O)[C@]12CC[C@@H](C)[C@@](C)(O)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2","CC1C(C(OC(C1O)OC2CC(=C(C(C2)(C)C)CCC(C)OC3C(C(C(C(O3)CO)O)O)O)C)CO)O",NA,NA,NA,NA,"RQWXHGLRDYGNGZ","InChI=1S/C31H50O5/c1-18-11-14-31(25(34)36-8)16-15-28(5)19(23(31)30(18,7)35)9-10-22-27(4)17-20(32)24(33)26(2,3)21(27)12-13-29(22,28)6/h9,18,20-24,32-33,35H,10-17H2,1-8H3/t18-,20-,21+,22-,23-,24+,27+,28-,29-,30-,31+/m1/s1","RQWXHGLRDYGNGZ-BPKREVGBSA-N","InChI=1S/C26H46O11/c1-12-8-15(35-24-20(30)14(3)19(29)17(10-27)36-24)9-26(4,5)16(12)7-6-13(2)34-25-23(33)22(32)21(31)18(11-28)37-25/h13-15,17-25,27-33H,6-11H2,1-5H3","PTEWOOYSASBIEL"
"40_325.11_0.6",40,325.112807493375,0.635649256086957,0.0201901744049632,0.957803703232241,0.0147561635679259,1.69485992955631,0.0187234881430475,1.83102653938628,0.53242058827892,0.943470320609293,1.77203951421021,-0.9093617346939,-0.0839509601917582,0.825410774502142,"Carbohydrates","Saccharides","Disaccharides","Nigerose","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O","O=C[C@H](O)[C@H]1OC[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",NA,"CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","JPLATTLXZFUKRQ","InChI=1S/C12H20O10/c13-1-4(15)10-11(5(16)3-20-10)22-12-9(19)8(18)7(17)6(2-14)21-12/h1,4-12,14-19H,2-3H2/t4-,5+,6+,7-,8-,9+,10+,11-,12-/m0/s1","JPLATTLXZFUKRQ-UVMZSPEXSA-N","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW"
"3914_437.21_4.6",3914,437.214863275984,4.59068973333333,0.0202530393084658,0.0638162702852221,0.626629738320347,1.69350979438265,1.19506858155712,0.202988998407456,2.30627941569439,0.370873474528623,0.16081029558032,1.20556731230291,-1.43100100724186,-2.63656831954477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2837_388.18_1.7",2837,388.180891121456,1.723944825,0.0202882868215117,0.992646670941445,0.0178028062143027,1.69275462400541,0.00320530957810858,1.74951153548159,0.125793359263879,0.830591570035506,6.60282525958432,-2.99087233173175,-0.267788865467162,2.72308346626459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_205.05_0.6",125,205.047692412333,0.605931847058824,0.0210287014895236,0.0215649682622152,0.999732128502792,1.67718754392545,1.66625117668125,0.000116350697310346,33.2679287113424,0.00598375292652471,0.000179865508864235,5.0560601405221,-7.38473367812579,-12.4407938186479,NA,NA,NA,NA,NA,"C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO",NA,NA,NA,NA,NA,"SKCKOFZKJLZSFA","InChI=1S/C6H14O5/c1-3(8)5(10)6(11)4(9)2-7/h3-11H,2H2,1H3/t3-,4-,5-,6-/m0/s1","SKCKOFZKJLZSFA-BXKVDMCESA-N",NA,NA
"88_195.07_2.6",88,195.065220946688,2.5803361826087,0.0210919694116485,0.456903095838699,0.0996958425720009,1.67588286716998,0.340175899284832,1.00132295187576,9.96749759688657,0.686843341034119,0.0689083026464597,3.31723135239615,-0.541947016056722,-3.85917836845287,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","ferulate","COC1=C(C=CC(=C1)C=CC(=O)O)O","COc1cc(C=CC(=O)O)ccc1O","COC1=C(C=CC(=C1)C=CC(=O)O)O","InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)",NA,"KSEBMYQBYZTDHS-UHFFFAOYSA-N","KSEBMYQBYZTDHS","KSEBMYQBYZTDHS","InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)","KSEBMYQBYZTDHS-UHFFFAOYSA-N","InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)","KSEBMYQBYZTDHS"
"2958_525.23_3.4",2958,525.230032374278,3.3652897,0.0218390993162837,0.73425187568106,0.00942269077680025,1.66076527668314,0.134154935378,2.02582506083268,0.0219701302370204,0.116966238347813,5.32387551124848,-5.50831276781751,-3.09583593086602,2.41247683695149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156_265.02_0.6",2156,265.023403935596,0.5699707905,0.0219861917775185,0.997741490865721,0.0236673592630023,1.65784998815791,0.00098196736335435,1.62585019671753,0.204650207102526,1.0722465793735,5.23941116187741,-2.2887679681228,0.100636713568469,2.38940468169127,"Carbohydrates","Saccharides","Monosaccharides","(4-hydroxy-3-methylbutyl) phosphono hydrogen phosphate",NA,NA,"CC(CCOP(=O)(O)OP(=O)(O)O)CO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H14O8P2/c1-5(4-6)2-3-12-15(10,11)13-14(7,8)9/h5-6H,2-4H2,1H3,(H,10,11)(H2,7,8,9)","URURINNTPGGDIV"
"1852_464.25_2.5",1852,464.249409145008,2.45277452666667,0.0220382316455183,0.0164630801413908,0.96409468916855,1.65682325634495,1.78348890768602,0.0158803094956432,1.06525515070793,20.8309866462005,19.5549269415474,0.0911990272333986,4.38065926820112,4.28946024096772,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCCCCCCN=C(N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H33N5O6/c23-22(24)25-12-8-3-1-2-7-11-18(28)26-16(14-19(29)30)20(31)27-17(21(32)33)13-15-9-5-4-6-10-15/h4-6,9-10,16-17H,1-3,7-8,11-14H2,(H,26,28)(H,27,31)(H,29,30)(H,32,33)(H4,23,24,25)","PLSJXKVBQIPFJY"
"350_189.07_0.7",350,189.07326702239,0.6620076625,0.0226179044857985,0.0226179044857985,1,1.64554763426518,1.64554763426518,0,1,5.0030602959658e-05,5.0030602959658e-05,0,-14.2868296349052,-14.2868296349052,"Carbohydrates","Saccharides","Monosaccharides","fucitol","CN=C(N)NCCCC(N)C(=O)O",NA,"CC(C(C(C(CO)O)O)O)O","\"\"InChI=1S/C7H16N4O2/c1-10-7(9)11-4-2-3-5(8)6(12)13/h5H,2-4,8H2,1H3,(H,12,13)(H3,9,10,11)/t5-/m0/s1\"\"","NTNWOCRCBQPEKQ-YFKPBYRVSA-N","NTNWOCRCBQPEKQ-UHFFFAOYSA-N","NTNWOCRCBQPEKQ",NA,NA,NA,"InChI=1S/C6H14O5/c1-3(8)5(10)6(11)4(9)2-7/h3-11H,2H2,1H3","SKCKOFZKJLZSFA"
"1327_263.13_4.3",1327,263.127369041259,4.30600495652174,0.0229911814235507,0.0232209271772659,0.99995891657967,1.63843871152559,1.63412044351513,1.7842669268453e-05,2.0112891068158,0.00460504132011569,0.00228959690802792,1.00812047248917,-7.76257018327304,-8.77069065576221,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","2-(5''-Phenylpentyl)fumaric acid",NA,"COc1cc(-c2ccccc2)cc(OC)c1O","C1=CC=C(C=C1)CCCCCC(=CC(=O)O)C(=O)O",NA,NA,NA,NA,"KCKBEANTNJGRCV","InChI=1S/C14H14O3/c1-16-12-8-11(9-13(17-2)14(12)15)10-6-4-3-5-7-10/h3-9,15H,1-2H3","KCKBEANTNJGRCV-UHFFFAOYSA-N","InChI=1S/C15H18O4/c16-14(17)11-13(15(18)19)10-6-2-5-9-12-7-3-1-4-8-12/h1,3-4,7-8,11H,2,5-6,9-10H2,(H,16,17)(H,18,19)","IKBYDDOMNXBMIB"
"1233_191.04_0.6",1233,191.038811760719,0.620437415333333,0.0232896437498966,0.968573270315654,0.0177029152129841,1.63283715460132,0.013867520334486,1.75195521066288,0.076769868837922,0.576452388151349,7.50883643384055,-3.70331600653281,-0.794726640895039,2.90858936563777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286_411.2_2.4",2286,411.199415549643,2.42028045238095,0.0233255303764056,0.0644677093584655,0.69203987475657,1.63216847247203,1.1906577606971,0.159868881138864,3.10842476486205,0.302800445800765,0.0974128276237057,1.63618366085253,-1.723560765541,-3.35974442639353,"Terpenoids","Apocarotenoids","Megastigmanes","(4S,5R)-4-hydroxy-3,3,5-trimethyl-4-[(E,3R)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohexan-1-one",NA,NA,"CC1CC(=O)CC(C1(C=CC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H32O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-6,10-11,13-17,20,22-25H,7-9H2,1-4H3","QFTPTUOKFIIFJH"
"1739_343.12_1.6",1739,343.123118073559,1.5764723,0.0237370842078327,0.848691390652217,0.0458589278700312,1.62457262953562,0.0712502033979896,1.33857610280216,0.412178429123183,1.33580657114615,3.24084541247773,-1.27865908979505,0.417711116306331,1.69637020610138,"Carbohydrates","Saccharides","Disaccharides","Trehaose",NA,"OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O|OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O","C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O","\"\"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1\"\"","CZMRCDWAGMRECN-UGDNZRGBSA-N",NA,NA,"CZMRCDWAGMRECN|HIWPGCMGAMJNRG|GUBGYTABKSRVRQ","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5+,6-,7+,8+,9-,10-,11+,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11+,12-/m1/s1","CZMRCDWAGMRECN-UGDNZRGBSA-N|HIWPGCMGAMJNRG-CQHUIXDMSA-N|GUBGYTABKSRVRQ-ASMJPISFSA-N","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2","HDTRYLNUVZCQOY"
"1444_305.1_1.9",1444,305.099695145193,1.87430869333333,0.0238404421045749,0.877159668981355,0.0428086012136307,1.62268569516515,0.0569213450080982,1.36846896266152,0.259691177051958,1.78558495268793,6.87580137668935,-1.94513109527079,0.836396774588219,2.78152786985901,"Alkaloids","Nucleosides","Purine nucleos(t)ides","1,3,7,9-tetramethylpyrimido[5,4-g]pteridine-2,4,6,8-tetrone",NA,NA,"CN1C2=C(C(=O)N(C1=O)C)N=C3C(=N2)N(C(=O)N(C3=O)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H12N6O4/c1-15-7-5(9(19)17(3)11(15)21)13-6-8(14-7)16(2)12(22)18(4)10(6)20/h1-4H3","PATBXKKMHRDFHF"
"2106_205.07_1.7",2106,205.068259670634,1.7424586047619,0.0243859758628526,0.119227327913935,0.450015894538314,1.61285986039753,0.923624189210251,0.346772146694933,7635.33853290062,0.351766139564706,4.60707980463404e-05,12.8984764087974,-1.50731147686751,-14.405787885665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500_147.04_5.1",500,147.043044937916,5.12908114347826,0.0245313565481725,0.0246734985712914,0.99998630065764,1.6102784352793,1.60776926548881,5.94958954526278e-06,2.27057658828799,0.00242894443289488,0.00106974785410181,1.18305870079208,-8.68545479893037,-9.86851349972245,"Alkaloids","Fatty acyls","Halogenated hydrocarbons",NA,NA,"COc1cc(O)c2c(c1)O[C@@H](c1ccccc1)CC2=O",NA,NA,NA,NA,NA,"ORJDDOBAOGKRJV","InChI=1S/C16H14O4/c1-19-11-7-12(17)16-13(18)9-14(20-15(16)8-11)10-5-3-2-4-6-10/h2-8,14,17H,9H2,1H3/t14-/m1/s1","ORJDDOBAOGKRJV-CQSZACIVSA-N",NA,NA
"434_469.31_9.3",434,469.313808938731,9.29050561304348,0.0255162430863076,0.0930249091295168,0.572015720057796,1.59318326909647,1.03140074554259,0.24259203582141,1.03421077245248,0.925455037777342,0.894841808292867,0.0485302372814873,-0.111765194852422,-0.16029543213391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798_605.16_4.6",798,605.161997477214,4.60133197777778,0.025598481292413,0.025598481292413,1,1.59178579976196,1.59178579976196,0,1,0.000421973080601851,0.000421973080601851,0,-11.2105614131311,-11.2105614131311,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"CN1C2=C(C=N1)C(=O)N(C=N2)CC3(CCN(CC3)C(=O)C4=CC=C(C=C4)C5=CC=CC=C5NS(=O)(=O)CCS)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H30N6O5S2/c1-31-24-22(16-29-31)26(35)33(18-28-24)17-27(36)10-12-32(13-11-27)25(34)20-8-6-19(7-9-20)21-4-2-3-5-23(21)30-40(37,38)15-14-39/h2-9,16,18,30,36,39H,10-15,17H2,1H3","VELWJKFGOHJJJL"
"3934_437.21_4.7",3934,437.214865401325,4.69160419333333,0.0261402074942604,0.0519953195200175,0.839267491652521,1.58269096942362,1.28403574863666,0.0760995986066022,1.8239691137906,0.294401479839682,0.161407053230113,0.867081299810548,-1.76414317161742,-2.63122447142797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171_320.15_3.5",1171,320.148432450067,3.47810436363636,0.0262578044919191,0.0311950986504785,0.988257056769879,1.5807415896291,1.50591363663113,0.00513007584127663,64.7868367991901,0.0412549201961135,0.000636779355719821,6.01762881519455,-4.59928999964704,-10.6169188148416,"Alkaloids","Tyrosine alkaloids","Phenylethylamines","null",NA,NA,"CC(=O)OC1=CC=C(C=C1)CC(C(=O)O)N(C)C(=O)OC(C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H23NO6/c1-11(19)23-13-8-6-12(7-9-13)10-14(15(20)21)18(5)16(22)24-17(2,3)4/h6-9,14H,10H2,1-5H3,(H,20,21)","XCXDWUAFEWPGTA"
"372_956.63_11.2",372,956.628426166037,11.2174347619048,0.0265958606652434,0.977500907213116,0.0338233191416694,1.57518595096784,0.00988283086563296,1.47078377656732,0.398804544264564,1.09951402329184,2.75702481103734,-1.32624624595718,0.136866004560849,1.46311225051802,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","null",NA,NA,"CCCC1CCC2C3CCCCC(C3OC2CC1)(C(C)(C4CCC5(C4(CCC6C5=C(C(=O)C7C6(CC(C(C7)O)O)CCC8=C([NH+]=C(C=C8)N)CCCO)NCC(C)O)C9CCCCC9)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C55H87N3O9/c1-4-11-34-16-19-37-38-14-8-9-25-55(66,50(38)67-44(37)20-17-34)51(3,64)45-24-28-54(65)47-39(23-27-53(45,54)36-12-6-5-7-13-36)52(26-22-35-18-21-46(56)58-41(35)15-10-29-59)31-43(62)42(61)30-40(52)49(63)48(47)57-32-33(2)60/h18,21,33-34,36-40,42-45,50,57,59-62,64-66H,4-17,19-20,22-32H2,1-3H3,(H2,56,58)/p+1","JYNFKGCWLYKLTF"
"4004_406.14_8",4004,406.138160306704,8.00965922173913,0.0270186437485218,0.362052468028471,0.1707729066567,1.5683364549926,0.441228487687647,0.767581029565202,0.78904497441732,1.23345287405561,1.56322252095512,-0.341820560783429,0.302702596331149,0.644523157114579,"Alkaloids","Small peptides","Pyridine alkaloids","null","COc1c2c(O)c(C(=O)N(C)c3ccc(C(F)(F)F)cc3)c(=O)n(C)c2ccc1",NA,"COCCNC(=O)CC1C(C(C(O1)CNC(=O)NC2=CC=CC=C2)O)O","\"\"InChI=1S/C20H17F3N2O4/c1-24(12-9-7-11(8-10-12)20(21,22)23)18(27)16-17(26)15-13(25(2)19(16)28)5-4-6-14(15)29-3/h4-10,26H,1-3H3\"\"","ONDYALNGTUAJDX-UHFFFAOYSA-N","ONDYALNGTUAJDX-UHFFFAOYSA-N","ONDYALNGTUAJDX",NA,NA,NA,"InChI=1S/C17H25N3O6/c1-25-8-7-18-14(21)9-12-15(22)16(23)13(26-12)10-19-17(24)20-11-5-3-2-4-6-11/h2-6,12-13,15-16,22-23H,7-10H2,1H3,(H,18,21)(H2,19,20,24)","KGAGCANDFMYURR"
"4238_406.14_8",4238,406.13819082901,8.00537165652174,0.0270186437485218,0.362052468028471,0.1707729066567,1.5683364549926,0.441228487687647,0.767581029565202,0.78904497441732,1.23345287405561,1.56322252095512,-0.341820560783429,0.302702596331149,0.644523157114579,"Amino acids and Peptides","Small peptides","Dipeptides","null","C=CCN1CCCC1CNC(=O)c1c(OC)c(OC)cc(S(N)(=O)=O)c1",NA,"COCCNC(=O)CC1C(C(C(O1)CNC(=O)NC2=CC=CC=C2)O)O","\"\"InChI=1S/C17H25N3O5S/c1-4-7-20-8-5-6-12(20)11-19-17(21)14-9-13(26(18,22)23)10-15(24-2)16(14)25-3/h4,9-10,12H,1,5-8,11H2,2-3H3,(H,19,21)(H2,18,22,23)\"\"","RYJXBGGBZJGVQF-UHFFFAOYSA-N","RYJXBGGBZJGVQF-UHFFFAOYSA-N","RYJXBGGBZJGVQF",NA,NA,NA,"InChI=1S/C17H25N3O6/c1-25-8-7-18-14(21)9-12-15(22)16(23)13(26-12)10-19-17(24)20-11-5-3-2-4-6-11/h2-6,12-13,15-16,22-23H,7-10H2,1H3,(H,18,21)(H2,19,20,24)","KGAGCANDFMYURR"
"3526_137.06_1.7",3526,137.059637549149,1.65477180869565,0.0277449986659679,0.587994866515502,0.0982322296826926,1.55681529173152,0.230626465511825,1.00774599819185,0.360477621870654,3.57967379872621,9.93036344433793,-1.4720183938632,1.83982812648346,3.31184652034666,"Shikimates and Phenylpropanoids","Aromatic polyketides","Simple aromatic polyketides","bmse000444",NA,NA,"COC1=C(C=CC(=C1)CO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3","ZENOXNGFMSCLLL"
"2758_165.05_3.4",2758,165.053387308121,3.37910010625,0.0277667171556104,0.0292651500472866,0.998898660830272,1.55647546362321,1.53364924484413,0.000478569105967531,1.97807758473927,0.0250972426622077,0.0126876937769434,0.984099013014855,-5.316327320263,-6.30042633327786,"Fatty acids","Monoterpenoids","2-pyrone derivatives","4-Cyclopropyl-4-oxobutyric acid",NA,"O=C(O)C=Cc1ccc(O)cc1","C1CC1C(=O)CCC(=O)O",NA,NA,NA,NA,"NGSWKAQJJWESNS","InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)","NGSWKAQJJWESNS-UHFFFAOYSA-N","InChI=1S/C7H10O3/c8-6(5-1-2-5)3-4-7(9)10/h5H,1-4H2,(H,9,10)","ISZLFKWEBSKHTO"
"1123_341.06_1.5",1123,341.063062730726,1.45939726,0.0283112507405353,0.714010362195731,0.0756792618703515,1.54804094385588,0.14629548540622,1.12102311243074,0.440892691014431,1.59494421800156,3.61753381379906,-1.18150053429713,0.67350596767679,1.85500650197392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235_493.1_3.4",2235,493.096274576069,3.43341075833333,0.0287553003708992,0.532070422339011,0.116370411631966,1.54128209150765,0.274030882725315,0.934157429466693,0.321514288263808,196.559906039609,611.356674383094,-1.63704524178424,7.61882526294447,9.25587050472871,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Isorhamnetin 3-glucuronide","COC1=C(O)C=CC(=C1)C2=C(OC3OC(C(O)C(O)C3O)C(O)=O)C(=O)C4=C(O)C=C(O)C=C4O2","COc1ccc(-c2cc(=O)c3c(O)cc(O)c(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c3o2)cc1O","COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O","InChI=1S/C22H20O13/c1-32-11-4-7(2-3-9(11)24)18-19(14(26)13-10(25)5-8(23)6-12(13)33-18)34-22-17(29)15(27)16(28)20(35-22)21(30)31/h2-6,15-17,20,22-25,27-29H,1H3,(H,30,31)",NA,"VVZWHOMBDMMRSC-UHFFFAOYSA-N","VVZWHOMBDMMRSC","CUIJPIJRAYLBAL","InChI=1S/C22H20O13/c1-32-12-3-2-7(4-8(12)23)13-6-10(25)14-9(24)5-11(26)18(19(14)33-13)34-22-17(29)15(27)16(28)20(35-22)21(30)31/h2-6,15-17,20,22-24,26-29H,1H3,(H,30,31)/t15-,16-,17+,20-,22+/m0/s1","CUIJPIJRAYLBAL-NTKSAMNMSA-N","InChI=1S/C22H20O13/c1-32-11-4-7(2-3-9(11)24)18-19(14(26)13-10(25)5-8(23)6-12(13)33-18)34-22-17(29)15(27)16(28)20(35-22)21(30)31/h2-6,15-17,20,22-25,27-29H,1H3,(H,30,31)","VVZWHOMBDMMRSC"
"662_353.08_2.9",662,353.084512936884,2.90002544666667,0.0292415946208661,0.113109590650435,0.551746421532071,1.53399894785099,0.946500569345342,0.258260474865745,59.9753646500107,0.31492535624158,0.00525091190490201,5.90629811901362,-1.66691817402481,-7.57321629303843,"Carbohydrates","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides","(2S,3S,4R)-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypentane-1,2,3,5-tetrol",NA,NA,"C(C1C(C(C(C(O1)OC(CO)C(C(CO)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H22O10/c12-1-4(15)7(16)5(2-13)20-11-10(19)9(18)8(17)6(3-14)21-11/h4-19H,1-3H2","LKUUMZAPLBFPMK"
"2049_334.15_1.7",2049,334.149314101082,1.69802888181818,0.0293650919527513,0.99194071900445,0.0254788938659676,1.53216863488539,0.00351428165483401,1.59381943027445,0.172571661995956,0.862000055901124,4.99502668011232,-2.53473251596973,-0.214240132013509,2.32049238395622,"Alkaloids","Tyrosine alkaloids","Phenylethylamines","null",NA,"OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O","C1=CC(=CCN)C(C(C1O)O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,"PQQITYGQJLPDFC","InChI=1S/C14H20O8/c15-6-10-11(18)12(19)13(20)14(22-10)21-4-3-7-1-2-8(16)9(17)5-7/h1-2,5,10-20H,3-4,6H2/t10-,11-,12+,13-,14-/m1/s1","PQQITYGQJLPDFC-RKQHYHRCSA-N","InChI=1S/C14H23NO8/c15-4-3-6-1-2-7(17)9(18)13(6)23-14-12(21)11(20)10(19)8(5-16)22-14/h1-3,7-14,16-21H,4-5,15H2","HUJIDEAKQMIQLN"
